Former	former	Former
this	this	this
year	year	year
.	.	.
The	the	The
Rolling	roll	Rolling
Stones	stone	Stones
have	have	have
never	never	never
given	given	given
permission	permiss	permission
to	to	to
the	the	the
Trump	trump	Trump
campaign	campaign	campaign
to	to	to
use	use	use
their	their	their
songs	song	song
and	and	and
have	have	have
requested	request	requested
that	that	that
they	they	they
cease	ceas	cease
all	all	all
use	use	use
immediately	immedi	immediately
,	,	,
a	a	a
spokesperson	spokesperson	spokesperson
for	for	for
the	the	the
band	band	band
said	said	said
in	in	in
a	a	a
statement	statement	statement
.	.	.
Source	sourc	Source
Entertainment	entertain	Entertainment
WeeklySo	weeklyso	WeeklySo
,	,	,
what	what	what
did	did	did
Trump	trump	Trump
and	and	and
the	the	the
GOP	gop	GOP
do	do	do
?	?	?
They	they	They
delivered	deliv	delivered
a	a	a
great	great	great
big	big	big
middle	middl	middle
finger	finger	finger
to	to	to
the	the	the
Stones	stone	Stones
and	and	and
to	to	to
the	the	the
#NeverTrump	#nevertrump	#NeverTrump
movement	movement	movement
at	at	at
the	the	the
Republican	republican	Republican
National	nation	National
Convention	convent	Convention
and	and	and
played	play	played
it	it	it
out	out	out
with	with	with
You	you	You
Can	can	Can
t	t	t
Always	alway	Always
Get	get	Get
What	what	What
You	you	You
Want	want	Want
.	.	.
Let	let	Let
s	s	s
call	call	call
that	that	that
a	a	a
bookend	bookend	bookend
.	.	.
The	the	The
convention	convent	convention
opened	open	opened
by	by	by
playing	play	playing
Queen	queen	Queen
s	s	s
We	we	We
Are	are	Are
the	the	the
Champions	champion	Champions
,	,	,
to	to	to
which	which	which
the	the	the
remaining	remain	remaining
members	member	member
of	of	of
Queen	queen	Queen
quickly	quick	quickly
objected	object	objected
after	after	after
all	all	all
,	,	,
Freddie	freddi	Freddie
Mercury	mercuri	Mercury
was	was	wa
LGBT	lgbt	LGBT
and	and	and
the	the	the
2016	2016	2016
Republican	republican	Republican
platform	platform	platform
is	is	is
the	the	the
most	most	most
anti	anti	anti
-LGBT	-lgbt	-LGBT
yet	yet	yet
.	.	.
An	an	An
unauthorised	unauthoris	unauthorised
use	use	use
at	at	at
the	the	the
Republican	republican	Republican
Convention	convent	Convention
against	against	against
our	our	our
wishes	wish	wish
Queen	queen	Queen
Queen	queen	Queen
@QueenWillRock	@queenwillrock	@QueenWillRock
July	juli	July
19	19	19
,	,	,
2016Legally	2016legal	2016Legally
,	,	,
it	it	it
s	s	s
possible	possibl	possible
that	that	that
neither	neither	neither
Harrison	harrison	Harrison
s	s	s
estate	estat	estate
nor	nor	nor
Queen	queen	Queen
,	,	,
nor	nor	nor
any	ani	any
other	other	other
of	of	of
the	the	the
rock	rock	rock
stars	star	star
who	who	who
ve	ve	ve
been	been	been
wronged	wrong	wronged
by	by	by
Trump	trump	Trump
can	can	can
do	do	do
much	much	much
about	about	about
it	it	it
.	.	.
Candidates	candid	Candidates
do	do	do
need	need	need
to	to	to
buy	buy	buy
permission	permiss	permission
to	to	to
use	use	use
music	music	music
,	,	,
but	but	but
that	that	that
often	often	often
comes	come	come
in	in	in
a	a	a
package	packag	package
.	.	.
In	in	In
other	other	other
words	word	word
,	,	,
they	they	they
buy	buy	buy
rights	right	right
to	to	to
use	use	use
music	music	music
from	from	from
the	the	the
catalogues	catalogu	catalogue
of	of	of
organizations	organ	organization
like	like	like
Broadcast	broadcast	Broadcast
Music	music	Music
Inc	inc	Inc
BMI	bmi	BMI
and	and	and
the	the	the
American	american	American
Society	societi	Society
of	of	of
Composers	compos	Composers
,	,	,
Authors	author	Authors
and	and	and
Publishers	publish	Publishers
ASCAP	ascap	ASCAP
.	.	.
In	in	In
other	other	other
words	word	word
,	,	,
they	they	they
were	were	were
likely	like	likely
within	within	within
their	their	their
legal	legal	legal
rights	right	right
,	,	,
but	but	but
that	that	that
doesn	doesn	doesn
t	t	t
mean	mean	mean
musicians	musician	musician
should	should	should
shut	shut	shut
up	up	up
.	.	.
They	they	They
should	should	should
let	let	let
their	their	their
opinions	opinion	opinion
be	be	be
known	known	known
,	,	,
loudly	loud	loudly
,	,	,
as	as	a
we	we	we
all	all	all
should	should	should
.	.	.
Featured	featur	Featured
image	imag	image
of	of	of
Beatles	beatl	Beatles
by	by	by
Les	les	Les
Lee	lee	Lee
of	of	of
Getty	getti	Getty
Images	imag	Images
Featured	featur	Featured
image	imag	image
of	of	of
Donald	donald	Donald
Trump	trump	Trump
by	by	by
Alex	alex	Alex
Wong	wong	Wong
of	of	of
Getty	getti	Getty
Images	imag	Images
