If	if	If
-14	-14	-14
,	,	,
before	befor	before
their	their	their
benefits	benefit	benefit
were	were	were
figured	figur	figured
in	in	in
,	,	,
according	accord	according
to	to	to
a	a	a
salary	salari	salary
chart	chart	chart
obtained	obtain	obtained
by	by	by
EAGnews	eagnew	EAGnews
.	.	.

Eighty	eighti	Eighty
-three	-three	-three
of	of	of
those	those	those
employees	employe	employee
made	made	made
at	at	at
least	least	least
150	150	150
,	,	,
000	000	000
in	in	in
straight	straight	straight
salary	salari	salary
.	.	.
The	the	The
1	1	1
,	,	,
599	599	599
employees	employe	employee
collectively	collect	collectively
made	made	made
a	a	a
whopping	whop	whopping
192	192	192
million	million	million
in	in	in
2013	2013	2013
-14	-14	-14
.	.	.

That	that	That
s	s	s
almost	almost	almost
enough	enough	enough
to	to	to
cover	cover	cover
the	the	the
200	200	200
million	million	million
in	in	in
budget	budget	budget
cuts	cut	cut
the	the	the
district	district	district
will	will	will
be	be	be
making	make	making
.	.	.
The	the	The
83	83	83
who	who	who
made	made	made
at	at	at
least	least	least
150	150	150
,	,	,
000	000	000
took	took	took
home	home	home
a	a	a
collective	collect	collective
13	13	13
.	.	.
2	2	2
million	million	million
.	.	.
Is	is	Is
this	this	this
a	a	a
classic	classic	classic
case	case	case
of	of	of
too	too	too
many	mani	many
chiefs	chief	chief
?	?	?

Now	now	Now
-former	-former	-former
Chief	chief	Chief
Executive	execut	Executive
Officer	offic	Officer
Barbara	barbara	Barbara
Byrd	byrd	Byrd
Bennett	bennett	Bennett
made	made	made
250	250	250
,	,	,
000	000	000
.	.	.

Chief	chief	Chief
Administrative	administr	Administrative
Officer	offic	Officer
Timothy	timothi	Timothy
Cawley	cawley	Cawley
made	made	made
215	215	215
,	,	,
000	000	000
.	.	.

Chief	chief	Chief
Financial	financi	Financial
Officer	offic	Officer
Ginger	ginger	Ginger
Ostro	ostro	Ostro
made	made	made
180	180	180
,	,	,
000	000	000
.	.	.

Chief	chief	Chief
Accountability	account	Accountability
Officer	offic	Officer
John	john	John
Barker	barker	Barker
made	made	made
175	175	175
,	,	,
000	000	000
.	.	.

Chief	chief	Chief
of	of	of
College	colleg	College
and	and	and
Career	career	Career
Success	success	Success
Aarti	aarti	Aarti
Dhupelia	dhupelia	Dhupelia
made	made	made
175	175	175
,	,	,
000	000	000
.	.	.

Chief	chief	Chief
Teaching	teach	Teaching
and	and	and
Learning	learn	Learning
Officer	offic	Officer
Annette	annett	Annette
Gawley	gawley	Gawley
made	made	made
175	175	175
,	,	,
000	000	000
.	.	.

Chief	chief	Chief
Officer	offic	Officer
of	of	of
Networks	network	Networks
Denise	denis	Denise
Little	littl	Little
made	made	made
175	175	175
,	,	,
000	000	000
.	.	.

Chief	chief	Chief
of	of	of
Staff	staff	Staff
to	to	to
the	the	the
Chief	chief	Chief
Executive	execut	Executive
Officer	offic	Officer
Sherry	sherri	Sherry
Ulery	uleri	Ulery
made	made	made
175	175	175
,	,	,
000	000	000
.	.	.
Let	let	Let
s	s	s
not	not	not
forget	forget	forget
the	the	the
chief	chief	chief
lawyer	lawyer	lawyer
General	general	General
Counsel	counsel	Counsel
James	jame	James
Bebley	bebley	Bebley
who	who	who
made	made	made
175	175	175
,	,	,
000	000	000
.	.	.

Just	just	Just
those	those	those
nine	nine	nine
salaries	salari	salary
alone	alon	alone
came	came	came
to	to	to
nearly	near	nearly
1	1	1
.	.	.
7	7	7
million	million	million
.	.	.
There	there	There
were	were	were
13	13	13
employees	employe	employee
with	with	with
the	the	the
title	titl	title
Chief	chief	Chief
of	of	of
Schools	school	Schools
who	who	who
each	each	each
made	made	made
151	151	151
,	,	,
131	131	131
.	.	.
One	one	One
might	might	might
argue	argu	argue
that	that	that
all	all	all
that	that	that
money	money	money
went	went	went
to	to	to
important	import	important
employees	employe	employee
who	who	who
do	do	do
important	import	important
work	work	work
.	.	.

But	but	But
is	is	is
that	that	that
really	realli	really
the	the	the
case	case	case
,	,	,
or	or	or
do	do	do
they	they	they
pass	pass	pas
on	on	on
the	the	the
work	work	work
to	to	to
a	a	a
slightly	slight	slightly
lesser	lesser	lesser
-paid	-paid	-paid
network	network	network
of	of	of
under	under	under
-chiefs	-chief	-chiefs
?	?	?
For	for	For
instance	instanc	instance
,	,	,
the	the	the
district	district	district
has	has	ha
a	a	a
Chief	chief	Chief
of	of	of
Staff	staff	Staff
165	165	165
,	,	,
000	000	000
per	per	per
year	year	year
to	to	to
go	go	go
along	along	along
with	with	with
the	the	the
Chief	chief	Chief
of	of	of
Staff	staff	Staff
to	to	to
the	the	the
Chief	chief	Chief
Executive	execut	Executive
Officer	offic	Officer
.	.	.

It	it	It
has	has	ha
a	a	a
Chief	chief	Chief
of	of	of
Education	educ	Education
Effectiveness	effect	Effectiveness
165	165	165
,	,	,
000	000	000
per	per	per
year	year	year
to	to	to
go	go	go
along	along	along
with	with	with
the	the	the
Chief	chief	Chief
Teaching	teach	Teaching
and	and	and
Learning	learn	Learning
Officer	offic	Officer
.	.	.

It	it	It
has	has	ha
a	a	a
Treasurer	treasur	Treasurer
167	167	167
,	,	,
0000	0000	0000
per	per	per
year	year	year
and	and	and
Budget	budget	Budget
Manager	manag	Manager
107	107	107
,	,	,
000	000	000
per	per	per
year	year	year
to	to	to
go	go	go
along	along	along
with	with	with
the	the	the
Chief	chief	Chief
Financial	financi	Financial
Officer	offic	Officer
.	.	.
And	and	And
remember	rememb	remember
,	,	,
the	the	the
district	district	district
has	has	ha
both	both	both
a	a	a
Chief	chief	Chief
Executive	execut	Executive
Officer	offic	Officer
and	and	and
a	a	a
Chief	chief	Chief
Administrative	administr	Administrative
Officer	offic	Officer
,	,	,
who	who	who
combined	combin	combined
to	to	to
make	make	make
465	465	465
,	,	,
000	000	000
in	in	in
straight	straight	straight
salary	salari	salary
in	in	in
2013	2013	2013
-14	-14	-14
.	.	.
There	there	There
was	was	wa
a	a	a
bit	bit	bit
of	of	of
panic	panic	panic
this	this	this
week	week	week
,	,	,
when	when	when
CPS	cps	CPS
announced	announc	announced
that	that	that
1	1	1
,	,	,
400	400	400
school	school	school
jobs	job	job
would	would	would
be	be	be
impacted	impact	impacted
.	.	.

Some	some	Some
,	,	,
including	includ	including
union	union	union
officials	offici	official
,	,	,
assumed	assum	assumed
that	that	that
the	the	the
majority	major	majority
of	of	of
the	the	the
affected	affect	affected
employees	employe	employee
would	would	would
be	be	be
teachers	teacher	teacher
.	.	.

We	we	We
are	are	are
blindsided	blindsid	blindsided
by	by	by
reports	report	report
that	that	that
the	the	the
district	district	district
intends	intend	intends
to	to	to
lay	lay	lay
off	off	off
1	1	1
,	,	,
400	400	400
public	public	public
school	school	school
educators	educ	educator
,	,	,
given	given	given
that	that	that
we	we	we
just	just	just
met	met	met
with	with	with
them	them	them
yesterday	yesterday	yesterday
and	and	and
there	there	there
was	was	wa
no	no	no
mention	mention	mention
of	of	of
this	this	this
action	action	action
,	,	,
Chicago	chicago	Chicago
Teachers	teacher	Teachers
Union	union	Union
President	presid	President
Karen	karen	Karen
Lewis	lewi	Lewis
said	said	said
in	in	in
a	a	a
press	press	press
statement	statement	statement
.	.	.
District	district	District
officials	offici	official
quickly	quick	quickly
responded	respond	responded
that	that	that
teachers	teacher	teacher
would	would	would
not	not	not
be	be	be
primary	primari	primary
targets	target	target
,	,	,
according	accord	according
to	to	to
the	the	the
news	news	news
report	report	report
.	.	.

The	the	The
1	1	1
,	,	,
400	400	400
affected	affect	affected
positions	posit	position
include	includ	include
employees	employe	employee
in	in	in
the	the	the
central	central	central
office	offic	office
,	,	,
operations	oper	operation
and	and	and
other	other	other
programs	program	program
,	,	,
said	said	said
CPS	cps	CPS
spokeswoman	spokeswoman	spokeswoman
Emily	emili	Emily
Bittner	bittner	Bittner
,	,	,
who	who	who
works	work	work
for	for	for
Chief	chief	Chief
Communications	communic	Communications
Officer	offic	Officer
Ronald	ronald	Ronald
Iori	iori	Iori
,	,	,
who	who	who
made	made	made
165	165	165
,	,	,
000	000	000
in	in	in
2013	2013	2013
-14	-14	-14
while	while	while
supervising	supervis	supervising
a	a	a
Chief	chief	Chief
of	of	of
Media	media	Media
Relations	relat	Relations
150	150	150
,	,	,
000	000	000
per	per	per
year	year	year
,	,	,
a	a	a
Director	director	Director
of	of	of
Media	media	Media
Affairs	affair	Affairs
100	100	100
,	,	,
000	000	000
per	per	per
year	year	year
,	,	,
and	and	and
a	a	a
Chief	chief	Chief
Speechwriter	speechwrit	Speechwriter
100	100	100
,	,	,
000	000	000
per	per	per
year	year	year
.	.	.
Via	via	Via
EAG	eag	EAG
News	news	News

