Former	former	Former
and	and	and
propositioned	proposit	propositioned
to	to	to
have	have	have
an	an	an
affair	affair	affair
.	.	.

She	she	She
was	was	wa
there	there	there
in	in	in
a	a	a
professional	profession	professional
capacity	capac	capacity
,	,	,
writing	write	writing
an	an	an
article	articl	article
about	about	about
their	their	their
happy	happi	happy
marriage	marriag	marriage
,	,	,
and	and	and
after	after	after
the	the	the
incident	incid	incident
Trump	trump	Trump
acted	act	acted
like	like	like
nothing	noth	nothing
happened	happen	happened
.	.	.

In	in	In
Trump	trump	Trump
fashion	fashion	fashion
,	,	,
we	we	we
can	can	can
expect	expect	expect
Donald	donald	Donald
to	to	to
insult	insult	insult
the	the	the
appearance	appear	appearance
of	of	of
all	all	all
six	six	six
witnesses	wit	witness
.	.	.
Photo	photo	Photo
by	by	by
Scott	scott	Scott
Olson	olson	Olson
via	via	via
Getty	getti	Getty
.	.	.

