Donald	donald	Donald
rights	right	right
restored	restor	restored
.	.	.
Judge	judg	Judge
Smith	smith	Smith
accused	accus	accused
Hustad	hustad	Hustad
of	of	of
voter	voter	voter
disenfranchisement	disenfranchis	disenfranchisement
,	,	,
writing	write	writing
If	if	If
those	those	those
who	who	who
were	were	were
unlawfully	unlaw	unlawfully
removed	remov	removed
from	from	from
the	the	the
voter	voter	voter
rolls	roll	roll
are	are	are
not	not	not
allowed	allow	allowed
to	to	to
vote	vote	vote
,	,	,
then	then	then
the	the	the
Secretary	secretari	Secretary
of	of	of
State	state	State
is	is	is
continuing	continu	continuing
to	to	to
to	to	to
disenfranchise	disenfranchis	disenfranchise
voters	voter	voter
in	in	in
violation	violat	violation
of	of	of
federal	feder	federal
law	law	law
.	.	.
The	the	The
case	case	case
was	was	wa
originally	origin	originally
heard	heard	heard
by	by	by
the	the	the
6th	6th	6th
U	u	U
.	.	.
S	s	S
.	.	.
Circuit	circuit	Circuit
Court	court	Court
of	of	of
Appeals	appeal	Appeals
,	,	,
which	which	which
also	also	also
ruled	rule	ruled
against	against	against
Hustad	hustad	Hustad
,	,	,
but	but	but
was	was	wa
sent	sent	sent
back	back	back
to	to	to
the	the	the
District	district	District
Court	court	Court
for	for	for
a	a	a
rehearing	rehear	rehearing
.	.	.
Obviously	obvious	Obviously
,	,	,
both	both	both
courts	court	court
realized	realiz	realized
the	the	the
illegal	illeg	illegal
power	power	power
grab	grab	grab
by	by	by
the	the	the
state	state	state
at	at	at
the	the	the
behest	behest	behest
of	of	of
the	the	the
GOP	gop	GOP
,	,	,
and	and	and
they	they	they
weren	weren	weren
t	t	t
having	have	having
it	it	it
.	.	.
Time	time	Time
and	and	and
time	time	time
again	again	again
the	the	the
courts	court	court
have	have	have
struck	struck	struck
down	down	down
illegal	illeg	illegal
rigging	rig	rigging
practices	practic	practice
by	by	by
the	the	the
Republicans	republican	Republicans
,	,	,
thus	thus	thus
saving	save	saving
the	the	the
nation	nation	nation
from	from	from
an	an	an
unbalanced	unbalanc	unbalanced
electoral	elector	electoral
system	system	system
.	.	.
Voting	vote	Voting
is	is	is
a	a	a
right	right	right
in	in	in
this	this	this
country	countri	country
,	,	,
and	and	and
partisan	partisan	partisan
politicos	politico	politico
should	should	should
not	not	not
have	have	have
the	the	the
power	power	power
to	to	to
take	take	take
it	it	it
away	away	away
just	just	just
because	becaus	because
.	.	.
If	if	If
anyone	anyon	anyone
can	can	can
complain	complain	complain
about	about	about
a	a	a
rigged	rig	rigged
election	elect	election
,	,	,
it	it	it
s	s	s
Hillary	hillari	Hillary
Clinton	clinton	Clinton
.	.	.
Featured	featur	Featured
image	imag	image
via	via	via
John	john	John
Sommers	sommer	Sommers
II	ii	II
Getty	getti	Getty
Images	imag	Images
