While	while	While
Is	is	Is
that	that	that
we	we	we
want	want	want
for	for	for
our	our	our
children	children	child
?	?	?
Let	let	Let
s	s	s
be	be	be
very	veri	very
clear	clear	clear
,	,	,
strong	strong	strong
men	men	men
,	,	,
men	men	men
who	who	who
are	are	are
truly	truli	truly
role	role	role
models	model	model
don	don	don
t	t	t
need	need	need
to	to	to
put	put	put
down	down	down
women	women	woman
to	to	to
make	make	make
themselves	themselv	themselves
feel	feel	feel
powerful	power	powerful
.	.	.
Here	here	Here
s	s	s
the	the	the
full	full	full
speech	speech	speech
via	via	via
YouTube	youtub	YouTube
.	.	.
Donald	donald	Donald
Trump	trump	Trump
is	is	is
a	a	a
disgrace	disgrac	disgrace
to	to	to
this	this	this
country	countri	country
and	and	and
our	our	our
values	valu	value
.	.	.
And	and	And
it	it	it
looks	look	look
like	like	like
only	onli	only
the	the	the
American	american	American
people	peopl	people
can	can	can
stop	stop	stop
him	him	him
,	,	,
because	becaus	because
Republicans	republican	Republicans
are	are	are
too	too	too
cowardly	coward	cowardly
to	to	to
strip	strip	strip
Trump	trump	Trump
of	of	of
the	the	the
nomination	nomin	nomination
and	and	and
admit	admit	admit
that	that	that
they	they	they
were	were	were
wrong	wrong	wrong
to	to	to
make	make	make
him	him	him
the	the	the
leader	leader	leader
of	of	of
their	their	their
party	parti	party
.	.	.
This	this	This
national	nation	national
nightmare	nightmar	nightmare
needs	need	need
to	to	to
be	be	be
put	put	put
to	to	to
an	an	an
end	end	end
once	onc	once
and	and	and
for	for	for
all	all	all
and	and	and
the	the	the
only	onli	only
way	way	way
to	to	to
do	do	do
that	that	that
is	is	is
to	to	to
defeat	defeat	defeat
Trump	trump	Trump
by	by	by
a	a	a
landslide	landslid	landslide
in	in	in
November	novemb	November
.	.	.
Featured	featur	Featured
Image	imag	Image
via	via	via
screenshot	screenshot	screenshot
