While	while	While
I	i	I
m	m	m
for	for	for
Donald	donald	Donald
Trump	trump	Trump
keeping	keep	keeping
his	his	his
promise	promis	promise
to	to	to
the	the	the
American	american	American
people	peopl	people
that	that	that
Mexico	mexico	Mexico
pay	pay	pay
for	for	for
it	it	it
.	.	.

The	the	The
Alabama	alabama	Alabama
lawmaker	lawmak	lawmaker
added	ad	added
that	that	that
that	that	that
he	he	he
would	would	would
be	be	be
disappointed	disappoint	disappointed
if	if	if
Trump	trump	Trump
failed	fail	failed
to	to	to
deliver	deliv	deliver
.	.	.
Oh	oh	Oh
,	,	,
those	those	those
crazy	crazi	crazy
fiscal	fiscal	fiscal
conservatives	conserv	conservative
.	.	.

House	hous	House
GOP	gop	GOP
sources	sourc	source
tell	tell	tell
CNN	cnn	CNN
that	that	that
Trump	trump	Trump
s	s	s
transition	transit	transition
team	team	team
has	has	ha
urged	urg	urged
Republican	republican	Republican
leaders	leader	leader
to	to	to
include	includ	include
funding	fund	funding
for	for	for
the	the	the
wall	wall	wall
in	in	in
a	a	a
spending	spend	spending
package	packag	package
that	that	that
must	must	must
pass	pass	pas
by	by	by
April	april	April
28	28	28
in	in	in
order	order	order
to	to	to
keep	keep	keep
the	the	the
government	govern	government
open	open	open
.	.	.

The	the	The
price	price	price
tag	tag	tag
is	is	is
uncertain	uncertain	uncertain
,	,	,
but	but	but
some	some	some
similar	similar	similar
proposals	propos	proposal
have	have	have
been	been	been
projected	project	projected
to	to	to
cost	cost	cost
upwards	upward	upwards
of	of	of
10	10	10
billion	billion	billion
.	.	.

We	we	We
re	re	re
going	go	going
to	to	to
get	get	get
reimbursed	reimburs	reimbursed
,	,	,
Trump	trump	Trump
told	told	told
The	the	The
New	new	New
York	york	York
Times	time	Times
.	.	.

But	but	But
I	i	I
don	don	don
t	t	t
want	want	want
to	to	to
wait	wait	wait
that	that	that
long	long	long
.	.	.

But	but	But
you	you	you
start	start	start
,	,	,
and	and	and
then	then	then
you	you	you
get	get	get
reimbursed	reimburs	reimbursed
.	.	.

Sure	sure	Sure
we	we	we
will	will	will
,	,	,
Sport	sport	Sport
.	.	.

Just	just	Just
like	like	like
his	his	his
contractors	contractor	contractor
were	were	were
reimbursed	reimburs	reimbursed
while	while	while
still	still	still
waiting	wait	waiting
for	for	for
that	that	that
check	check	check
that	that	that
will	will	will
never	never	never
happen	happen	happen
.	.	.
Mexico	mexico	Mexico
will	will	will
not	not	not
pay	pay	pay
for	for	for
the	the	the
wall	wall	wall
.	.	.

Hillary	hillari	Hillary
Clinton	clinton	Clinton
will	will	will
not	not	not
be	be	be
locked	lock	locked
up	up	up
.	.	.

The	the	The
swamp	swamp	swamp
is	is	is
being	be	being
filled	fill	filled
up	up	up
with	with	with
terrifying	terrifi	terrifying
creatures	creatur	creature
.	.	.

Trump	trump	Trump
supporters	support	supporter
were	were	were
played	play	played
for	for	for
suckers	sucker	sucker
and	and	and
the	the	the
rest	rest	rest
of	of	of
us	us	u
will	will	will
be	be	be
paying	pay	paying
for	for	for
their	their	their
hot	hot	hot
mess	mess	mess
with	with	with
our	our	our
tax	tax	tax
dollars	dollar	dollar
.	.	.
Photo	photo	Photo
by	by	by
Win	win	Win
McNamee	mcname	McNamee
via	via	via
Getty	getti	Getty
Images	imag	Images

