After	after	After
wrong	wrong	wrong
on	on	on
his	his	his
Supreme	suprem	Supreme
Court	court	Court
history	histori	history
.	.	.
But	but	But
Cruz	cruz	Cruz
wasn	wasn	wasn
t	t	t
done	done	done
.	.	.

Upon	upon	Upon
being	be	being
asked	ask	asked
if	if	if
he	he	he
would	would	would
filibuster	filibust	filibuster
anyone	anyon	anyone
President	presid	President
Obama	obama	Obama
nominates	nomin	nominates
to	to	to
fill	fill	fill
Scalia	scalia	Scalia
s	s	s
seat	seat	seat
,	,	,
Cruz	cruz	Cruz
replied	repli	replied
Absolutely	absolut	Absolutely
,	,	,
and	and	and
said	said	said
that	that	that
the	the	the
people	peopl	people
should	should	should
decide	decid	decide
who	who	who
fills	fill	fill
the	the	the
seat	seat	seat
by	by	by
electing	elect	electing
the	the	the
next	next	next
president	presid	president
.	.	.

This	this	This
should	should	should
be	be	be
a	a	a
decision	decis	decision
for	for	for
the	the	the
people	peopl	people
,	,	,
George	georg	George
.	.	.

We	we	We
ve	ve	ve
got	got	got
an	an	an
election	elect	election
.	.	.

And	and	And
,	,	,
you	you	you
know	know	know
,	,	,
Democrats	democrat	Democrats
I	i	I
cannot	cannot	cannot
wait	wait	wait
to	to	to
stand	stand	stand
on	on	on
that	that	that
stage	stage	stage
with	with	with
Hillary	hillari	Hillary
Clinton	clinton	Clinton
or	or	or
with	with	with
Bernie	berni	Bernie
Sanders	sander	Sanders
and	and	and
take	take	take
the	the	the
case	case	case
to	to	to
the	the	the
people	peopl	people
,	,	,
what	what	what
vision	vision	vision
of	of	of
the	the	the
Supreme	suprem	Supreme
Court	court	Court
do	do	do
you	you	you
want	want	want
?	?	?

Let	let	Let
the	the	the
election	elect	election
decide	decid	decide
it	it	it
.	.	.

If	if	If
the	the	the
Democrats	democrat	Democrats
want	want	want
to	to	to
replace	replac	replace
this	this	this
nominee	nomine	nominee
,	,	,
they	they	they
need	need	need
to	to	to
win	win	win
the	the	the
election	elect	election
.	.	.

Here	here	Here
s	s	s
the	the	the
video	video	video
via	via	via
ABC	abc	ABC
.	.	.

ABC	abc	ABC
Breaking	break	Breaking
News	news	News
Latest	latest	Latest
News	news	News
VideosThis	videosthi	VideosThis
is	is	is
a	a	a
particularly	particular	particularly
hard	hard	hard
argument	argument	argument
to	to	to
make	make	make
since	sinc	since
Americans	american	Americans
elected	elect	elected
President	presid	President
Obama	obama	Obama
for	for	for
a	a	a
full	full	full
four	four	four
year	year	year
second	second	second
term	term	term
in	in	in
2012	2012	2012
by	by	by
five	five	five
million	million	million
votes	vote	vote
.	.	.

President	presid	President
Obama	obama	Obama
has	has	ha
nearly	near	nearly
a	a	a
full	full	full
year	year	year
left	left	left
in	in	in
office	offic	office
,	,	,
so	so	so
it	it	it
is	is	is
absolutely	absolut	absolutely
absurd	absurd	absurd
,	,	,
not	not	not
to	to	to
mention	mention	mention
an	an	an
admission	admiss	admission
that	that	that
Republican	republican	Republican
will	will	will
refuse	refus	refuse
to	to	to
do	do	do
their	their	their
constitutional	constitut	constitutional
duty	duti	duty
,	,	,
to	to	to
suggest	suggest	suggest
that	that	that
President	presid	President
Obama	obama	Obama
should	should	should
force	forc	force
America	america	America
to	to	to
wait	wait	wait
a	a	a
full	full	full
year	year	year
or	or	or
more	more	more
before	befor	before
the	the	the
Supreme	suprem	Supreme
Court	court	Court
is	is	is
functioning	function	functioning
with	with	with
a	a	a
full	full	full
nine	nine	nine
member	member	member
bench	bench	bench
again	again	again
.	.	.

President	presid	President
Obama	obama	Obama
earned	earn	earned
the	the	the
right	right	right
to	to	to
nominate	nomin	nominate
a	a	a
Supreme	suprem	Supreme
Court	court	Court
Justice	justic	Justice
when	when	when
he	he	he
won	won	won
the	the	the
2012	2012	2012
Election	elect	Election
.	.	.

Ted	ted	Ted
Cruz	cruz	Cruz
and	and	and
his	his	his
Republican	republican	Republican
comrades	comrad	comrade
need	need	need
to	to	to
get	get	get
over	over	over
it	it	it
and	and	and
do	do	do
their	their	their
damn	damn	damn
jobs	job	job
.	.	.

Featured	featur	Featured
image	imag	image
via	via	via
video	video	video
screen	screen	screen
capture	captur	capture

