We	we	We
as	as	a
well	well	well
as	as	a
being	be	being
a	a	a
dean	dean	dean
at	at	at
a	a	a
woman	woman	woman
s	s	s
college	colleg	college
there	there	there
.	.	.
Despite	despit	Despite
the	the	the
fawning	fawn	fawning
coverage	coverag	coverage
she	she	she
has	has	ha
received	receiv	received
,	,	,
there	there	there
are	are	are
many	mani	many
unanswered	unansw	unanswered
questions	question	question
about	about	about
Abedin	abedin	Abedin
,	,	,
especially	especi	especially
given	given	given
her	her	her
complete	complet	complete
access	access	access
to	to	to
Hillary	hillari	Hillary
Clinton	clinton	Clinton
,	,	,
one	one	one
of	of	of
the	the	the
most	most	most
powerful	power	powerful
people	peopl	people
in	in	in
the	the	the
world	world	world
,	,	,
a	a	a
former	former	former
Secretary	secretari	Secretary
of	of	of
State	state	State
and	and	and
possible	possibl	possible
future	futur	future
president	presid	president
.	.	.

As	as	As
Vanity	vaniti	Vanity
Fair	fair	Fair
William	william	William
Cohan	cohan	Cohan
writes	write	writes
in	in	in
his	his	his
piece	piec	piece
Over	over	Over
the	the	the
years	year	year
Huma	huma	Huma
has	has	ha
served	serv	served
in	in	in
several	sever	several
positions	posit	position
,	,	,
with	with	with
increasingly	increas	increasingly
important	import	important
-sounding	-sound	-sounding
titles	titl	title
.	.	.

She	she	She
has	has	ha
been	been	been
Hillary	hillari	Hillary
s	s	s
body	bodi	body
woman	woman	woman
,	,	,
her	her	her
traveling	travel	traveling
chief	chief	chief
of	of	of
staff	staff	staff
,	,	,
a	a	a
senior	senior	senior
adviser	advis	adviser
,	,	,
and	and	and
a	a	a
deputy	deputi	deputy
chief	chief	chief
of	of	of
staff	staff	staff
when	when	when
Hillary	hillari	Hillary
was	was	wa
secretary	secretari	secretary
of	of	of
state	state	state
.	.	.

Now	now	Now
,	,	,
based	base	based
in	in	in
Brooklyn	brooklyn	Brooklyn
,	,	,
she	she	she
is	is	is
the	the	the
vice	vice	vice
-chair	-chair	-chair
of	of	of
Hillary	hillari	Hillary
s	s	s
2016	2016	2016
presidential	presidenti	presidential
campaign	campaign	campaign
.	.	.
The	the	The
Facts	fact	Facts
about	about	about
Huma	huma	Huma
Abedin	abedin	Abedin
and	and	and
Abdullah	abdullah	Abdullah
Omar	omar	Omar
Nasseef	nasseef	Nasseef
To	to	To
his	his	his
credit	credit	credit
,	,	,
Cohan	cohan	Cohan
s	s	s
Vanity	vaniti	Vanity
Fair	fair	Fair
piece	piec	piece
on	on	on
the	the	the
secretive	secret	secretive
Abedin	abedin	Abedin
confirms	confirm	confirms
a	a	a
number	number	number
of	of	of
facts	fact	fact
that	that	that
have	have	have
been	been	been
reported	report	reported
by	by	by
conservative	conserv	conservative
media	media	medium
for	for	for
a	a	a
couple	coupl	couple
of	of	of
years	year	year
but	but	but
have	have	have
been	been	been
twisted	twist	twisted
and	and	and
convoluted	convolut	convoluted
by	by	by
the	the	the
mainstream	mainstream	mainstream
media	media	medium
.	.	.
For	for	For
example	exampl	example
,	,	,
the	the	the
Vanity	vaniti	Vanity
Fair	fair	Fair
article	articl	article
flatly	flat	flatly
lays	lay	lay
out	out	out
the	the	the
information	inform	information
that	that	that
Huma	huma	Huma
Abedin	abedin	Abedin
was	was	wa
an	an	an
assistant	assist	assistant
editor	editor	editor
at	at	at
a	a	a
publication	public	publication
called	call	called
the	the	the
Journal	journal	Journal
of	of	of
Muslim	muslim	Muslim
Minority	minor	Minority
Affairs	affair	Affairs
from	from	from
1996	1996	1996
until	until	until
2008	2008	2008
.	.	.

He	he	He
writes	write	writes
When	when	When
Huma	huma	Huma
Abedin	abedin	Abedin
was	was	wa
two	two	two
years	year	year
old	old	old
,	,	,
the	the	the
family	famili	family
moved	move	moved
to	to	to
Jidda	jidda	Jidda
,	,	,
Saudi	saudi	Saudi
Arabia	arabia	Arabia
,	,	,
where	where	where
,	,	,
with	with	with
the	the	the
backing	back	backing
of	of	of
Abdullah	abdullah	Abdullah
Omar	omar	Omar
Nasseef	nasseef	Nasseef
,	,	,
then	then	then
the	the	the
president	presid	president
of	of	of
King	king	King
Abdulaziz	abdulaziz	Abdulaziz
University	univers	University
,	,	,
her	her	her
father	father	father
founded	found	founded
the	the	the
Institute	institut	Institute
of	of	of
Muslim	muslim	Muslim
Minority	minor	Minority
Affairs	affair	Affairs
,	,	,
a	a	a
think	think	think
tank	tank	tank
,	,	,
and	and	and
became	becam	became
the	the	the
first	first	first
editor	editor	editor
of	of	of
its	it	it
Journal	journal	Journal
of	of	of
Muslim	muslim	Muslim
Minority	minor	Minority
Affairs	affair	Affairs
,	,	,
which	which	which
stated	state	stated
its	it	it
mission	mission	mission
as	as	a
shedding	shed	shedding
light	light	light
on	on	on
minority	minor	minority
Muslim	muslim	Muslim
communities	communiti	community
around	around	around
the	the	the
world	world	world
in	in	in
the	the	the
hope	hope	hope
of	of	of
securing	secur	securing
the	the	the
legitimate	legitim	legitimate
rights	right	right
of	of	of
these	these	these
communities	communiti	community
.	.	.

It	it	It
turns	turn	turn
out	out	out
the	the	the
Journal	journal	Journal
of	of	of
Muslim	muslim	Muslim
Minority	minor	Minority
Affairs	affair	Affairs
is	is	is
an	an	an
Abedin	abedin	Abedin
family	famili	family
business	busi	business
.	.	.

Huma	huma	Huma
was	was	wa
an	an	an
assistant	assist	assistant
editor	editor	editor
there	there	there
between	between	between
1996	1996	1996
and	and	and
2008	2008	2008
.	.	.

Her	her	Her
brother	brother	brother
,	,	,
Hassan	hassan	Hassan
,	,	,
45	45	45
,	,	,
is	is	is
a	a	a
book	book	book
-review	-review	-review
editor	editor	editor
at	at	at
the	the	the
Journal	journal	Journal
and	and	and
was	was	wa
a	a	a
fellow	fellow	fellow
at	at	at
the	the	the
Oxford	oxford	Oxford
Center	center	Center
for	for	for
Islamic	islam	Islamic
Studies	studi	Studies
,	,	,
where	where	where
Nasseef	nasseef	Nasseef
is	is	is
chairman	chairman	chairman
of	of	of
the	the	the
board	board	board
of	of	of
trustees	truste	trustee
.	.	.

Huma	huma	Huma
s	s	s
sister	sister	sister
,	,	,
Heba	heba	Heba
,	,	,
26	26	26
,	,	,
is	is	is
an	an	an
assistant	assist	assistant
editor	editor	editor
at	at	at
the	the	the
Journal	journal	Journal
.	.	.
As	as	As
the	the	the
masthead	masthead	masthead
of	of	of
this	this	this
1996	1996	1996
issue	issu	issue
of	of	of
the	the	the
Journal	journal	Journal
of	of	of
Muslim	muslim	Muslim
Minority	minor	Minority
Affairs	affair	Affairs
shows	show	show
,	,	,
Huma	huma	Huma
Abedin	abedin	Abedin
was	was	wa
an	an	an
assistant	assist	assistant
editor	editor	editor
at	at	at
Journal	journal	Journal
.	.	.

Down	down	Down
the	the	the
masthead	masthead	masthead
you	you	you
can	can	can
see	see	see
the	the	the
name	name	name
of	of	of
Abdullah	abdullah	Abdullah
Omar	omar	Omar
Nasseef	nasseef	Nasseef
.	.	.
Aside	asid	Aside
from	from	from
helping	help	helping
found	found	found
the	the	the
Abedin	abedin	Abedin
s	s	s
family	famili	family
business	busi	business
it	it	it
s	s	s
beyond	beyond	beyond
dispute	disput	dispute
that	that	that
Abdullah	abdullah	Abdullah
Omar	omar	Omar
Nasseef	nasseef	Nasseef
was	was	wa
the	the	the
secretary	secretari	secretary
-general	-gener	-general
of	of	of
a	a	a
group	group	group
called	call	called
the	the	the
Muslim	muslim	Muslim
World	world	World
League	leagu	League
.	.	.

That	that	That
s	s	s
not	not	not
controversial	controversi	controversial
and	and	and
Cohan	cohan	Cohan
does	doe	doe
acknowledge	acknowledg	acknowledge
this	this	this
in	in	in
Vanity	vaniti	Vanity
Fair	fair	Fair
In	in	In
his	his	his
early	earli	early
years	year	year
as	as	a
the	the	the
patron	patron	patron
of	of	of
the	the	the
Abedins	abedin	Abedins
journal	journal	journal
,	,	,
Nasseef	nasseef	Nasseef
was	was	wa
the	the	the
secretary	secretari	secretary
-general	-gener	-general
of	of	of
the	the	the
Muslim	muslim	Muslim
World	world	World
League	leagu	League
,	,	,
which	which	which
Andrew	andrew	Andrew
McCarthy	mccarthi	McCarthy
,	,	,
the	the	the
former	former	former
assistant	assist	assistant
U	u	U
.	.	.
S	s	S
.	.	.
attorney	attorney	attorney
who	who	who
prosecuted	prosecut	prosecuted
the	the	the
Blind	blind	Blind
Sheik	sheik	Sheik
,	,	,
Omar	omar	Omar
Abdel	abdel	Abdel
Rahman	rahman	Rahman
,	,	,
in	in	in
the	the	the
wake	wake	wake
of	of	of
the	the	the
1993	1993	1993
World	world	World
Trade	trade	Trade
Center	center	Center
bombing	bomb	bombing
,	,	,
claims	claim	claim
has	has	ha
long	long	long
been	been	been
the	the	the
Muslim	muslim	Muslim
Brotherhood	brotherhood	Brotherhood
s	s	s
principal	princip	principal
vehicle	vehicl	vehicle
for	for	for
the	the	the
international	intern	international
propagation	propag	propagation
of	of	of
Islamic	islam	Islamic
supremacist	supremacist	supremacist
ideology	ideolog	ideology
.	.	.

Although	although	Although
it	it	it
describes	describ	describes
itself	itself	itself
a	a	a
nongovernment	nongovern	nongovernment
organization	organ	organization
,	,	,
the	the	the
Muslim	muslim	Muslim
World	world	World
League	leagu	League
is	is	is
an	an	an
effectively	effect	effectively
an	an	an
arm	arm	arm
of	of	of
the	the	the
Saudi	saudi	Saudi
Arabian	arabian	Arabian
government	govern	government
.	.	.

As	as	As
a	a	a
lawsuit	lawsuit	lawsuit
posted	post	posted
on	on	on
the	the	the
Philadelphia	philadelphia	Philadelphia
Enquirer	enquir	Enquirer
website	websit	website
states	state	state
a	a	a
full	full	full
time	time	time
employee	employe	employee
of	of	of
the	the	the
Muslim	muslim	Muslim
World	world	World
League	leagu	League
testified	testifi	testified
as	as	a
follows	follow	follows
Let	let	Let
me	me	me
tell	tell	tell
you	you	you
one	one	one
thing	thing	thing
,	,	,
the	the	the
Muslim	muslim	Muslim
World	world	World
League	leagu	League
,	,	,
which	which	which
is	is	is
the	the	the
mother	mother	mother
of	of	of
IIRO	iiro	IIRO
International	intern	International
Islamic	islam	Islamic
Relief	relief	Relief
Organization	organ	Organization
is	is	is
a	a	a
fully	fulli	fully
government	govern	government
funded	fund	funded
organization	organ	organization
.	.	.

In	in	In
other	other	other
words	word	word
,	,	,
I	i	I
work	work	work
for	for	for
the	the	the
government	govern	government
of	of	of
Saudi	saudi	Saudi
Arabia	arabia	Arabia
.	.	.

I	i	I
am	am	am
an	an	an
employee	employe	employee
of	of	of
that	that	that
government	govern	government
.	.	.
Second	second	Second
,	,	,
the	the	the
IIRO	iiro	IIRO
is	is	is
the	the	the
relief	relief	relief
branch	branch	branch
of	of	of
that	that	that
organization	organ	organization
which	which	which
means	mean	mean
that	that	that
we	we	we
are	are	are
controlled	control	controlled
in	in	in
all	all	all
of	of	of
our	our	our
activities	activ	activity
and	and	and
plans	plan	plan
by	by	by
the	the	the
government	govern	government
of	of	of
Saudi	saudi	Saudi
Arabia	arabia	Arabia
.	.	.
Keep	keep	Keep
that	that	that
in	in	in
mind	mind	mind
,	,	,
please	pleas	please
I	i	I
am	am	am
paid	paid	paid
by	by	by
my	my	my
organization	organ	organization
which	which	which
is	is	is
funded	fund	funded
by	by	by
the	the	the
Saudi	saudi	Saudi
government	govern	government
the	the	the
IIRO	iiro	IIRO
office	offic	office
,	,	,
like	like	like
any	ani	any
other	other	other
office	offic	office
in	in	in
the	the	the
world	world	world
,	,	,
here	here	here
or	or	or
in	in	in
the	the	the
Muslim	muslim	Muslim
World	world	World
League	leagu	League
,	,	,
has	has	ha
to	to	to
abide	abid	abide
by	by	by
the	the	the
policy	polici	policy
of	of	of
the	the	the
government	govern	government
of	of	of
Saudi	saudi	Saudi
Arabia	arabia	Arabia
.	.	.

If	if	If
anybody	anybodi	anybody
deviates	deviat	deviate
from	from	from
that	that	that
,	,	,
he	he	he
would	would	would
be	be	be
fired	fire	fired
;	;	;
he	he	he
would	would	would
not	not	not
work	work	work
at	at	at
all	all	all
with	with	with
IIRO	iiro	IIRO
or	or	or
with	with	with
the	the	the
Muslim	muslim	Muslim
World	world	World
League	leagu	League
.	.	.
According	accord	According
to	to	to
the	the	the
group	group	group
s	s	s
own	own	own
website	websit	website
,	,	,
the	the	the
Muslim	muslim	Muslim
World	world	World
League	leagu	League
is	is	is
engaged	engag	engaged
in	in	in
propagating	propag	propagating
the	the	the
religion	religion	religion
of	of	of
Islam	islam	Islam
,	,	,
elucidating	elucid	elucidating
its	it	it
principles	principl	principle
and	and	and
tenets	tenet	tenet
,	,	,
refuting	refut	refuting
suspicious	suspici	suspicious
and	and	and
false	fals	false
allegations	alleg	allegation
made	made	made
against	against	against
the	the	the
religion	religion	religion
.	.	.

The	the	The
League	leagu	League
also	also	also
strives	strive	strives
to	to	to
persuade	persuad	persuade
people	peopl	people
to	to	to
abide	abid	abide
by	by	by
the	the	the
commandments	command	commandment
of	of	of
their	their	their
Lord	lord	Lord
,	,	,
and	and	and
to	to	to
keep	keep	keep
away	away	away
from	from	from
prohibited	prohibit	prohibited
deeds	deed	deed
.	.	.

The	the	The
League	leagu	League
is	is	is
also	also	also
ready	readi	ready
to	to	to
help	help	help
Muslims	muslim	Muslims
solve	solv	solve
problems	problem	problem
facing	face	facing
them	them	them
anywhere	anywher	anywhere
in	in	in
the	the	the
world	world	world
,	,	,
and	and	and
carry	carri	carry
out	out	out
their	their	their
projects	project	project
in	in	in
the	the	the
sphere	sphere	sphere
of	of	of
Da	da	Da
wah	wah	wah
,	,	,
education	educ	education
and	and	and
culture	cultur	culture
.	.	.

The	the	The
League	leagu	League
,	,	,
which	which	which
employs	employ	employ
all	all	all
means	mean	mean
that	that	that
are	are	are
not	not	not
at	at	at
variance	varianc	variance
with	with	with
the	the	the
Sharia	sharia	Sharia
Islamic	islam	Islamic
law	law	law
to	to	to
further	further	further
its	it	it
aims	aim	aim
,	,	,
is	is	is
well	well	well
known	known	known
for	for	for
rejecting	reject	rejecting
all	all	all
acts	act	act
of	of	of
violence	violenc	violence
and	and	and
promoting	promot	promoting
dialogue	dialogu	dialogue
with	with	with
the	the	the
people	peopl	people
of	of	of
other	other	other
cultures	cultur	culture
.	.	.
The	the	The
group	group	group
s	s	s
claim	claim	claim
about	about	about
rejecting	reject	rejecting
all	all	all
acts	act	act
of	of	of
violence	violenc	violence
is	is	is
specious	specious	specious
given	given	given
its	it	it
connection	connect	connection
to	to	to
the	the	the
Saudi	saudi	Saudi
government	govern	government
and	and	and
the	the	the
Kingdom	kingdom	Kingdom
s	s	s
advocacy	advocaci	advocacy
for	for	for
sharia	sharia	sharia
law	law	law
,	,	,
which	which	which
it	it	it
practices	practic	practice
with	with	with
gusto	gusto	gusto
.	.	.
Desperate	desper	Desperate
to	to	to
retain	retain	retain
the	the	the
Saudi	saudi	Saudi
royal	royal	royal
family	famili	family
s	s	s
iron	iron	iron
grip	grip	grip
,	,	,
Saudi	saudi	Saudi
Arabia	arabia	Arabia
banned	ban	banned
all	all	all
public	public	public
gatherings	gather	gathering
.	.	.

The	the	The
Saudi	saudi	Saudi
Arabian	arabian	Arabian
government	govern	government
uses	use	us
both	both	both
public	public	public
beheading	behead	beheading
and	and	and
crucifixion	crucifixion	crucifixion
as	as	a
punishments	punish	punishment
,	,	,
for	for	for
example	exampl	example
,	,	,
and	and	and
in	in	in
2012	2012	2012
sentenced	sentenc	sentenced
a	a	a
16	16	16
-year-old	-year-old	-year-old
who	who	who
d	d	d
protested	protest	protested
against	against	against
the	the	the
government	govern	government
to	to	to
both	both	both
.	.	.

Saudi	saudi	Saudi
Arabia	arabia	Arabia
recently	recent	recently
sparked	spark	sparked
international	intern	international
outrage	outrag	outrage
when	when	when
it	it	it
executed	execut	executed
over	over	over
40	40	40
people	peopl	people
deemed	deem	deemed
terrorists	terrorist	terrorist
.	.	.

Many	mani	Many
were	were	were
beheaded	behead	beheaded
.	.	.
Following	follow	Following
9	9	9
11	11	11
,	,	,
the	the	the
Saudis	saudi	Saudis
came	came	came
under	under	under
intense	intens	intense
government	govern	government
scrutiny	scrutini	scrutiny
for	for	for
their	their	their
role	role	role
in	in	in
funding	fund	funding
terror	terror	terror
through	through	through
ostensively	ostens	ostensively
charitable	charit	charitable
groups	group	group
.	.	.

In	in	In
2007	2007	2007
,	,	,
ABC	abc	ABC
News	news	News
reported	report	reported
Saudis	saudi	Saudis
Still	still	Still
Filling	fill	Filling
Al	al	Al
Qaeda	qaeda	Qaeda
s	s	s
Coffers	coffer	Coffers
Despite	despit	Despite
six	six	six
years	year	year
of	of	of
promises	promis	promise
,	,	,
U	u	U
.	.	.
S	s	S
.	.	.
officials	offici	official
say	say	say
Saudi	saudi	Saudi
Arabia	arabia	Arabia
continues	continu	continues
to	to	to
look	look	look
the	the	the
other	other	other
way	way	way
at	at	at
wealthy	wealthi	wealthy
individuals	individu	individual
identified	identifi	identified
as	as	a
sending	send	sending
millions	million	million
of	of	of
dollars	dollar	dollar
to	to	to
al	al	al
Qaeda	qaeda	Qaeda
.	.	.

If	if	If
I	i	I
could	could	could
somehow	somehow	somehow
snap	snap	snap
my	my	my
fingers	finger	finger
and	and	and
cut	cut	cut
off	off	off
the	the	the
funding	fund	funding
from	from	from
one	one	one
country	countri	country
,	,	,
it	it	it
would	would	would
be	be	be
Saudi	saudi	Saudi
Arabia	arabia	Arabia
,	,	,
Stuart	stuart	Stuart
Levey	levey	Levey
,	,	,
the	the	the
under	under	under
secretary	secretari	secretary
of	of	of
the	the	the
Treasury	treasuri	Treasury
in	in	in
charge	charg	charge
of	of	of
tracking	track	tracking
terror	terror	terror
financing	financ	financing
,	,	,
told	told	told
ABC	abc	ABC
News	news	News
.	.	.
The	the	The
mainstream	mainstream	mainstream
media	media	medium
has	has	ha
done	done	done
nothing	noth	nothing
to	to	to
serious	serious	serious
vet	vet	vet
the	the	the
connection	connect	connection
between	between	between
the	the	the
Clinton	clinton	Clinton
and	and	and
Saudi	saudi	Saudi
Arabia	arabia	Arabia
,	,	,
and	and	and
the	the	the
key	key	key
role	role	role
Huma	huma	Huma
Abedin	abedin	Abedin
plays	play	play
in	in	in
the	the	the
life	life	life
and	and	and
work	work	work
of	of	of
Hillary	hillari	Hillary
Clinton	clinton	Clinton
are	are	are
one	one	one
core	core	core
link	link	link
.	.	.

Abedin	abedin	Abedin
not	not	not
only	onli	only
lived	live	lived
in	in	in
Saudi	saudi	Saudi
Arabia	arabia	Arabia
from	from	from
the	the	the
time	time	time
she	she	she
was	was	wa
two	two	two
years	year	year
old	old	old
,	,	,
but	but	but
her	her	her
mother	mother	mother
currently	current	currently
lives	live	life
in	in	in
Saudi	saudi	Saudi
Arabia	arabia	Arabia
and	and	and
runs	run	run
the	the	the
Journal	journal	Journal
for	for	for
Muslim	muslim	Muslim
Minority	minor	Minority
Affairs	affair	Affairs
as	as	a
well	well	well
as	as	a
being	be	being
a	a	a
dean	dean	dean
at	at	at
a	a	a
woman	woman	woman
s	s	s
college	colleg	college
there	there	there
.	.	.
Further	further	Further
tying	tie	tying
the	the	the
Clintons	clinton	Clintons
to	to	to
the	the	the
Saudis	saudi	Saudis
is	is	is
big	big	big
money	money	money
.	.	.

CNN	cnn	CNN
reported	report	reported
in	in	in
2008	2008	2008
that	that	that
donations	donat	donation
to	to	to
the	the	the
William	william	William
J	j	J
.	.	.

Clinton	clinton	Clinton
Foundation	foundat	Foundation
include	includ	include
amounts	amount	amount
of	of	of
10	10	10
million	million	million
to	to	to
25	25	25
million	million	million
from	from	from
the	the	the
Kingdom	kingdom	Kingdom
of	of	of
Saudi	saudi	Saudi
Arabia	arabia	Arabia
.	.	.

Vanity	vaniti	Vanity
Fair	fair	Fair
points	point	point
out	out	out
Huma	huma	Huma
s	s	s
ties	tie	tie
there	there	there
after	after	after
Clinton	clinton	Clinton
left	left	left
her	her	her
role	role	role
as	as	a
Secretary	secretari	Secretary
of	of	of
State	state	State
In	in	In
addition	addit	addition
to	to	to
the	the	the
State	state	State
Department	depart	Department
and	and	and
Teneo	teneo	Teneo
jobs	job	job
,	,	,
Huma	huma	Huma
was	was	wa
hired	hire	hired
as	as	a
a	a	a
consultant	consult	consultant
to	to	to
the	the	the
William	william	William
J	j	J
.	.	.

Clinton	clinton	Clinton
Foundation	foundat	Foundation
to	to	to
help	help	help
plan	plan	plan
for	for	for
Hillary	hillari	Hillary
s	s	s
post	post	post
-State	-state	-State
philanthropic	philanthrop	philanthropic
activities	activ	activity
,	,	,
and	and	and
as	as	a
a	a	a
personal	person	personal
employee	employe	employee
of	of	of
Hillary	hillari	Hillary
s	s	s
.	.	.
The	the	The
Saudis	saudi	Saudis
have	have	have
denied	deni	denied
the	the	the
accusation	accus	accusation
they	they	they
ve	ve	ve
funded	fund	funded
terrorism	terror	terrorism
and	and	and
also	also	also
say	say	say
they	they	they
complied	compli	complied
with	with	with
U	u	U
.	.	.
S	s	S
.	.	.
orders	order	order
,	,	,
telling	tell	telling
ABC	abc	ABC
that	that	that
after	after	after
the	the	the
Sept	sept	Sept
.	.	.

11	11	11
attacks	attack	attack
,	,	,
the	the	the
country	countri	country
took	took	took
prompt	prompt	prompt
action	action	action
and	and	and
required	requir	required
Saudi	saudi	Saudi
banks	bank	bank
to	to	to
identify	identifi	identify
and	and	and
freeze	freez	freeze
all	all	all
assets	asset	asset
relating	relat	relating
to	to	to
terrorist	terrorist	terrorist
suspects	suspect	suspect
and	and	and
entities	entiti	entity
per	per	per
the	the	the
list	list	list
issued	issu	issued
by	by	by
the	the	the
United	unit	United
States	state	States
government	govern	government
.	.	.

One	one	One
of	of	of
the	the	the
organizations	organ	organization
specifically	specif	specifically
singled	singl	singled
out	out	out
for	for	for
funding	fund	funding
terrorism	terror	terrorism
was	was	wa
founded	found	founded
by	by	by
the	the	the
Abedin	abedin	Abedin
family	famili	family
benefactor	benefactor	benefactor
.	.	.

In	in	In
1988	1988	1988
,	,	,
Naseef	naseef	Naseef
also	also	also
founded	found	founded
the	the	the
charitable	charit	charitable
giving	give	giving
arm	arm	arm
of	of	of
the	the	the
Muslim	muslim	Muslim
World	world	World
League	leagu	League
,	,	,
an	an	an
entity	entiti	entity
called	call	called
Rabita	rabita	Rabita
Trust	trust	Trust
.	.	.
Remember	rememb	Remember
the	the	the
League	leagu	League
s	s	s
connection	connect	connection
to	to	to
the	the	the
Saudis	saudi	Saudis
as	as	a
stated	state	stated
earlier	earlier	earlier
and	and	and
it	it	it
s	s	s
clear	clear	clear
that	that	that
Naseef	naseef	Naseef
was	was	wa
not	not	not
a	a	a
loose	loos	loose
cannon	cannon	cannon
but	but	but
effectively	effect	effectively
acting	act	acting
as	as	a
an	an	an
employee	employe	employee
of	of	of
the	the	the
Kingdom	kingdom	Kingdom
.	.	.
One	one	One
of	of	of
the	the	the
other	other	other
founders	founder	founder
of	of	of
the	the	the
Rabita	rabita	Rabita
Trust	trust	Trust
was	was	wa
Wa	wa	Wa
el	el	el
Hamza	hamza	Hamza
Julaidan	julaidan	Julaidan
,	,	,
who	who	who
that	that	that
same	same	same
year	year	year
would	would	would
also	also	also
become	becom	become
one	one	one
of	of	of
the	the	the
four	four	four
founders	founder	founder
of	of	of
Al	al	Al
Qaeda	qaeda	Qaeda
.	.	.

In	in	In
1984	1984	1984
,	,	,
Julaidan	julaidan	Julaidan
had	had	had
worked	work	worked
with	with	with
Osama	osama	Osama
bin	bin	bin
Laden	laden	Laden
to	to	to
set	set	set
up	up	up
mujahedin	mujahedin	mujahedin
training	train	training
camps	camp	camp
in	in	in
Afghanistan	afghanistan	Afghanistan
.	.	.

As	as	As
U	u	U
.	.	.
S	s	S
.	.	.
News	news	News
reported	report	reported
in	in	in
2003	2003	2003
Afghanistan	afghanistan	Afghanistan
forged	forg	forged
not	not	not
only	onli	only
financial	financi	financial
networks	network	network
but	but	but
important	import	important
bonds	bond	bond
among	among	among
those	those	those
who	who	who
believe	believ	believe
in	in	in
violent	violent	violent
jihad	jihad	jihad
.	.	.

During	dure	During
the	the	the
Afghan	afghan	Afghan
war	war	war
,	,	,
the	the	the
man	man	man
who	who	who
ran	ran	ran
the	the	the
Muslim	muslim	Muslim
World	world	World
League	leagu	League
office	offic	office
in	in	in
Peshawar	peshawar	Peshawar
,	,	,
Pakistan	pakistan	Pakistan
,	,	,
was	was	wa
bin	bin	bin
Laden	laden	Laden
s	s	s
mentor	mentor	mentor
,	,	,
Abdullah	abdullah	Abdullah
Azzam	azzam	Azzam
.	.	.

Another	anoth	Another
official	offici	official
there	there	there
was	was	wa
Wael	wael	Wael
Julaidan	julaidan	Julaidan
,	,	,
a	a	a
Saudi	saudi	Saudi
fundraiser	fundrais	fundraiser
who	who	who
would	would	would
join	join	join
bin	bin	bin
Laden	laden	Laden
in	in	in
founding	found	founding
al	al	al
Qaeda	qaeda	Qaeda
in	in	in
1988	1988	1988
.	.	.

Documents	document	Documents
seized	seiz	seized
in	in	in
raids	raid	raid
after	after	after
9	9	9
11	11	11
reveal	reveal	reveal
just	just	just
how	how	how
close	close	close
those	those	those
ties	tie	tie
were	were	were
.	.	.

One	one	One
record	record	record
,	,	,
taken	taken	taken
from	from	from
a	a	a
Saudi	saudi	Saudi
-backed	-back	-backed
charity	chariti	charity
in	in	in
Bosnia	bosnia	Bosnia
,	,	,
bears	bear	bear
the	the	the
handwritten	handwritten	handwritten
minutes	minut	minute
of	of	of
a	a	a
meeting	meet	meeting
between	between	between
bin	bin	bin
Laden	laden	Laden
and	and	and
three	three	three
men	men	men
,	,	,
scrawled	scrawl	scrawled
beneath	beneath	beneath
the	the	the
letterhead	letterhead	letterhead
of	of	of
the	the	the
IIRO	iiro	IIRO
and	and	and
