When	when	When
@Kam_Chancellor	@kam_chancellor	@Kam_Chancellor
March	march	March
3	3	3
,	,	,
2016	2016	2016
They	they	They
told	told	told
the	the	the
cops	cop	cop
I	i	I
was	was	wa
trying	tri	trying
to	to	to
rob	rob	rob
the	the	the
place	place	place
because	becaus	because
I	i	I
was	was	wa
looking	look	looking
into	into	into
the	the	the
glass	glass	glass
asking	ask	asking
for	for	for
help	help	help
.	.	.

I	i	I
took	took	took
a	a	a
picture	pictur	picture
of	of	of
the	the	the
two	two	two
employees	employe	employee
Kameron	kameron	Kameron
@Kam_Chancellor	@kam_chancellor	@Kam_Chancellor
March	march	March
3	3	3
,	,	,
2016Good	2016good	2016Good
thing	thing	thing
the	the	the
cops	cop	cop
know	know	know
I	i	I
m	m	m
a	a	a
good	good	good
guy	guy	guy
and	and	and
stealing	steal	stealing
isn	isn	isn
t	t	t
in	in	in
my	my	my
blood	blood	blood
.	.	.

I	i	I
work	work	work
for	for	for
everything	everyth	everything
I	i	I
get	get	get
Kameron	kameron	Kameron
@Kam_Chancellor	@kam_chancellor	@Kam_Chancellor
March	march	March
3	3	3
,	,	,
2016	2016	2016
No	no	No
I	i	I
was	was	wa
mad	mad	mad
because	becaus	because
all	all	all
I	i	I
wanted	want	wanted
was	was	wa
a	a	a
number	number	number
to	to	to
call	call	call
and	and	and
they	they	they
waved	wave	waved
me	me	me
off	off	off
like	like	like
a	a	a
fly	fli	fly
without	without	without
answering	answer	answering
me	me	me
https://t.co/eAJnjw3vJv	https://t.co/eajnjw3vjv	https://t.co/eAJnjw3vJv
Kameron	kameron	Kameron
@Kam_Chancellor	@kam_chancellor	@Kam_Chancellor
March	march	March
3	3	3
,	,	,
2016Yes	2016ye	2016Yes
two	two	two
younger	younger	younger
ladies	ladi	lady
.	.	.

I	i	I
took	took	took
a	a	a
picture	pictur	picture
of	of	of
them	them	them
calling	call	calling
the	the	the
cops	cop	cop
on	on	on
me	me	me
https://t.co/5qzWUpwirB	https://t.co/5qzwupwirb	https://t.co/5qzWUpwirB
Kameron	kameron	Kameron
@Kam_Chancellor	@kam_chancellor	@Kam_Chancellor
March	march	March
3	3	3
,	,	,
2016	2016	2016
I	i	I
guess	guess	guess
I	i	I
won	won	won
t	t	t
put	put	put
a	a	a
gym	gym	gym
in	in	in
Redmond	redmond	Redmond
then	then	then
.	.	.

I	i	I
m	m	m
not	not	not
qualified	qualifi	qualified
.	.	.

I	i	I
want	want	want
to	to	to
post	post	post
her	her	her
face	face	face
so	so	so
bad	bad	bad
on	on	on
the	the	the
phone	phone	phone
looking	look	looking
disgusted	disgust	disgusted
.	.	.

Kameron	kameron	Kameron
@Kam_Chancellor	@kam_chancellor	@Kam_Chancellor
March	march	March
3	3	3
,	,	,
2016Although	2016although	2016Although
he	he	he
doesn	doesn	doesn
t	t	t
tell	tell	tell
us	us	u
the	the	the
race	race	race
of	of	of
the	the	the
women	women	woman
who	who	who
called	call	called
the	the	the
cops	cop	cop
on	on	on
him	him	him
,	,	,
another	anoth	another
one	one	one
of	of	of
his	his	his
tweets	tweet	tweet
makes	make	make
alludes	allud	alludes
them	them	them
possibly	possibl	possibly
being	be	being
white	white	white
.	.	.

@djparker25	@djparker25	@djparker25
@Kam_Chancellor	@kam_chancellor	@Kam_Chancellor
that	that	that
s	s	s
crazy	crazi	crazy
bruh	bruh	bruh
smh	smh	smh
not	not	not
all	all	all
people	peopl	people
are	are	are
like	like	like
that	that	that
so	so	so
I	i	I
don	don	don
t	t	t
blame	blame	blame
the	the	the
world	world	world
.	.	.

I	i	I
blame	blame	blame
their	their	their
parents	parent	parent
Kameron	kameron	Kameron
@Kam_Chancellor	@kam_chancellor	@Kam_Chancellor
March	march	March
3	3	3
,	,	,
2016	2016	2016
@Wizdom80	@wizdom80	@Wizdom80
@djparker25	@djparker25	@djparker25
true	true	true
Kameron	kameron	Kameron
@Kam_Chancellor	@kam_chancellor	@Kam_Chancellor
March	march	March
3	3	3
,	,	,
2016I	2016i	2016I
only	onli	only
know	know	know
of	of	of
one	one	one
race	race	race
that	that	that
is	is	is
privileged	privileg	privileged
and	and	and
that	that	that
is	is	is
mine	mine	mine
Caucasians	caucasian	Caucasians
.	.	.
There	there	There
is	is	is
no	no	no
doubt	doubt	doubt
in	in	in
my	my	my
mind	mind	mind
that	that	that
the	the	the
women	women	woman
who	who	who
called	call	called
the	the	the
police	polic	police
did	did	did
so	so	so
because	becaus	because
they	they	they
were	were	were
scared	scare	scared
of	of	of
the	the	the
big	big	big
,	,	,
scary	scari	scary
black	black	black
guy	guy	guy
.	.	.

If	if	If
a	a	a
white	white	white
man	man	man
of	of	of
a	a	a
smaller	smaller	smaller
stature	statur	stature
had	had	had
looked	look	looked
in	in	in
that	that	that
window	window	window
and	and	and
motioned	motion	motioned
them	them	them
for	for	for
help	help	help
there	there	there
is	is	is
little	littl	little
chance	chanc	chance
the	the	the
cops	cop	cop
would	would	would
have	have	have
been	been	been
called	call	called
.	.	.
Thankfully	thank	Thankfully
,	,	,
the	the	the
police	polic	police
immediately	immedi	immediately
recognized	recogn	recognized
the	the	the
Chancellor	chancellor	Chancellor
and	and	and
he	he	he
wasn	wasn	wasn
t	t	t
arrested	arrest	arrested
or	or	or
shot	shot	shot
.	.	.

We	we	We
all	all	all
know	know	know
that	that	that
in	in	in
2016	2016	2016
it	it	it
isn	isn	isn
t	t	t
an	an	an
uncommon	uncommon	uncommon
thing	thing	thing
to	to	to
see	see	see
African	african	African
-Americans	-american	-Americans
gunned	gun	gunned
down	down	down
for	for	for
absolutely	absolut	absolutely
no	no	no
reason	reason	reason
,	,	,
so	so	so
he	he	he
s	s	s
one	one	one
lucky	lucki	lucky
guy	guy	guy
.	.	.

Featured	featur	Featured
image	imag	image
via	via	via
Instagram	instagram	Instagram

