Donald	donald	Donald
continued	continu	continued
.	.	.

Hahahaha	hahahaha	Hahahaha
.	.	.

So	so	So
#trump	#trump	#trump
what	what	what
do	do	do
you	you	you
think	think	think
,	,	,
I	i	I
DJ	dj	DJ
for	for	for
you	you	you
and	and	and
you	you	you
release	releas	release
your	your	your
tax	tax	tax
returns	return	return
?	?	?

Here	here	Here
s	s	s
the	the	the
full	full	full
statement	statement	statement
via	via	via
Instagram	instagram	Instagram
.	.	.
Hahahahaha	hahahahaha	Hahahahaha
,	,	,
I	i	I
was	was	wa
just	just	just
asked	ask	asked
by	by	by
a	a	a
booking	book	booking
agent	agent	agent
if	if	if
I	i	I
would	would	would
consider	consid	consider
djing	djing	djing
at	at	at
one	one	one
of	of	of
the	the	the
inaugural	inaugur	inaugural
balls	ball	ball
for	for	for
#trump	#trump	#trump
Hahahahaha	hahahahaha	Hahahahaha
,	,	,
wait	wait	wait
,	,	,
Hahahaha	hahahaha	Hahahaha
,	,	,
really	realli	really
?	?	?

I	i	I
guess	guess	guess
I	i	I
d	d	d
DJ	dj	DJ
at	at	at
an	an	an
inaugural	inaugur	inaugural
ball	ball	ball
if	if	if
as	as	a
payment	payment	payment
#trump	#trump	#trump
released	releas	released
his	his	his
tax	tax	tax
returns	return	return
.	.	.

Also	also	Also
I	i	I
would	would	would
probably	probabl	probably
play	play	play
public	public	public
enemy	enemi	enemy
and	and	and
stockhausen	stockhausen	stockhausen
remixes	remix	remixes
to	to	to
entertain	entertain	entertain
the	the	the
republicans	republican	republican
.	.	.

I	i	I
m	m	m
still	still	still
laughing	laugh	laughing
.	.	.

Hahahaha	hahahaha	Hahahaha
.	.	.

So	so	So
#trump	#trump	#trump
what	what	what
do	do	do
you	you	you
think	think	think
,	,	,
I	i	I
DJ	dj	DJ
for	for	for
you	you	you
and	and	and
you	you	you
release	releas	release
your	your	your
tax	tax	tax
returns	return	return
?	?	?
A	a	A
photo	photo	photo
posted	post	posted
by	by	by
moby	mobi	moby
X	x	X
X	x	X
@moby	@mobi	@moby
on	on	on
Jan	jan	Jan
9	9	9
,	,	,
2017	2017	2017
at	at	at
8	8	8
52am	52am	52am
PSTDonald	pstdonald	PSTDonald
Trump	trump	Trump
refused	refus	refused
to	to	to
release	releas	release
his	his	his
tax	tax	tax
returns	return	return
throughout	throughout	throughout
the	the	the
presidential	presidenti	presidential
campaign	campaign	campaign
,	,	,
breaking	break	breaking
decades	decad	decade
of	of	of
precedent	preced	precedent
and	and	and
setting	set	setting
a	a	a
dangerous	danger	dangerous
new	new	new
precedent	preced	precedent
for	for	for
future	futur	future
presidential	presidenti	presidential
contenders	contend	contender
.	.	.
And	and	And
it	it	it
s	s	s
very	veri	very
clear	clear	clear
why	whi	why
Trump	trump	Trump
refused	refus	refused
to	to	to
release	releas	release
his	his	his
taxes	tax	tax
and	and	and
continues	continu	continues
to	to	to
do	do	do
so	so	so
.	.	.

When	when	When
the	the	the
New	new	New
York	york	York
Times	time	Times
obtained	obtain	obtained
a	a	a
copy	copi	copy
of	of	of
just	just	just
one	one	one
year	year	year
of	of	of
Trump	trump	Trump
s	s	s
tax	tax	tax
returns	return	return
it	it	it
showed	show	showed
that	that	that
he	he	he
wrote	wrote	wrote
off	off	off
a	a	a
nearly	near	nearly
1	1	1
billion	billion	billion
loss	loss	loss
that	that	that
allowed	allow	allowed
him	him	him
to	to	to
avoid	avoid	avoid
paying	pay	paying
federal	feder	federal
income	incom	income
taxes	tax	tax
for	for	for
nearly	near	nearly
20	20	20
years	year	year
.	.	.

So	so	So
not	not	not
only	onli	only
is	is	is
Trump	trump	Trump
a	a	a
draft	draft	draft
-dodger	-dodger	-dodger
,	,	,
he	he	he
s	s	s
a	a	a
tax	tax	tax
dodger	dodger	dodger
as	as	a
well	well	well
.	.	.
It	it	It
s	s	s
also	also	also
clear	clear	clear
that	that	that
Moby	mobi	Moby
is	is	is
not	not	not
a	a	a
fan	fan	fan
of	of	of
Trump	trump	Trump
.	.	.

He	he	He
was	was	wa
a	a	a
supporter	support	supporter
of	of	of
Hillary	hillari	Hillary
Clinton	clinton	Clinton
and	and	and
has	has	ha
been	been	been
mocking	mock	mocking
Trump	trump	Trump
ever	ever	ever
since	sinc	since
Election	elect	Election
Day	day	Day
,	,	,
including	includ	including
this	this	this
gem	gem	gem
commenting	comment	commenting
on	on	on
Trump	trump	Trump
s	s	s
cozy	cozi	cozy
relationship	relationship	relationship
with	with	with
Vladimir	vladimir	Vladimir
Putin	putin	Putin
.	.	.
Hahahahahahahahahahahahahahahahahahahahahahahahahahahah	hahahahahahahahahahahahahahahahahahahahahahahahahahahah	Hahahahahahahahahahahahahahahahahahahahahahahahahahahah
.	.	.
A	a	A
photo	photo	photo
posted	post	posted
by	by	by
moby	mobi	moby
X	x	X
X	x	X
@moby	@mobi	@moby
on	on	on
Jan	jan	Jan
9	9	9
,	,	,
2017	2017	2017
at	at	at
10	10	10
39am	39am	39am
PSTTrump	psttrump	PSTTrump
must	must	must
be	be	be
truly	truli	truly
desperate	desper	desperate
if	if	if
he	he	he
s	s	s
seriously	serious	seriously
asking	ask	asking
Moby	mobi	Moby
to	to	to
perform	perform	perform
.	.	.
Featured	featur	Featured
image	imag	image
via	via	via
Instagram	instagram	Instagram

