After	after	After
22	22	22
,	,	,
2005	2005	2005
at	at	at
Bethesda	bethesda	Bethesda
-by-the	-by-th	-by-the
Sea	sea	Sea
Episcopal	episcop	Episcopal
Church	church	Church
in	in	in
Palm	palm	Palm
Beach	beach	Beach
,	,	,
Florida	florida	Florida
.	.	.
Wildes	wild	Wildes
asked	ask	asked
the	the	the
Trump	trump	Trump
campaign	campaign	campaign
for	for	for
more	more	more
,	,	,
and	and	and
so	so	so
far	far	far
,	,	,
crickets	cricket	cricket
.	.	.
When	when	When
asked	ask	asked
to	to	to
explain	explain	explain
the	the	the
marriage	marriag	marriage
discrepancy	discrep	discrepancy
,	,	,
Wildes	wild	Wildes
said	said	said
he	he	he
would	would	would
seek	seek	seek
clarification	clarif	clarification
,	,	,
presumably	presum	presumably
from	from	from
the	the	the
Trump	trump	Trump
Organization	organ	Organization
.	.	.
He	he	He
later	later	later
sent	sent	sent
an	an	an
email	email	email
saying	say	saying
I	i	I
didn	didn	didn
t	t	t
hear	hear	hear
back	back	back
,	,	,
sorry	sorri	sorry
.	.	.
Wildes	wild	Wildes
is	is	is
someone	someon	someone
who	who	who
should	should	should
know	know	know
.	.	.
He	he	He
was	was	wa
the	the	the
immigration	immigr	immigration
attorney	attorney	attorney
for	for	for
Trump	trump	Trump
s	s	s
models	model	model
and	and	and
for	for	for
the	the	the
Miss	miss	Miss
Universe	univers	Universe
pageant	pageant	pageant
when	when	when
it	it	it
was	was	wa
run	run	run
by	by	by
Trump	trump	Trump
.	.	.
According	accord	According
to	to	to
Univision	univis	Univision
,	,	,
he	he	he
s	s	s
not	not	not
a	a	a
defector	defector	defector
from	from	from
Trump	trump	Trump
,	,	,
in	in	in
fact	fact	fact
,	,	,
he	he	he
was	was	wa
authorized	author	authorized
by	by	by
the	the	the
Trump	trump	Trump
campaign	campaign	campaign
to	to	to
speak	speak	speak
on	on	on
their	their	their
behalf	behalf	behalf
.	.	.
Still	still	Still
,	,	,
Wildes	wild	Wildes
says	say	say
there	there	there
are	are	are
some	some	some
things	thing	thing
he	he	he
can	can	can
t	t	t
discuss	discuss	discus
because	becaus	because
of	of	of
privacy	privaci	privacy
issues	issu	issue
.	.	.
The	the	The
Clinton	clinton	Clinton
campaign	campaign	campaign
,	,	,
officially	offici	officially
,	,	,
anyway	anyway	anyway
,	,	,
is	is	is
refusing	refus	refusing
to	to	to
make	make	make
anything	anyth	anything
of	of	of
this	this	this
story	stori	story
.	.	.
One	one	One
former	former	former
federal	feder	federal
prosecutor	prosecutor	prosecutor
,	,	,
who	who	who
is	is	is
a	a	a
Hillary	hillari	Hillary
supporter	support	supporter
said	said	said
that	that	that
it	it	it
s	s	s
all	all	all
moot	moot	moot
and	and	and
ridiculous	ridicul	ridiculous
.	.	.
Here	here	Here
s	s	s
the	the	the
video	video	video
The	the	The
Clinton	clinton	Clinton
supporter	support	supporter
is	is	is
essentially	essenti	essentially
right	right	right
,	,	,
but	but	but
it	it	it
does	doe	doe
point	point	point
to	to	to
complete	complet	complete
hypocrisy	hypocrisi	hypocrisy
from	from	from
the	the	the
Trump	trump	Trump
campaign	campaign	campaign
.	.	.
Trump	trump	Trump
doesn	doesn	doesn
t	t	t
care	care	care
about	about	about
immigration	immigr	immigration
issues	issu	issue
.	.	.
He	he	He
never	never	never
has	has	ha
.	.	.
Trump	trump	Trump
almost	almost	almost
prefers	prefer	prefers
to	to	to
hire	hire	hire
immigrants	immigr	immigrant
over	over	over
Americans	american	Americans
,	,	,
and	and	and
well	well	well
,	,	,
his	his	his
marriage	marriag	marriage
history	histori	history
proves	prove	prof
that	that	that
he	he	he
prefers	prefer	prefers
his	his	his
wives	wive	wife
come	come	come
from	from	from
elsewhere	elsewher	elsewhere
.	.	.
I	i	I
m	m	m
sure	sure	sure
Democrats	democrat	Democrats
would	would	would
be	be	be
happy	happi	happy
to	to	to
drop	drop	drop
the	the	the
issue	issu	issue
if	if	if
,	,	,
in	in	in
exchange	exchang	exchange
,	,	,
we	we	we
received	receiv	received
a	a	a
little	littl	little
intellectual	intellectu	intellectual
honesty	honesti	honesty
from	from	from
the	the	the
Trump	trump	Trump
campaign	campaign	campaign
.	.	.
Instead	instead	Instead
,	,	,
Trump	trump	Trump
will	will	will
continue	continu	continue
bashing	bash	bashing
immigrants	immigr	immigrant
,	,	,
and	and	and
even	even	even
people	peopl	people
born	born	born
in	in	in
America	america	America
to	to	to
immigrant	immigr	immigrant
parents	parent	parent
,	,	,
while	while	while
going	go	going
home	home	home
at	at	at
night	night	night
to	to	to
a	a	a
woman	woman	woman
who	who	who
very	veri	very
well	well	well
might	might	might
be	be	be
one	one	one
of	of	of
the	the	the
illegal	illeg	illegal
immigrants	immigr	immigrant
Trump	trump	Trump
and	and	and
his	his	his
supporters	support	supporter
love	love	love
to	to	to
rant	rant	rant
about	about	about
.	.	.
