When	when	When
understood	understood	understood
that	that	that
they	they	they
are	are	are
merely	mere	merely
responding	respond	responding
to	to	to
the	the	the
requests	request	request
of	of	of
voters	voter	voter
and	and	and
are	are	are
just	just	just
trying	tri	trying
to	to	to
be	be	be
helpful	help	helpful
to	to	to
Stein	stein	Stein
.	.	.
Because	becaus	Because
we	we	we
had	had	had
not	not	not
uncovered	uncov	uncovered
any	ani	any
actionable	action	actionable
evidence	evid	evidence
of	of	of
hacking	hack	hacking
or	or	or
outside	outsid	outside
attempts	attempt	attempt
to	to	to
alter	alter	alter
the	the	the
voting	vote	voting
technology	technolog	technology
,	,	,
we	we	we
had	had	had
not	not	not
planned	plan	planned
to	to	to
exercise	exercis	exercise
this	this	this
option	option	option
ourselves	ourselv	ourselves
,	,	,
but	but	but
now	now	now
that	that	that
a	a	a
recount	recount	recount
has	has	ha
been	been	been
initiated	initi	initiated
in	in	in
Wisconsin	wisconsin	Wisconsin
,	,	,
we	we	we
intend	intend	intend
to	to	to
participate	particip	participate
in	in	in
order	order	order
to	to	to
ensure	ensur	ensure
the	the	the
process	process	process
proceeds	proceed	proceeds
in	in	in
a	a	a
manner	manner	manner
that	that	that
is	is	is
fair	fair	fair
to	to	to
all	all	all
sides	side	side
,	,	,
Elias	elia	Elias
wrote	wrote	wrote
.	.	.
Neera	neera	Neera
Tanden	tanden	Tanden
is	is	is
the	the	the
head	head	head
of	of	of
the	the	the
Center	center	Center
for	for	for
American	american	American
Progress	progress	Progress
.	.	.
She	she	She
was	was	wa
not	not	not
part	part	part
of	of	of
the	the	the
campaign	campaign	campaign
but	but	but
was	was	wa
a	a	a
top	top	top
Clinton	clinton	Clinton
ally	alli	ally
,	,	,
she	she	she
pointed	point	pointed
out	out	out
that	that	that
Trump	trump	Trump
s	s	s
claims	claim	claim
of	of	of
voter	voter	voter
fraud	fraud	fraud
only	onli	only
strengthened	strengthen	strengthened
the	the	the
argument	argument	argument
for	for	for
recounts	recount	recount
and	and	and
questioned	question	questioned
what	what	what
is	is	is
making	make	making
Trump	trump	Trump
so	so	so
nervous	nervous	nervous
.	.	.
Let	let	Let
s	s	s
do	do	do
recounts	recount	recount
across	across	across
the	the	the
country	countri	country
to	to	to
check	check	check
this	this	this
.	.	.
Then	then	Then
we	we	we
can	can	can
see	see	see
how	how	how
sure	sure	sure
you	you	you
are	are	are
of	of	of
EC	ec	EC
.	.	.
https://t.co/L2zbhQ7Ntt	https://t.co/l2zbhq7ntt	https://t.co/L2zbhQ7Ntt
Neera	neera	Neera
Tanden	tanden	Tanden
@neeratanden	@neeratanden	@neeratanden
November	novemb	November
27	27	27
,	,	,
2016I	2016i	2016I
think	think	think
this	this	this
is	is	is
Trump	trump	Trump
s	s	s
way	way	way
of	of	of
asking	ask	asking
to	to	to
#AuditTheVote	#auditthevot	#AuditTheVote
https://t.co/L2zbhQ7Ntt	https://t.co/l2zbhq7ntt	https://t.co/L2zbhQ7Ntt
Neera	neera	Neera
Tanden	tanden	Tanden
@neeratanden	@neeratanden	@neeratanden
November	novemb	November
27	27	27
,	,	,
2016Given	2016given	2016Given
what	what	what
Trump	trump	Trump
has	has	ha
said	said	said
,	,	,
shouldn	shouldn	shouldn
t	t	t
we	we	we
audit	audit	audit
the	the	the
vote	vote	vote
in	in	in
all	all	all
close	close	close
states	state	state
?	?	?
Just	just	Just
to	to	to
be	be	be
sure	sure	sure
.	.	.
Neera	neera	Neera
Tanden	tanden	Tanden
@neeratanden	@neeratanden	@neeratanden
November	novemb	November
27	27	27
,	,	,
2016Standing	2016stand	2016Standing
back	back	back
Between	between	Between
his	his	his
statement	statement	statement
attacking	attack	attacking
Stein	stein	Stein
then	then	then
his	his	his
numerous	numer	numerous
twitter	twitter	twitter
meltdowns	meltdown	meltdown
,	,	,
isn	isn	isn
t	t	t
Trump	trump	Trump
acting	act	acting
like	like	like
something	someth	something
is	is	is
wrong	wrong	wrong
in	in	in
WI	wi	WI
?	?	?
Neera	neera	Neera
Tanden	tanden	Tanden
@neeratanden	@neeratanden	@neeratanden
November	novemb	November
28	28	28
,	,	,
2016I	2016i	2016I
m	m	m
pretty	pretti	pretty
sure	sure	sure
that	that	that
the	the	the
Electors	elector	Electors
were	were	were
created	creat	created
to	to	to
stop	stop	stop
a	a	a
madman	madman	madman
from	from	from
becoming	becom	becoming
president	presid	president
.	.	.
#alwaystrustHamilton	#alwaystrusthamilton	#alwaystrustHamilton
Neera	neera	Neera
Tanden	tanden	Tanden
@neeratanden	@neeratanden	@neeratanden
November	novemb	November
28	28	28
,	,	,
2016It	2016it	2016It
is	is	is
important	import	important
to	to	to
note	note	note
that	that	that
so	so	so
far	far	far
,	,	,
no	no	no
one	one	one
associated	associ	associated
with	with	with
the	the	the
Clinton	clinton	Clinton
campaign	campaign	campaign
has	has	ha
claimed	claim	claimed
that	that	that
election	elect	election
was	was	wa
rigged	rig	rigged
.	.	.
Featured	featur	Featured
image	imag	image
via	via	via
Justin	justin	Justin
Sullivan	sullivan	Sullivan
Getty	getti	Getty
Images	imag	Images
