If	if	If
public	public	public
event	event	event
.	.	.
Then	then	Then
,	,	,
Pastor	pastor	Pastor
Green	green	Green
-Timmons	-timmon	-Timmons
turned	turn	turned
her	her	her
attentions	attent	attention
to	to	to
some	some	some
of	of	of
Trump	trump	Trump
s	s	s
more	more	more
bigoted	bigot	bigoted
and	and	and
insulting	insult	insulting
statements	statement	statement
regarding	regard	regarding
African	african	African
-Americans	-american	-Americans
and	and	and
others	other	others
.	.	.
Still	still	Still
,	,	,
despite	despit	despite
the	the	the
horrible	horribl	horrible
things	thing	thing
Trump	trump	Trump
has	has	ha
said	said	said
,	,	,
this	this	this
lady	ladi	lady
continued	continu	continued
to	to	to
show	show	show
class	class	class
I	i	I
wanted	want	wanted
him	him	him
to	to	to
see	see	see
the	the	the
best	best	best
of	of	of
Flint	flint	Flint
in	in	in
the	the	the
sense	sens	sense
that	that	that
we	we	we
re	re	re
an	an	an
educated	educ	educated
congregation	congreg	congregation
.	.	.
Some	some	Some
of	of	of
the	the	the
statements	statement	statement
that	that	that
I	i	I
ve	ve	ve
heard	heard	heard
him	him	him
make	make	make
about	about	about
African	african	African
-Americans	-american	-Americans
,	,	,
Mexicans	mexican	Mexicans
and	and	and
others	other	others
were	were	were
degrading	degrad	degrading
.	.	.
I	i	I
wanted	want	wanted
him	him	him
to	to	to
see	see	see
intelligent	intellig	intelligent
people	peopl	people
,	,	,
loving	love	loving
people	peopl	people
,	,	,
caring	care	caring
people	peopl	people
,	,	,
who	who	who
have	have	have
done	done	done
well	well	well
with	with	with
the	the	the
resources	resourc	resource
that	that	that
they	they	they
had	had	had
.	.	.
Exactly	exact	Exactly
.	.	.
Trump	trump	Trump
speaks	speak	speaks
about	about	about
minority	minor	minority
communities	communiti	community
in	in	in
some	some	some
of	of	of
the	the	the
most	most	most
bigoted	bigot	bigoted
,	,	,
ignorant	ignor	ignorant
,	,	,
and	and	and
insulting	insult	insulting
language	languag	language
imaginable	imagin	imaginable
,	,	,
and	and	and
this	this	this
pastor	pastor	pastor
just	just	just
wanted	want	wanted
to	to	to
give	give	give
him	him	him
a	a	a
chance	chanc	chance
to	to	to
see	see	see
some	some	some
educated	educ	educated
,	,	,
thriving	thrive	thriving
black	black	black
people	peopl	people
who	who	who
are	are	are
not	not	not
out	out	out
joining	join	joining
gangs	gang	gang
and	and	and
getting	get	getting
shot	shot	shot
on	on	on
every	everi	every
street	street	street
corner	corner	corner
.	.	.
The	the	The
thing	thing	thing
is	is	is
,	,	,
though	though	though
,	,	,
Trump	trump	Trump
will	will	will
continue	continu	continue
to	to	to
hold	hold	hold
on	on	on
to	to	to
his	his	his
racist	racist	racist
opinions	opinion	opinion
,	,	,
for	for	for
he	he	he
is	is	is
incapable	incap	incapable
of	of	of
changing	chang	changing
them	them	them
.	.	.
It	it	It
s	s	s
too	too	too
bad	bad	bad
this	this	this
pastor	pastor	pastor
wasted	wast	wasted
her	her	her
wisdom	wisdom	wisdom
,	,	,
time	time	time
,	,	,
and	and	and
space	space	space
on	on	on
such	such	such
a	a	a
disgraceful	disgrac	disgraceful
person	person	person
.	.	.
Watch	watch	Watch
Pastor	pastor	Pastor
Green	green	Green
-Timmons	-timmon	-Timmons
speak	speak	speak
below	below	below
Flint	flint	Flint
Pastor	pastor	Pastor
Rev	rev	Rev
.	.	.
Faith	faith	Faith
Green	green	Green
Timmons	timmon	Timmons
explains	explain	explains
why	whi	why
she	she	she
interrupted	interrupt	interrupted
@realDonaldTrump	@realdonaldtrump	@realDonaldTrump
speech	speech	speech
#TrumpInFlint	#trumpinflint	#TrumpInFlint
pic.twitter.com/jtfqBwb00g	pic.twitter.com/jtfqbwb00g	pic.twitter.com/jtfqBwb00g
Cameron	cameron	Cameron
Ridle	ridl	Ridle
@CameronRidle	@cameronridl	@CameronRidle
September	septemb	September
14	14	14
,	,	,
2016Featured	2016featur	2016Featured
image	imag	image
via	via	via
video	video	video
screen	screen	screen
capture	captur	capture
