While	while	While
they	they	they
actually	actual	actually
expect	expect	expect
to	to	to
have	have	have
to	to	to
wear	wear	wear
their	their	their
coats	coat	coat
in	in	in
the	the	the
classroom	classroom	classroom
.	.	.
It	it	It
s	s	s
nice	nice	nice
to	to	to
hear	hear	hear
that	that	that
Duggan	duggan	Duggan
still	still	still
has	has	ha
enough	enough	enough
of	of	of
a	a	a
heart	heart	heart
left	left	left
to	to	to
be	be	be
broken	broken	broken
.	.	.
The	the	The
tour	tour	tour
was	was	wa
nothing	noth	nothing
more	more	more
than	than	than
a	a	a
publicity	public	publicity
stunt	stunt	stunt
created	creat	created
to	to	to
make	make	make
it	it	it
look	look	look
like	like	like
the	the	the
state	state	state
is	is	is
trying	tri	trying
to	to	to
do	do	do
something	someth	something
to	to	to
fix	fix	fix
the	the	the
problem	problem	problem
.	.	.
Now	now	Now
that	that	that
the	the	the
nation	nation	nation
is	is	is
watching	watch	watching
the	the	the
state	state	state
of	of	of
Michigan	michigan	Michigan
and	and	and
the	the	the
Snyder	snyder	Snyder
administration	administr	administration
s	s	s
corruption	corrupt	corruption
and	and	and
incompetence	incompet	incompetence
that	that	that
has	has	ha
infected	infect	infected
the	the	the
entire	entir	entire
state	state	state
on	on	on
every	everi	every
level	level	level
,	,	,
they	they	they
really	realli	really
,	,	,
really	realli	really
need	need	need
to	to	to
convince	convinc	convince
people	peopl	people
that	that	that
they	they	they
care	care	care
.	.	.
Even	even	Even
with	with	with
the	the	the
Flint	flint	Flint
water	water	water
crisis	crisi	crisis
,	,	,
the	the	the
Detroit	detroit	Detroit
water	water	water
crisis	crisi	crisis
,	,	,
the	the	the
shame	shame	shame
that	that	that
is	is	is
the	the	the
DPS	dps	DPS
,	,	,
Snyder	snyder	Snyder
cannot	cannot	cannot
even	even	even
bring	bring	bring
himself	himself	himself
to	to	to
criticize	critic	criticize
emergency	emerg	emergency
manager	manag	manager
Earley	earley	Earley
.	.	.
Here	here	Here
is	is	is
what	what	what
Snyder	snyder	Snyder
had	had	had
to	to	to
say	say	say
about	about	about
Earley	earley	Earley
and	and	and
the	the	the
teacher	teacher	teacher
protesters	protest	protester
last	last	last
week	week	week
He	he	He
s	s	s
been	been	been
doing	do	doing
a	a	a
good	good	good
job	job	job
.	.	.
He	he	He
s	s	s
been	been	been
working	work	working
hard	hard	hard
.	.	.
If	if	If
you	you	you
think	think	think
about	about	about
it	it	it
,	,	,
our	our	our
goal	goal	goal
is	is	is
to	to	to
get	get	get
the	the	the
Detroit	detroit	Detroit
Public	public	Public
Schools	school	Schools
to	to	to
be	be	be
successful	success	successful
.	.	.
I	i	I
ve	ve	ve
proposed	propos	proposed
a	a	a
package	packag	package
that	that	that
involves	involv	involves
an	an	an
investment	invest	investment
of	of	of
over	over	over
700	700	700
million	million	million
to	to	to
improve	improv	improve
education	educ	education
in	in	in
Detroit	detroit	Detroit
.	.	.
I	i	I
m	m	m
not	not	not
sure	sure	sure
why	whi	why
people	peopl	people
would	would	would
want	want	want
to	to	to
go	go	go
out	out	out
and	and	and
protest	protest	protest
against	against	against
a	a	a
solution	solut	solution
like	like	like
that	that	that
.	.	.
The	the	The
state	state	state
of	of	of
Michigan	michigan	Michigan
has	has	ha
been	been	been
in	in	in
control	control	control
of	of	of
Detroit	detroit	Detroit
Public	public	Public
School	school	School
system	system	system
for	for	for
almost	almost	almost
seven	seven	seven
f	f	f
##king	##king	##king
years	year	year
.	.	.
The	the	The
cries	cri	cry
of	of	of
anyone	anyon	anyone
who	who	who
have	have	have
spoken	spoken	spoken
out	out	out
against	against	against
the	the	the
Snyder	snyder	Snyder
administration	administr	administration
have	have	have
been	been	been
meet	meet	meet
with	with	with
silence	silenc	silence
.	.	.
Snyder	snyder	Snyder
s	s	s
700	700	700
million	million	million
dollar	dollar	dollar
proposal	propos	proposal
should	should	should
,	,	,
at	at	at
this	this	this
point	point	point
,	,	,
be	be	be
seen	seen	seen
as	as	a
nothing	noth	nothing
more	more	more
than	than	than
a	a	a
last	last	last
-minute	-minut	-minute
attempt	attempt	attempt
to	to	to
try	tri	try
to	to	to
bribe	bribe	bribe
his	his	his
way	way	way
out	out	out
of	of	of
being	be	being
lynched	lynch	lynched
by	by	by
a	a	a
growing	grow	growing
mob	mob	mob
.	.	.
Snyder	snyder	Snyder
and	and	and
all	all	all
his	his	his
cronies	croni	crony
must	must	must
be	be	be
brought	brought	brought
to	to	to
justice	justic	justice
for	for	for
their	their	their
crimes	crime	crime
against	against	against
humanity	human	humanity
.	.	.
Featured	featur	Featured
Image	imag	Image
Courtesy	courtesi	Courtesy
Detroitteach	detroitteach	Detroitteach
via	via	via
Twitter	twitter	Twitter
