During	dure	During
gentleman	gentleman	gentleman
.	.	.
And	and	And
we	we	we
ll	ll	ll
see	see	see
what	what	what
happens	happen	happens
.	.	.
But	but	But
I	i	I
just	just	just
don	don	don
t	t	t
telegraph	telegraph	telegraph
my	my	my
moves	move	move
.	.	.
However	howev	However
,	,	,
Kim	kim	Kim
Jong	jong	Jong
-un	-un	-un
assumed	assum	assumed
control	control	control
of	of	of
the	the	the
country	countri	country
following	follow	following
his	his	his
father	father	father
s	s	s
death	death	death
in	in	in
2011	2011	2011
so	so	so
we	we	we
re	re	re
not	not	not
sure	sure	sure
how	how	how
Bill	bill	Bill
Clinton	clinton	Clinton
was	was	wa
outplayed	outplay	outplayed
by	by	by
the	the	the
33	33	33
-year-old	-year-old	-year-old
dictator	dictat	dictator
.	.	.
This	this	This
gentleman	gentleman	gentleman
Trump	trump	Trump
was	was	wa
referring	refer	referring
to	to	to
was	was	wa
Kim	kim	Kim
Jong	jong	Jong
-il	-il	-il
.	.	.
They	they	They
are	are	are
two	two	two
different	differ	different
people	peopl	people
.	.	.
And	and	And
for	for	for
the	the	the
record	record	record
,	,	,
we	we	we
ve	ve	ve
had	had	had
peace	peac	peace
since	sinc	since
the	the	the
Korean	korean	Korean
war	war	war
,	,	,
so	so	so
those	those	those
deals	deal	deal
were	were	were
successful	success	successful
in	in	in
maintaining	maintain	maintaining
peace	peac	peace
unlike	unlik	unlike
the	the	the
posturing	postur	posturing
Trump	trump	Trump
is	is	is
doing	do	doing
,	,	,
which	which	which
is	is	is
escalating	escal	escalating
tension	tension	tension
to	to	to
a	a	a
level	level	level
that	that	that
has	has	ha
never	never	never
been	been	been
seen	seen	seen
before	befor	before
.	.	.
As	as	As
reporter	report	reporter
Ana	ana	Ana
Marie	mari	Marie
Cox	cox	Cox
from	from	from
MTV	mtv	MTV
News	news	News
pointed	point	pointed
out	out	out
in	in	in
a	a	a
tweet	tweet	tweet
,	,	,
Trump	trump	Trump
doesn	doesn	doesn
t	t	t
know	know	know
who	who	who
is	is	is
in	in	in
power	power	power
in	in	in
North	north	North
Korea	korea	Korea
.	.	.
Guys	guy	Guys
.	.	.
Guys	guy	Guys
.	.	.
I	i	I
don	don	don
t	t	t
think	think	think
Trump	trump	Trump
knows	know	know
who	who	who
s	s	s
the	the	the
leader	leader	leader
of	of	of
North	north	North
Korea	korea	Korea
.	.	.
https://t.co/Gm1o6xV4AD	https://t.co/gm1o6xv4ad	https://t.co/Gm1o6xV4AD
pic.twitter.com/JYtGKIDJde	pic.twitter.com/jytgkidjd	pic.twitter.com/JYtGKIDJde
Ana	ana	Ana
Marie	mari	Marie
Cox	cox	Cox
@anamariecox	@anamariecox	@anamariecox
April	april	April
18	18	18
,	,	,
2017It	2017it	2017It
was	was	wa
just	just	just
last	last	last
week	week	week
that	that	that
Trump	trump	Trump
revealed	reveal	revealed
that	that	that
it	it	it
took	took	took
Chinese	chines	Chinese
president	presid	president
Xi	xi	Xi
Jinping	jinp	Jinping
just	just	just
10	10	10
minutes	minut	minute
to	to	to
convince	convinc	convince
him	him	him
that	that	that
solving	solv	solving
problems	problem	problem
with	with	with
North	north	North
Korea	korea	Korea
is	is	is
not	not	not
so	so	so
easy	easi	easy
.	.	.
Guys	guy	Guys
,	,	,
this	this	this
is	is	is
totally	total	totally
not	not	not
scary	scari	scary
at	at	at
all	all	all
.	.	.
Trump	trump	Trump
is	is	is
making	make	making
war	war	war
noises	nois	noise
at	at	at
a	a	a
dictator	dictat	dictator
who	who	who
has	has	ha
been	been	been
dead	dead	dead
for	for	for
years	year	year
and	and	and
the	the	the
former	former	former
reality	realiti	reality
show	show	show
star	star	star
thinks	think	think
the	the	the
former	former	former
North	north	North
Korean	korean	Korean
leader	leader	leader
is	is	is
alive	aliv	alive
and	and	and
well	well	well
.	.	.
Or	or	Or
maybe	mayb	maybe
he	he	he
thinks	think	think
the	the	the
younger	younger	younger
dictator	dictat	dictator
has	has	ha
been	been	been
in	in	in
power	power	power
since	sinc	since
the	the	the
1990s	1990s	1990s
.	.	.
Who	who	Who
knows	know	know
.	.	.
The	the	The
dumbing	dumb	dumbing
of	of	of
America	america	America
is	is	is
in	in	in
effect	effect	effect
,	,	,
apparently	appar	apparently
.	.	.
Photo	photo	Photo
by	by	by
Andrew	andrew	Andrew
Harrer	harrer	Harrer
-Pool	-pool	-Pool
Getty	getti	Getty
Images	imag	Images
