On	on	On
stupid	stupid	stupid
.	.	.
But	but	But
MSNBC	msnbc	MSNBC
s	s	s
Lawrence	lawrenc	Lawrence
O	o	O
Donnell	donnel	Donnell
saw	saw	saw
something	someth	something
in	in	in
Trump	trump	Trump
s	s	s
response	respons	response
to	to	to
Obama	obama	Obama
s	s	s
words	word	word
that	that	that
perfectly	perfect	perfectly
explains	explain	explains
why	whi	why
he	he	he
is	is	is
so	so	so
angry	angri	angry
all	all	all
the	the	the
time	time	time
You	you	You
have	have	have
every	everi	every
right	right	right
to	to	to
believe	believ	believe
that	that	that
that	that	that
is	is	is
exactly	exact	exactly
and	and	and
only	onli	only
what	what	what
Donald	donald	Donald
Trump	trump	Trump
got	got	got
out	out	out
of	of	of
President	presid	President
Obama	obama	Obama
s	s	s
speech	speech	speech
.	.	.
You	you	You
have	have	have
every	everi	every
right	right	right
to	to	to
believe	believ	believe
Donald	donald	Donald
Trump	trump	Trump
didn	didn	didn
t	t	t
understand	understand	understand
anything	anyth	anything
in	in	in
the	the	the
speech	speech	speech
.	.	.
When	when	When
someone	someon	someone
as	as	a
rank	rank	rank
ignorant	ignor	ignorant
as	as	a
Donald	donald	Donald
Trump	trump	Trump
tells	tell	tell
you	you	you
he	he	he
doesn	doesn	doesn
t	t	t
understand	understand	understand
something	someth	something
,	,	,
believe	believ	believe
him	him	him
.	.	.
O	o	O
Donnell	donnel	Donnell
cut	cut	cut
back	back	back
to	to	to
a	a	a
clip	clip	clip
of	of	of
Trump	trump	Trump
saying	say	saying
that	that	that
nobody	nobodi	nobody
understood	understood	understood
the	the	the
clear	clear	clear
and	and	and
concise	concis	concise
remarks	remark	remark
.	.	.
That	that	That
s	s	s
the	the	the
way	way	way
I	i	I
felt	felt	felt
after	after	after
the	the	the
third	third	third
week	week	week
of	of	of
Physics	physic	Physics
class	class	class
,	,	,
the	the	the
host	host	host
said	said	said
.	.	.
I	i	I
didn	didn	didn
t	t	t
understand	understand	understand
anything	anyth	anything
and	and	and
it	it	it
was	was	wa
a	a	a
horrible	horribl	horrible
feeling	feel	feeling
.	.	.
Imagine	imagin	Imagine
feeling	feel	feeling
that	that	that
every	everi	every
day	day	day
,	,	,
every	everi	every
day	day	day
of	of	of
your	your	your
life	life	life
.	.	.
You	you	You
don	don	don
t	t	t
understand	understand	understand
anything	anyth	anything
.	.	.
That	that	That
is	is	is
the	the	the
very	veri	very
,	,	,
very	veri	very
sad	sad	sad
life	life	life
of	of	of
Donald	donald	Donald
Trump	trump	Trump
.	.	.
He	he	He
continued	continu	continued
There	there	There
he	he	he
is	is	is
confessing	confess	confessing
to	to	to
the	the	the
constant	constant	constant
,	,	,
merciless	merciless	merciless
pain	pain	pain
of	of	of
not	not	not
understanding	understand	understanding
anything	anyth	anything
.	.	.
And	and	And
it	it	it
s	s	s
very	veri	very
simple	simpl	simple
stuff	stuff	stuff
Donald	donald	Donald
Trump	trump	Trump
is	is	is
confessing	confess	confessing
he	he	he
isn	isn	isn
t	t	t
understanding	understand	understanding
.	.	.
It	it	It
s	s	s
very	veri	very
simple	simpl	simple
.	.	.
Imagine	imagin	Imagine
what	what	what
that	that	that
s	s	s
like	like	like
,	,	,
someone	someon	someone
saying	say	saying
something	someth	something
that	that	that
s	s	s
very	veri	very
clear	clear	clear
and	and	and
concise	concis	concise
it	it	it
still	still	still
might	might	might
be	be	be
possible	possibl	possible
to	to	to
disagree	disagre	disagree
with	with	with
in	in	in
some	some	some
way	way	way
,	,	,
but	but	but
no	no	no
one	one	one
should	should	should
have	have	have
trouble	troubl	trouble
understanding	understand	understanding
that	that	that
.	.	.
But	but	But
Donald	donald	Donald
Trump	trump	Trump
told	told	told
you	you	you
today	today	today
that	that	that
he	he	he
doesn	doesn	doesn
t	t	t
understand	understand	understand
anything	anyth	anything
that	that	that
President	presid	President
Obama	obama	Obama
said	said	said
nothing	noth	nothing
.	.	.
Imagine	imagin	Imagine
how	how	how
that	that	that
must	must	must
feel	feel	feel
.	.	.
Imagine	imagin	Imagine
how	how	how
maddening	madden	maddening
that	that	that
is	is	is
.	.	.
President	presid	President
Obama	obama	Obama
stand	stand	stand
sup	sup	sup
and	and	and
speaks	speak	speaks
in	in	in
clear	clear	clear
,	,	,
simple	simpl	simple
sentences	sentenc	sentence
and	and	and
you	you	you
understand	understand	understand
not	not	not
a	a	a
word	word	word
.	.	.
That	that	That
has	has	ha
to	to	to
be	be	be
truly	truli	truly
maddening	madden	maddening
.	.	.
Is	is	Is
that	that	that
what	what	what
is	is	is
making	make	making
Donald	donald	Donald
Trump	trump	Trump
so	so	so
mad	mad	mad
?	?	?
he	he	he
asks	ask	asks
.	.	.
Have	have	Have
we	we	we
finally	final	finally
nailed	nail	nailed
what	what	what
makes	make	make
Trump	trump	Trump
and	and	and
his	his	his
followers	follow	follower
so	so	so
irrationally	irrate	irrationally
angry	angri	angry
about	about	about
everything	everyth	everything
?	?	?
Is	is	Is
it	it	it
truly	truli	truly
that	that	that
they	they	they
don	don	don
t	t	t
understand	understand	understand
anything	anyth	anything
?	?	?
Trump	trump	Trump
says	say	say
he	he	he
loves	love	love
his	his	his
poorly	poor	poorly
educated	educ	educated
fans	fan	fan
,	,	,
and	and	and
there	there	there
s	s	s
good	good	good
reason	reason	reason
for	for	for
that	that	that
he	he	he
s	s	s
right	right	right
there	there	there
with	with	with
them	them	them
.	.	.
Watch	watch	Watch
O	o	O
Donnell	donnel	Donnell
bring	bring	bring
down	down	down
the	the	the
hammer	hammer	hammer
below	below	below
Featured	featur	Featured
image	imag	image
via	via	via
screengrab	screengrab	screengrab
