If	if	If
and	and	and
Boston	boston	Boston
Globe	globe	Globe
from	from	from
calling	call	calling
on	on	on
the	the	the
foundation	foundat	foundation
to	to	to
be	be	be
shutdown	shutdown	shutdown
outright	outright	outright
.	.	.
And	and	And
while	while	while
all	all	all
this	this	this
was	was	wa
going	go	going
on	on	on
,	,	,
it	it	it
was	was	wa
actually	actual	actually
discovered	discov	discovered
that	that	that
only	onli	only
one	one	one
candidate	candid	candidate
running	run	running
for	for	for
President	presid	President
of	of	of
the	the	the
United	unit	United
States	state	States
was	was	wa
found	found	found
to	to	to
have	have	have
engaged	engag	engaged
in	in	in
an	an	an
actual	actual	actual
pay	pay	pay
-for-play	-for-play	-for-play
scheme	scheme	scheme
with	with	with
their	their	their
foundation	foundat	foundation
Donald	donald	Donald
Trump	trump	Trump
.	.	.
According	accord	According
to	to	to
reports	report	report
,	,	,
Donald	donald	Donald
Trump	trump	Trump
s	s	s
foundation	foundat	foundation
illegally	illeg	illegally
bribed	bribe	bribed
Florida	florida	Florida
Attorney	attorney	Attorney
General	general	General
Pam	pam	Pam
Bondi	bondi	Bondi
with	with	with
25	25	25
,	,	,
000	000	000
to	to	to
drop	drop	drop
a	a	a
lawsuit	lawsuit	lawsuit
pertaining	pertain	pertaining
to	to	to
Trump	trump	Trump
University	univers	University
.	.	.

The	the	The
IRS	ir	IRS
fined	fine	fined
the	the	the
Trump	trump	Trump
foundation	foundat	foundation
2	2	2
,	,	,
500	500	500
for	for	for
the	the	the
act	act	act
.	.	.
Yet	yet	Yet
can	can	can
anyone	anyon	anyone
recall	recal	recall
hearing	hear	hearing
about	about	about
it	it	it
?	?	?

Which	which	Which
was	was	wa
blasted	blast	blasted
more	more	more
all	all	all
over	over	over
the	the	the
news	news	news
?	?	?

The	the	The
alleged	alleg	alleged
pay	pay	pay
-for-play	-for-play	-for-play
from	from	from
Clinton	clinton	Clinton
that	that	that
is	is	is
not	not	not
based	base	based
on	on	on
evidence	evid	evidence
,	,	,
or	or	or
the	the	the
one	one	one
where	where	where
the	the	the
IRS	ir	IRS
fined	fine	fined
Trump	trump	Trump
for	for	for
actually	actual	actually
engaging	engag	engaging
in	in	in
pay	pay	pay
-for-play	-for-play	-for-play
?	?	?
Did	did	Did
the	the	the
New	new	New
York	york	York
Times	time	Times
call	call	call
on	on	on
Trump	trump	Trump
to	to	to
shutdown	shutdown	shutdown
his	his	his
foundation	foundat	foundation
?	?	?

Did	did	Did
the	the	the
Boston	boston	Boston
Globe	globe	Globe
call	call	call
on	on	on
Trump	trump	Trump
to	to	to
sever	sever	sever
ties	tie	tie
with	with	with
it	it	it
?	?	?

Did	did	Did
anyone	anyon	anyone
,	,	,
from	from	from
CNN	cnn	CNN
to	to	to
Fox	fox	Fox
News	news	News
cast	cast	cast
any	ani	any
doubt	doubt	doubt
on	on	on
Trump	trump	Trump
s	s	s
unethical	uneth	unethical
and	and	and
illegal	illeg	illegal
behavior	behavior	behavior
of	of	of
bribing	bribe	bribing
an	an	an
elected	elect	elected
official	offici	official
?	?	?
No	no	No
,	,	,
they	they	they
did	did	did
not	not	not
.	.	.

Even	even	Even
though	though	though
the	the	the
evidence	evid	evidence
is	is	is
concrete	concret	concrete
,	,	,
mainstream	mainstream	mainstream
media	media	medium
will	will	will
still	still	still
use	use	use
the	the	the
word	word	word
allegedly	alleg	allegedly
when	when	when
pertaining	pertain	pertaining
to	to	to
Trump	trump	Trump
,	,	,
but	but	but
will	will	will
continue	continu	continue
to	to	to
call	call	call
on	on	on
Clinton	clinton	Clinton
to	to	to
be	be	be
investigated	investig	investigated
even	even	even
with	with	with
no	no	no
evidence	evid	evidence
.	.	.
And	and	And
with	with	with
that	that	that
,	,	,
the	the	the
New	new	New
York	york	York
Times	time	Times
,	,	,
Associated	associ	Associated
Press	press	Press
,	,	,
Boston	boston	Boston
Globe	globe	Globe
,	,	,
and	and	and
other	other	other
media	media	medium
elites	elit	elite
should	should	should
apologize	apolog	apologize
to	to	to
Clinton	clinton	Clinton
,	,	,
denounce	denounc	denounce
Trump	trump	Trump
,	,	,
and	and	and
move	move	move
on	on	on
unless	unless	unless
any	ani	any
new	new	new
evidence	evid	evidence
contradicts	contradict	contradicts
Clinton	clinton	Clinton
s	s	s
claims	claim	claim
so	so	so
far	far	far
,	,	,
nothing	noth	nothing
has	has	ha
.	.	.
Featured	featur	Featured
image	imag	image
via	via	via
Justin	justin	Justin
Sullivan	sullivan	Sullivan
Getty	getti	Getty
Images	imag	Images

