During	dure	During
Ivanka	ivanka	Ivanka
s	s	s
brand	brand	brand
and	and	and
the	the	the
stores	store	store
that	that	that
carry	carri	carry
it	it	it
because	becaus	because
it	it	it
s	s	s
too	too	too
closely	close	closely
linked	link	linked
to	to	to
Donald	donald	Donald
Trump	trump	Trump
.	.	.

This	this	This
plan	plan	plan
came	came	came
about	about	about
because	becaus	because
of	of	of
Shannon	shannon	Shannon
Coulter	coulter	Coulter
,	,	,
the	the	the
CEO	ceo	CEO
of	of	of
a	a	a
boutique	boutiqu	boutique
marketing	market	marketing
agency	agenc	agency
,	,	,
just	just	just
after	after	after
the	the	the
Access	access	Access
Hollywood	hollywood	Hollywood
tape	tape	tape
came	came	came
out	out	out
.	.	.

She	she	She
tweeted	tweet	tweeted
Not	not	Not
enough	enough	enough
to	to	to
not	not	not
buy	buy	buy
Ivanka	ivanka	Ivanka
s	s	s
collection	collect	collection
.	.	.

She	she	She
campaigns	campaign	campaign
for	for	for
him	him	him
.	.	.

We	we	We
should	should	should
avoid	avoid	avoid
stores	store	store
that	that	that
carry	carri	carry
it	it	it
.	.	.

#fashionnotfascism	#fashionnotfasc	#fashionnotfascism
#ivankant	#ivank	#ivankant
Shannon	shannon	Shannon
Coulter	coulter	Coulter
?	?	?

@shannoncoulter	@shannoncoult	@shannoncoulter
October	octob	October
12	12	12
,	,	,
2016Ivanka	2016ivanka	2016Ivanka
herself	herself	herself
has	has	ha
said	said	said
that	that	that
she	she	she
s	s	s
a	a	a
daughter	daughter	daughter
,	,	,
not	not	not
a	a	a
surrogate	surrog	surrogate
,	,	,
and	and	and
it	it	it
s	s	s
been	been	been
hard	hard	hard
for	for	for
women	women	woman
to	to	to
condemn	condemn	condemn
her	her	her
for	for	for
supporting	support	supporting
her	her	her
father	father	father
because	becaus	because
it	it	it
s	s	s
hard	hard	hard
to	to	to
be	be	be
objective	object	objective
about	about	about
family	famili	family
members	member	member
.	.	.

However	howev	However
,	,	,
increasing	increas	increasing
numbers	number	number
of	of	of
women	women	woman
see	see	see
Ivanka	ivanka	Ivanka
as	as	a
representative	repres	representative
of	of	of
a	a	a
culture	cultur	culture
that	that	that
demeans	demean	demeans
women	women	woman
to	to	to
the	the	the
point	point	point
where	where	where
it	it	it
s	s	s
okay	okay	okay
to	to	to
harass	harass	harass
and	and	and
assault	assault	assault
them	them	them
.	.	.
Cosmopolitan	cosmopolitan	Cosmopolitan
also	also	also
spoke	spoke	spoke
to	to	to
several	sever	several
other	other	other
women	women	woman
.	.	.

One	one	One
said	said	said
her	her	her
revulsion	revuls	revulsion
at	at	at
seeing	see	seeing
Ivanka	ivanka	Ivanka
s	s	s
name	name	name
inside	insid	inside
a	a	a
shoe	shoe	shoe
was	was	wa
a	a	a
visceral	viscer	visceral
response	respons	response
,	,	,
because	becaus	because
her	her	her
attacker	attack	attacker
used	use	used
almost	almost	almost
the	the	the
exact	exact	exact
methods	method	method
Trump	trump	Trump
spoke	spoke	spoke
of	of	of
in	in	in
his	his	his
tape	tape	tape
.	.	.
Another	anoth	Another
woman	woman	woman
threw	threw	threw
out	out	out
some	some	some
pumps	pump	pump
from	from	from
Ivanka	ivanka	Ivanka
s	s	s
line	line	line
,	,	,
and	and	and
refused	refus	refused
to	to	to
shop	shop	shop
at	at	at
stores	store	store
that	that	that
carried	carri	carried
the	the	the
brand	brand	brand
,	,	,
when	when	when
it	it	it
came	came	came
to	to	to
her	her	her
wedding	wed	wedding
.	.	.

My	my	My
wedding	wed	wedding
is	is	is
a	a	a
day	day	day
of	of	of
love	love	love
.	.	.

I	i	I
m	m	m
not	not	not
going	go	going
to	to	to
wear	wear	wear
clothes	cloth	clothes
that	that	that
represent	repres	represent
hate	hate	hate
,	,	,
she	she	she
said	said	said
.	.	.
Those	those	Those
who	who	who
are	are	are
busy	busi	busy
defending	defend	defending
Trump	trump	Trump
don	don	don
t	t	t
really	realli	really
seem	seem	seem
to	to	to
know	know	know
or	or	or
care	care	care
what	what	what
this	this	this
revelation	revel	revelation
has	has	ha
done	done	done
to	to	to
women	women	woman
all	all	all
over	over	over
the	the	the
country	countri	country
.	.	.

Perhaps	perhap	Perhaps
worse	wors	worse
,	,	,
especially	especi	especially
for	for	for
women	women	woman
,	,	,
is	is	is
that	that	that
Ivanka	ivanka	Ivanka
has	has	ha
actually	actual	actually
defended	defend	defended
her	her	her
father	father	father
s	s	s
vile	vile	vile
treatment	treatment	treatment
of	of	of
women	women	woman
He	he	He
recognizes	recogn	recognizes
it	it	it
was	was	wa
crude	crude	crude
language	languag	language
.	.	.

He	he	He
was	was	wa
embarrassed	embarrass	embarrassed
that	that	that
he	he	he
said	said	said
those	those	those
things	thing	thing
,	,	,
and	and	and
he	he	he
apologized	apolog	apologized
.	.	.

That	that	That
s	s	s
not	not	not
language	languag	language
consistent	consist	consistent
with	with	with
any	ani	any
conversation	convers	conversation
I	i	I
ve	ve	ve
ever	ever	ever
had	had	had
with	with	with
him	him	him
,	,	,
or	or	or
any	ani	any
conversation	convers	conversation
I	i	I
ve	ve	ve
ever	ever	ever
overheard	overheard	overheard
,	,	,
so	so	so
it	it	it
was	was	wa
a	a	a
bit	bit	bit
jarring	jar	jarring
to	to	to
hear	hear	hear
.	.	.

I	i	I
think	think	think
he	he	he
was	was	wa
sincere	sincer	sincere
in	in	in
his	his	his
apology	apolog	apology
.	.	.

It	it	It
s	s	s
hard	hard	hard
for	for	for
women	women	woman
who	who	who
have	have	have
been	been	been
harassed	harass	harassed
and	and	and
assaulted	assault	assaulted
to	to	to
listen	listen	listen
to	to	to
a	a	a
fellow	fellow	fellow
woman	woman	woman
defend	defend	defend
the	the	the
very	veri	very
type	type	type
of	of	of
predator	predat	predator
that	that	that
hurt	hurt	hurt
them	them	them
.	.	.

Although	although	Although
Ivanka	ivanka	Ivanka
s	s	s
brand	brand	brand
hasn	hasn	hasn
t	t	t
yet	yet	yet
lost	lost	lost
a	a	a
ton	ton	ton
of	of	of
business	busi	business
,	,	,
this	this	this
boycott	boycott	boycott
movement	movement	movement
will	will	will
likely	like	likely
grow	grow	grow
as	as	a
her	her	her
father	father	father
makes	make	make
increasingly	increas	increasingly
disgusting	disgust	disgusting
remarks	remark	remark
about	about	about
how	how	how
he	he	he
s	s	s
going	go	going
to	to	to
get	get	get
his	his	his
revenge	reveng	revenge
on	on	on
the	the	the
women	women	woman
accusing	accus	accusing
him	him	him
of	of	of
assault	assault	assault
.	.	.

That	that	That
will	will	will
be	be	be
particularly	particular	particularly
true	true	true
if	if	if
she	she	she
continues	continu	continues
to	to	to
openly	open	openly
defend	defend	defend
him	him	him
.	.	.
Featured	featur	Featured
image	imag	image
by	by	by
Joe	joe	Joe
Scarnici	scarnici	Scarnici
via	via	via
Getty	getti	Getty
Images	imag	Images

