During	dure	During
,	,	,
that	that	that
we	we	we
aren	aren	aren
t	t	t
yet	yet	yet
doing	do	doing
enough	enough	enough
to	to	to
take	take	take
the	the	the
fight	fight	fight
to	to	to
the	the	the
Islamic	islam	Islamic
State	state	State
.	.	.
That	that	That
the	the	the
intervention	intervent	intervention
in	in	in
Libya	libya	Libya
was	was	wa
ill	ill	ill
-considered	-consid	-considered
and	and	and
slapdash	slapdash	slapdash
at	at	at
the	the	the
time	time	time
.	.	.

And	and	And
we	we	we
re	re	re
living	live	living
with	with	with
the	the	the
consequences	consequ	consequence
of	of	of
it	it	it
now	now	now
.	.	.

That	that	That
we	we	we
have	have	have
to	to	to
get	get	get
tougher	tougher	tougher
when	when	when
it	it	it
comes	come	come
to	to	to
our	our	our
intelligence	intellig	intelligence
and	and	and
law	law	law
enforcement	enforc	enforcement
practices	practic	practice
to	to	to
stop	stop	stop
Islamic	islam	Islamic
terrorism	terror	terrorism
.	.	.

On	on	On
those	those	those
matters	matter	matter
,	,	,
our	our	our
party	parti	party
is	is	is
largely	larg	largely
united	unit	united
.	.	.

And	and	And
I	i	I
say	say	say
that	that	that
we	we	we
have	have	have
the	the	the
vast	vast	vast
majority	major	majority
of	of	of
Americans	american	Americans
with	with	with
us	us	u
.	.	.
Chuck	chuck	Chuck
Todd	todd	Todd
You	you	You
don	don	don
t	t	t
come	come	come
across	across	across
as	as	a
an	an	an
enthusiastic	enthusiast	enthusiastic
Trump	trump	Trump
supporter	support	supporter
.	.	.

Is	is	Is
that	that	that
fair	fair	fair
?	?	?
Senator	senat	Senator
Cotton	cotton	Cotton
Maybe	mayb	Maybe
I	i	I
don	don	don
t	t	t
just	just	just
demonstrate	demonstr	demonstrate
enthusiasm	enthusiasm	enthusiasm
much	much	much
in	in	in
life	life	life
,	,	,
Chuck	chuck	Chuck
,	,	,
especially	especi	especially
in	in	in
such	such	such
dangerous	danger	dangerous
times	time	time
as	as	a
these	these	these
.	.	.
Chuck	chuck	Chuck
Todd	todd	Todd
No	no	No
,	,	,
I	i	I
understand	understand	understand
that	that	that
.	.	.

But	but	But
it	it	it
does	doe	doe
seem	seem	seem
as	as	a
if	if	if
you	you	you
I	i	I
mean	mean	mean
,	,	,
this	this	this
is	is	is
somebody	somebodi	somebody
who	who	who
he	he	he
is	is	is
not	not	not
running	run	running
on	on	on
a	a	a
foreign	foreign	foreign
policy	polici	policy
that	that	that
is	is	is
anywhere	anywher	anywhere
close	close	close
to	to	to
what	what	what
you	you	you
would	would	would
like	like	like
to	to	to
see	see	see
.	.	.

How	how	How
do	do	do
you	you	you
square	squar	square
that	that	that
into	into	into
your	your	your
support	support	support
for	for	for
him	him	him
?	?	?
House	hous	House
Speaker	speaker	Speaker
Paul	paul	Paul
Ryan	ryan	Ryan
and	and	and
other	other	other
Republicans	republican	Republicans
have	have	have
endorsed	endors	endorsed
Trump	trump	Trump
out	out	out
of	of	of
party	parti	party
loyalty	loyalti	loyalty
.	.	.

They	they	They
have	have	have
repeatedly	repeat	repeatedly
made	made	made
a	a	a
case	case	case
for	for	for
putting	put	putting
the	the	the
GOP	gop	GOP
above	abov	above
the	the	the
United	unit	United
States	state	States
,	,	,
as	as	a
Ryan	ryan	Ryan
was	was	wa
recently	recent	recently
called	call	called
out	out	out
for	for	for
.	.	.

They	they	They
don	don	don
t	t	t
plan	plan	plan
on	on	on
adopting	adopt	adopting
his	his	his
policies	polici	policy
,	,	,
such	such	such
as	as	a
his	his	his
progressive	progress	progressive
views	view	view
on	on	on
trade	trade	trade
or	or	or
entitlement	entitl	entitlement
benefits	benefit	benefit
or	or	or
his	his	his
completely	complet	completely
insane	insan	insane
ideas	idea	idea
regarding	regard	regarding
just	just	just
about	about	about
everything	everyth	everything
else	els	else
.	.	.
To	to	To
put	put	put
it	it	it
simply	simpli	simply
,	,	,
Cotton	cotton	Cotton
can	can	can
t	t	t
make	make	make
a	a	a
case	case	case
for	for	for
Trump	trump	Trump
for	for	for
one	one	one
very	veri	very
good	good	good
reason	reason	reason
there	there	there
isn	isn	isn
t	t	t
one	one	one
.	.	.
You	you	You
can	can	can
watch	watch	watch
the	the	the
interview	interview	interview
below	below	below
in	in	in
full	full	full
.	.	.
Featured	featur	Featured
image	imag	image
from	from	from
video	video	video
screenshot	screenshot	screenshot

