As	as	As
up	up	up
for	for	for
the	the	the
little	littl	little
people	peopl	people
,	,	,
because	becaus	because
that	that	that
example	exampl	example
can	can	can
t	t	t
be	be	be
allowed	allow	allowed
.	.	.

Because	becaus	Because
if	if	if
you	you	you
let	let	let
one	one	one
ant	ant	ant
stand	stand	stand
up	up	up
,	,	,
they	they	they
might	might	might
all	all	all
stand	stand	stand
up	up	up
,	,	,
and	and	and
those	those	those
little	littl	little
ants	ant	ant
outnumber	outnumb	outnumber
the	the	the
parasites	parasit	parasite
1000	1000	1000
to	to	to
one	one	one
.	.	.

If	if	If
they	they	they
want	want	want
a	a	a
war	war	war
,	,	,
let	let	let
s	s	s
let	let	let
them	them	them
have	have	have
it	it	it
.	.	.

Now	now	Now
they	they	they
re	re	re
getting	get	getting
their	their	their
ass	ass	as
kicked	kick	kicked
in	in	in
the	the	the
economy	economi	economy
,	,	,
your	your	your
approval	approv	approval
ratings	rate	rating
are	are	are
going	go	going
up	up	up
.	.	.

Sir	sir	Sir
,	,	,
they	they	they
don	don	don
t	t	t
care	care	care
.	.	.

They	they	They
re	re	re
going	go	going
to	to	to
intimidate	intimid	intimidate
and	and	and
pay	pay	pay
off	off	off
and	and	and
roll	roll	roll
people	peopl	people
in	in	in
your	your	your
second	second	second
-level	-level	-level
operation	oper	operation
to	to	to
try	tri	try
to	to	to
burn	burn	burn
you	you	you
.	.	.

You	you	You
must	must	must
go	go	go
on	on	on
the	the	the
offense	offens	offense
.	.	.

This	this	This
is	is	is
war	war	war
.	.	.

You	you	You
think	think	think
George	georg	George
Washington	washington	Washington
kicked	kick	kicked
the	the	the
Redcoats	redcoat	Redcoats
ass	ass	as
just	just	just
with	with	with
information	inform	information
?	?	?

No	no	No
.	.	.
Source	sourc	Source
Media	media	Media
MattersThen	mattersthen	MattersThen
,	,	,
with	with	with
no	no	no
irony	ironi	irony
at	at	at
all	all	all
,	,	,
he	he	he
accused	accus	accused
Trump	trump	Trump
s	s	s
opponents	oppon	opponent
of	of	of
being	be	being
funded	fund	funded
by	by	by
the	the	the
Russians	russian	Russians
.	.	.
Here	here	Here
s	s	s
the	the	the
audio	audio	audio
Most	most	Most
people	peopl	people
would	would	would
just	just	just
dismiss	dismiss	dismiss
Jones	jone	Jones
s	s	s
words	word	word
as	as	a
the	the	the
rantings	rant	ranting
of	of	of
a	a	a
lunatic	lunat	lunatic
,	,	,
which	which	which
they	they	they
are	are	are
,	,	,
but	but	but
Trump	trump	Trump
loves	love	love
Jones	jone	Jones
.	.	.

Along	along	Along
with	with	with
Breitbart	breitbart	Breitbart
where	where	where
Trump	trump	Trump
got	got	got
the	the	the
wiretap	wiretap	wiretap
story	stori	story
to	to	to
begin	begin	begin
with	with	with
and	and	and
other	other	other
assorted	assort	assorted
right	right	right
-wing	-wing	-wing
sources	sourc	source
,	,	,
Jones	jone	Jones
is	is	is
one	one	one
of	of	of
the	the	the
people	peopl	people
Trump	trump	Trump
relies	reli	relies
upon	upon	upon
to	to	to
get	get	get
information	inform	information
.	.	.
Featured	featur	Featured
image	imag	image
via	via	via
Alex	alex	Alex
Wong	wong	Wong
Getty	getti	Getty
Images	imag	Images

