Former	former	Former
and	and	and
in	in	in
corporate	corpor	corporate
America	america	America
,	,	,
Bannon	bannon	Bannon
told	told	told
Bloomberg	bloomberg	Bloomberg
News	news	News
Friday	friday	Friday
in	in	in
his	his	his
first	first	first
public	public	public
comments	comment	comment
after	after	after
his	his	his
departure	departur	departure
was	was	wa
announced	announc	announced
.	.	.
Bannon	bannon	Bannon
led	led	led
the	the	the
evening	even	evening
editorial	editori	editorial
meeting	meet	meeting
at	at	at
Breitbart	breitbart	Breitbart
,	,	,
where	where	where
he	he	he
resumed	resum	resumed
his	his	his
role	role	role
as	as	a
executive	execut	executive
chairman	chairman	chairman
,	,	,
the	the	the
website	websit	website
said	said	said
in	in	in
a	a	a
statement	statement	statement
.	.	.
A	a	A
person	person	person
who	who	who
was	was	wa
on	on	on
the	the	the
call	call	call
said	said	said
Bannon	bannon	Bannon
called	call	called
on	on	on
the	the	the
group	group	group
to	to	to
hunker	hunker	hunker
down	down	down
and	and	and
work	work	work
like	like	like
never	never	never
before	befor	before
to	to	to
advance	advanc	advance
conservative	conserv	conservative
causes	caus	cause
.	.	.
Bloomberg	bloomberg	Bloomberg
The	the	The
populist	populist	populist
-nationalist	-nationalist	-nationalist
movement	movement	movement
got	got	got
a	a	a
lot	lot	lot
stronger	stronger	stronger
today	today	today
,	,	,
said	said	said
Breitbart	breitbart	Breitbart
News	news	News
Editor	editor	Editor
-in-Chief	-in-chief	-in-Chief
Alex	alex	Alex
Marlow	marlow	Marlow
.	.	.
Breitbart	breitbart	Breitbart
gained	gain	gained
an	an	an
executive	execut	executive
chairman	chairman	chairman
with	with	with
his	his	his
finger	finger	finger
on	on	on
the	the	the
pulse	puls	pulse
of	of	of
the	the	the
Trump	trump	Trump
agenda	agenda	agenda
.	.	.
Breitbart	breitbart	Breitbart
News	news	News
CEO	ceo	CEO
and	and	and
President	presid	President
Larry	larri	Larry
Solov	solov	Solov
agreed	agre	agreed
.	.	.
Breitbart	breitbart	Breitbart
s	s	s
pace	pace	pace
of	of	of
global	global	global
expansion	expans	expansion
will	will	will
only	onli	only
accelerate	acceler	accelerate
with	with	with
Steve	steve	Steve
back	back	back
,	,	,
said	said	said
Solov	solov	Solov
.	.	.
The	the	The
sky	sky	sky
s	s	s
the	the	the
limit	limit	limit
.	.	.
Bannon	bannon	Bannon
joined	join	joined
the	the	the
Trump	trump	Trump
campaign	campaign	campaign
on	on	on
August	august	August
17	17	17
,	,	,
2016	2016	2016
nearly	near	nearly
one	one	one
year	year	year
ago	ago	ago
to	to	to
the	the	the
day	day	day
of	of	of
his	his	his
return	return	return
to	to	to
Breitbart	breitbart	Breitbart
.	.	.
He	he	He
submitted	submit	submitted
his	his	his
intention	intent	intention
to	to	to
leave	leav	leave
the	the	the
White	white	White
House	hous	House
on	on	on
August	august	August
7	7	7
of	of	of
this	this	this
year	year	year
.	.	.
White	white	White
House	hous	House
Chief	chief	Chief
of	of	of
Staff	staff	Staff
John	john	John
Kelly	kelli	Kelly
and	and	and
Steve	steve	Steve
Bannon	bannon	Bannon
have	have	have
mutually	mutual	mutually
agreed	agre	agreed
today	today	today
would	would	would
be	be	be
Steve	steve	Steve
s	s	s
last	last	last
day	day	day
,	,	,
said	said	said
White	white	White
House	hous	House
press	press	press
secretary	secretari	secretary
Sarah	sarah	Sarah
Huckabee	huckabe	Huckabee
Sanders	sander	Sanders
Friday	friday	Friday
afternoon	afternoon	afternoon
.	.	.
We	we	We
are	are	are
grateful	grate	grateful
for	for	for
his	his	his
service	servic	service
and	and	and
wish	wish	wish
him	him	him
the	the	the
best	best	best
.	.	.
Breitbart	breitbart	Breitbart
