One	one	One
seems	seem	seems
to	to	to
believe	believ	believe
that	that	that
the	the	the
racism	racism	racism
many	mani	many
are	are	are
experiencing	experienc	experiencing
now	now	now
,	,	,
such	such	such
as	as	a
young	young	young
unarmed	unarm	unarmed
men	men	men
being	be	being
gunned	gun	gunned
down	down	down
in	in	in
the	the	the
street	street	street
by	by	by
those	those	those
paid	paid	paid
to	to	to
protect	protect	protect
and	and	and
serve	serv	serve
,	,	,
as	as	a
well	well	well
as	as	a
every	everi	every
reason	reason	reason
Black	black	Black
Lives	live	Lives
Matter	matter	Matter
needs	need	need
to	to	to
exist	exist	exist
,	,	,
isn	isn	isn
t	t	t
really	realli	really
racism	racism	racism
as	as	a
compared	compar	compared
to	to	to
what	what	what
he	he	he
went	went	went
through	through	through
.	.	.
Carson	carson	Carson
implies	impli	implies
that	that	that
his	his	his
life	life	life
experiences	experi	experience
are	are	are
the	the	the
ones	one	one
that	that	that
should	should	should
really	realli	really
count	count	count
as	as	a
racism	racism	racism
and	and	and
other	other	other
people	peopl	people
,	,	,
well	well	well
,	,	,
they	they	they
just	just	just
don	don	don
t	t	t
know	know	know
.	.	.
He	he	He
said	said	said
Remember	rememb	Remember
now	now	now
,	,	,
I	i	I
ve	ve	ve
been	been	been
around	around	around
for	for	for
64	64	64
years	year	year
,	,	,
you	you	you
know	know	know
.	.	.
I	i	I
ve	ve	ve
had	had	had
a	a	a
chance	chanc	chance
to	to	to
see	see	see
what	what	what
real	real	real
racism	racism	racism
is	is	is
.	.	.
Carson	carson	Carson
also	also	also
claims	claim	claim
that	that	that
he	he	he
doesn	doesn	doesn
t	t	t
think	think	think
the	the	the
Republican	republican	Republican
Party	parti	Party
is	is	is
racist	racist	racist
.	.	.
I	i	I
don	don	don
t	t	t
find	find	find
any	ani	any
particular	particular	particular
problem	problem	problem
being	be	being
an	an	an
African	african	African
-American	-american	-American
in	in	in
the	the	the
Republican	republican	Republican
Party	parti	Party
.	.	.
The	the	The
people	peopl	people
I	i	I
know	know	know
that	that	that
in	in	in
the	the	the
progressive	progress	progressive
side	side	side
of	of	of
things	thing	thing
,	,	,
they	they	they
like	like	like
to	to	to
say	say	say
that	that	that
the	the	the
Republicans	republican	Republicans
are	are	are
racist	racist	racist
.	.	.
I	i	I
know	know	know
that	that	that
.	.	.
I	i	I
haven	haven	haven
t	t	t
experienced	experienc	experienced
that	that	that
.	.	.
So	so	So
,	,	,
because	becaus	because
he	he	he
hasn	hasn	hasn
t	t	t
experienced	experienc	experienced
it	it	it
.	.	.
Well	well	Well
,	,	,
then	then	then
,	,	,
it	it	it
must	must	must
not	not	not
exist	exist	exist
.	.	.
Right	right	Right
?	?	?
It	it	It
s	s	s
as	as	a
though	though	though
he	he	he
believes	believ	belief
he	he	he
s	s	s
the	the	the
be	be	be
all	all	all
and	and	and
end	end	end
all	all	all
in	in	in
the	the	the
discussion	discuss	discussion
of	of	of
racism	racism	racism
.	.	.
Perhaps	perhap	Perhaps
if	if	if
he	he	he
ever	ever	ever
took	took	took
the	the	the
time	time	time
to	to	to
get	get	get
out	out	out
of	of	of
his	his	his
own	own	own
egotistical	egotist	egotistical
,	,	,
self	self	self
-serving	-serv	-serving
mind	mind	mind
,	,	,
he	he	he
d	d	d
understand	understand	understand
that	that	that
racism	racism	racism
now	now	now
,	,	,
is	is	is
real	real	real
racism	racism	racism
,	,	,
too	too	too
.	.	.
Every	everi	Every
experience	experi	experience
is	is	is
valid	valid	valid
.	.	.
Every	everi	Every
experience	experi	experience
needs	need	need
to	to	to
be	be	be
heard	heard	heard
.	.	.
And	and	And
to	to	to
undermine	undermin	undermine
President	presid	President
Obama	obama	Obama
,	,	,
and	and	and
to	to	to
make	make	make
the	the	the
bold	bold	bold
claim	claim	claim
that	that	that
he	he	he
s	s	s
not	not	not
really	realli	really
black	black	black
because	becaus	because
he	he	he
was	was	wa
raised	rais	raised
white	white	white
is	is	is
not	not	not
only	onli	only
presumptuous	presumptu	presumptuous
and	and	and
disrespectful	disrespect	disrespectful
,	,	,
but	but	but
outright	outright	outright
wrong	wrong	wrong
.	.	.
Listen	listen	Listen
to	to	to
the	the	the
whole	whole	whole
podcast	podcast	podcast
here	here	here
soundcloud	soundcloud	soundcloud
url	url	url
https://api.soundcloud.com/tracks/248401712	https://api.soundcloud.com/tracks/248401712	https://api.soundcloud.com/tracks/248401712
params	param	params
color	color	color
ff5500	ff5500	ff5500
width	width	width
100	100	100
height	height	height
166	166	166
iframe	ifram	iframe
true	true	true
Featured	featur	Featured
image	imag	image
Flickr	flickr	Flickr
