When	when	When
women	women	woman
s	s	s
reproductive	reproduct	reproductive
cycles	cycl	cycle
.	.	.
So	so	So
women	women	woman
should	should	should
definitely	definit	definitely
call	call	call
him	him	him
and	and	and
make	make	make
sure	sure	sure
to	to	to
provide	provid	provide
as	as	a
many	mani	many
details	detail	detail
as	as	a
possible	possibl	possible
.	.	.
After	after	After
all	all	all
,	,	,
he	he	he
clearly	clear	clearly
wants	want	want
to	to	to
know	know	know
since	sinc	since
he	he	he
can	can	can
t	t	t
stop	stop	stop
invading	invad	invading
women	women	woman
s	s	s
privacy	privaci	privacy
to	to	to
regulate	regul	regulate
their	their	their
reproductive	reproduct	reproductive
health	health	health
decisions	decis	decision
.	.	.
Featured	featur	Featured
image	imag	image
via	via	via
Indiana	indiana	Indiana
Talks	talk	Talks
