If	if	If
healthcare	healthcar	healthcare
,	,	,
and	and	and
shelter	shelter	shelter
.	.	.

If	if	If
anyone	anyon	anyone
should	should	should
be	be	be
behind	behind	behind
bars	bar	bar
it	it	it
s	s	s
politicians	politician	politician
like	like	like
LePage	lepag	LePage
and	and	and
the	the	the
greedy	greedi	greedy
rich	rich	rich
people	peopl	people
who	who	who
oppose	oppos	oppose
raising	rais	raising
the	the	the
minimum	minimum	minimum
wage	wage	wage
.	.	.
At	at	At
some	some	some
point	point	point
,	,	,
you	you	you
can	can	can
only	onli	only
trod	trod	trod
over	over	over
the	the	the
masses	mass	mass
for	for	for
so	so	so
long	long	long
before	befor	before
they	they	they
snap	snap	snap
.	.	.

Anger	anger	Anger
and	and	and
desperation	desper	desperation
will	will	will
boil	boil	boil
over	over	over
and	and	and
the	the	the
bottom	bottom	bottom
line	line	line
is	is	is
that	that	that
the	the	the
working	work	working
poor	poor	poor
outnumber	outnumb	outnumber
the	the	the
wealthy	wealthi	wealthy
few	few	few
so	so	so
they	they	they
would	would	would
be	be	be
wise	wise	wise
to	to	to
take	take	take
care	care	care
of	of	of
the	the	the
people	peopl	people
who	who	who
work	work	work
long	long	long
hours	hour	hour
for	for	for
far	far	far
less	less	le
pay	pay	pay
to	to	to
help	help	help
make	make	make
them	them	them
rich	rich	rich
.	.	.
Featured	featur	Featured
Image	imag	Image
Flickr	flickr	Flickr

