Reuters	reuter	Reuters
on	on	on
Tuesday	tuesday	Tuesday
and	and	and
Rubio	rubio	Rubio
s	s	s
volume	volum	volume
was	was	wa
his	his	his
second	second	second
highest	highest	highest
ever	ever	ever
.	.	.
Other	other	Other
online	onlin	online
betting	bet	betting
venues	venu	venue
also	also	also
gave	gave	gave
Trump	trump	Trump
,	,	,
a	a	a
New	new	New
York	york	York
billionaire	billionair	billionaire
businessman	businessman	businessman
,	,	,
the	the	the
strongest	strongest	strongest
odds	odd	odds
of	of	of
winning	win	winning
the	the	the
nomination	nomin	nomination
.	.	.
Ireland	ireland	Ireland
s	s	s
PaddyPower	paddypow	PaddyPower
put	put	put
Trump	trump	Trump
as	as	a
a	a	a
1	1	1
-to-7	-to-7	-to-7
favorite	favorit	favorite
,	,	,
with	with	with
Rubio	rubio	Rubio
following	follow	following
at	at	at
5	5	5
-1	-1	-1
and	and	and
Cruz	cruz	Cruz
at	at	at
12	12	12
-1	-1	-1
.	.	.
Ladbrokes	ladbrok	Ladbrokes
PLC	plc	PLC
said	said	said
on	on	on
Wednesday	wednesday	Wednesday
morning	morn	morning
that	that	that
Trump	trump	Trump
s	s	s
odds	odd	odds
of	of	of
securing	secur	securing
the	the	the
nomination	nomin	nomination
were	were	were
1	1	1
-5	-5	-5
.	.	.
Rubio	rubio	Rubio
came	came	came
in	in	in
a	a	a
distant	distant	distant
second	second	second
at	at	at
9	9	9
-2	-2	-2
,	,	,
followed	follow	followed
by	by	by
Cruz	cruz	Cruz
at	at	at
25	25	25
-1	-1	-1
.	.	.
Message	messag	Message
boards	board	board
associated	associ	associated
with	with	with
PredictIt	predictit	PredictIt
featured	featur	featured
growing	grow	growing
discussion	discuss	discussion
of	of	of
a	a	a
possible	possibl	possible
brokered	broker	brokered
convention	convent	convention
,	,	,
which	which	which
can	can	can
occur	occur	occur
when	when	when
no	no	no
candidate	candid	candidate
has	has	ha
won	won	won
a	a	a
clear	clear	clear
majority	major	majority
of	of	of
delegates	deleg	delegate
before	befor	before
the	the	the
start	start	start
of	of	of
the	the	the
party	parti	party
s	s	s
nominating	nomin	nominating
convention	convent	convention
.	.	.
There	there	There
has	has	ha
not	not	not
been	been	been
a	a	a
brokered	broker	brokered
U	u	U
.	.	.
S	s	S
.	.	.
major	major	major
-party	-parti	-party
convention	convent	convention
since	sinc	since
1952	1952	1952
when	when	when
the	the	the
Democrats	democrat	Democrats
nominated	nomin	nominated
Illinois	illinoi	Illinois
Governor	governor	Governor
Adlai	adlai	Adlai
Stevenson	stevenson	Stevenson
on	on	on
the	the	the
third	third	third
ballot	ballot	ballot
.	.	.
I	i	I
am	am	am
betting	bet	betting
against	against	against
Trump	trump	Trump
getting	get	getting
the	the	the
nomination	nomin	nomination
at	at	at
these	these	these
odds	odd	odds
but	but	but
only	onli	only
because	becaus	because
I	i	I
think	think	think
there	there	there
is	is	is
a	a	a
30	30	30
percent	percent	percent
chance	chanc	chance
the	the	the
GOP	gop	GOP
elite	elit	elite
somehow	somehow	somehow
successfully	success	successfully
blocks	block	block
him	him	him
at	at	at
the	the	the
convention	convent	convention
,	,	,
said	said	said
a	a	a
post	post	post
from	from	from
a	a	a
forum	forum	forum
member	member	member
with	with	with
the	the	the
username	usernam	username
matthewcooley	matthewcooley	matthewcooley
.	.	.
Reporting	report	Reporting
by	by	by
Dan	dan	Dan
Burns	burn	Burns
in	in	in
Washington	washington	Washington
and	and	and
Anjali	anjali	Anjali
Athavaley	athavaley	Athavaley
in	in	in
New	new	New
York	york	York
;	;	;
Editing	edit	Editing
by	by	by
Peter	peter	Peter
Cooney	cooney	Cooney
and	and	and
Bill	bill	Bill
Trott	trott	Trott
This	this	This
article	articl	article
was	was	wa
funded	fund	funded
in	in	in
part	part	part
by	by	by
SAP	sap	SAP
.	.	.
It	it	It
was	was	wa
independently	independ	independently
created	creat	created
by	by	by
the	the	the
Reuters	reuter	Reuters
editorial	editori	editorial
staff	staff	staff
.	.	.
SAP	sap	SAP
had	had	had
no	no	no
editorial	editori	editorial
involvement	involv	involvement
in	in	in
its	it	it
creation	creation	creation
or	or	or
production	product	production
.	.	.
