Reuters	reuter	Reuters
percentage	percentag	percentage
of	of	of
the	the	the
primary	primari	primary
or	or	or
caucus	caucus	caucus
vote	vote	vote
in	in	in
each	each	each
district	district	district
.	.	.
But	but	But
a	a	a
candidate	candid	candidate
must	must	must
win	win	win
at	at	at
least	least	least
15	15	15
percent	percent	percent
of	of	of
the	the	the
vote	vote	vote
to	to	to
be	be	be
allocated	alloc	allocated
any	ani	any
delegates	deleg	delegate
.	.	.
The	the	The
Republican	republican	Republican
Party	parti	Party
lets	let	let
states	state	state
determine	determin	determine
their	their	their
own	own	own
rules	rule	rule
,	,	,
although	although	although
it	it	it
does	doe	doe
dictate	dictat	dictate
some	some	some
things	thing	thing
.	.	.
Some	some	Some
states	state	state
award	award	award
delegates	deleg	delegate
proportionate	proportion	proportionate
to	to	to
the	the	the
popular	popular	popular
vote	vote	vote
,	,	,
although	although	although
most	most	most
such	such	such
states	state	state
have	have	have
a	a	a
minimum	minimum	minimum
percentage	percentag	percentage
that	that	that
a	a	a
candidate	candid	candidate
must	must	must
reach	reach	reach
to	to	to
win	win	win
any	ani	any
delegates	deleg	delegate
.	.	.
Some	some	Some
other	other	other
states	state	state
use	use	use
the	the	the
winner	winner	winner
-take-all	-take-al	-take-all
method	method	method
,	,	,
in	in	in
which	which	which
the	the	the
candidate	candid	candidate
with	with	with
the	the	the
highest	highest	highest
percentage	percentag	percentage
of	of	of
the	the	the
popular	popular	popular
vote	vote	vote
is	is	is
awarded	award	awarded
all	all	all
the	the	the
delegates	deleg	delegate
.	.	.
Other	other	Other
states	state	state
use	use	use
a	a	a
combination	combin	combination
of	of	of
the	the	the
two	two	two
methods	method	method
.	.	.
States	state	States
that	that	that
use	use	use
the	the	the
proportionate	proportion	proportionate
method	method	method
may	may	may
instead	instead	instead
use	use	use
the	the	the
winner	winner	winner
-take-all	-take-al	-take-all
method	method	method
if	if	if
one	one	one
candidate	candid	candidate
wins	win	win
more	more	more
than	than	than
50	50	50
percent	percent	percent
of	of	of
the	the	the
popular	popular	popular
vote	vote	vote
.	.	.
In	in	In
addition	addit	addition
,	,	,
the	the	the
Republican	republican	Republican
Party	parti	Party
requires	requir	requires
that	that	that
all	all	all
states	state	state
with	with	with
nominating	nomin	nominating
contests	contest	contest
held	held	held
between	between	between
March	march	March
1	1	1
and	and	and
March	march	March
14	14	14
use	use	use
the	the	the
proportional	proport	proportional
method	method	method
,	,	,
meaning	mean	meaning
that	that	that
all	all	all
the	the	the
states	state	state
holding	hold	holding
votes	vote	vote
on	on	on
Super	super	Super
Tuesday	tuesday	Tuesday
will	will	will
have	have	have
to	to	to
award	award	award
delegates	deleg	delegate
proportionally	proport	proportionally
.	.	.
Q	q	Q
What	what	What
happens	happen	happens
to	to	to
delegates	deleg	delegate
if	if	if
a	a	a
candidate	candid	candidate
drops	drop	drop
out	out	out
of	of	of
the	the	the
race	race	race
?	?	?
A	a	A
Another	anoth	Another
good	good	good
question	question	question
,	,	,
because	becaus	because
we	we	we
have	have	have
certainly	certain	certainly
seen	seen	seen
that	that	that
happen	happen	happen
this	this	this
year	year	year
.	.	.
For	for	For
the	the	the
Democratic	democrat	Democratic
Party	parti	Party
,	,	,
in	in	in
every	everi	every
state	state	state
,	,	,
delegates	deleg	delegate
are	are	are
reallocated	realloc	reallocated
to	to	to
the	the	the
remaining	remain	remaining
candidates	candid	candidate
.	.	.
For	for	For
the	the	the
Republican	republican	Republican
Party	parti	Party
,	,	,
it	it	it
varies	vari	varies
by	by	by
state	state	state
.	.	.
In	in	In
some	some	some
states	state	state
,	,	,
delegates	deleg	delegate
are	are	are
required	requir	required
to	to	to
stick	stick	stick
with	with	with
their	their	their
original	origin	original
candidate	candid	candidate
at	at	at
least	least	least
through	through	through
the	the	the
first	first	first
ballot	ballot	ballot
at	at	at
the	the	the
Republican	republican	Republican
National	nation	National
Convention	convent	Convention
.	.	.
In	in	In
some	some	some
other	other	other
states	state	state
,	,	,
if	if	if
a	a	a
candidate	candid	candidate
drops	drop	drop
out	out	out
,	,	,
his	his	his
or	or	or
her	her	her
delegates	deleg	delegate
may	may	may
immediately	immedi	immediately
pledge	pledg	pledge
to	to	to
another	anoth	another
candidate	candid	candidate
.	.	.
There	there	There
is	is	is
also	also	also
a	a	a
middle	middl	middle
ground	ground	ground
in	in	in
which	which	which
those	those	those
delegates	deleg	delegate
are	are	are
reallocated	realloc	reallocated
to	to	to
the	the	the
remaining	remain	remaining
candidates	candid	candidate
.	.	.
Donald	donald	Donald
Trump	trump	Trump
7	7	7
10	10	10
50	50	50
14	14	14
81	81	81
Ted	ted	Ted
Cruz	cruz	Cruz
8	8	8
3	3	3
0	0	0
6	6	6
17	17	17
Marco	marco	Marco
Rubio	rubio	Rubio
7	7	7
3	3	3
0	0	0
7	7	7
17	17	17
John	john	John
Kasich	kasich	Kasich
1	1	1
4	4	4
0	0	0
1	1	1
6	6	6
Ben	ben	Ben
Carson	carson	Carson
3	3	3
0	0	0
0	0	0
1	1	1
4	4	4
Hillary	hillari	Hillary
Clinton	clinton	Clinton
23	23	23
9	9	9
19	19	19
51	51	51
Bernie	berni	Bernie
Sanders	sander	Sanders
21	21	21
15	15	15
15	15	15
51	51	51
Winner	winner	Winner
-take-all	-take-al	-take-all
Republican	republican	Republican
National	nation	National
Committee	committe	Committee
here	here	here
here	here	here
Democratic	democrat	Democratic
National	nation	National
Committee	committe	Committee
here	here	here
Battlopedia	battlopedia	Battlopedia
here	here	here
,	,	,
_2016	_2016	_2016
Vote	vote	Vote
for	for	for
Bernie	berni	Bernie
here	here	here
www.realclearpolitics.com	www.realclearpolitics.com	www.realclearpolitics.com
here	here	here
here	here	here
www.demconvention.com/	www.demconvention.com/	www.demconvention.com/
