BRUSSELS	brussel	BRUSSELS
showed	show	showed
.	.	.

It	it	It
found	found	found
there	there	there
was	was	wa
not	not	not
sufficient	suffici	sufficient
evidence	evid	evidence
that	that	that
member	member	member
states	state	state
want	want	want
EU	eu	EU
-wide	-wide	-wide
smoke	smoke	smoke
regulation	regul	regulation
and	and	and
cited	cite	cited
concerns	concern	concern
it	it	it
could	could	could
add	add	add
to	to	to
building	build	building
costs	cost	cost
.	.	.

There	there	There
is	is	is
general	general	general
agreement	agreement	agreement
that	that	that
regulation	regul	regulation
of	of	of
toxicity	toxic	toxicity
of	of	of
smoke	smoke	smoke
of	of	of
construction	construct	construction
products	product	product
could	could	could
increase	increas	increase
product	product	product
costs	cost	cost
and	and	and
potentially	potenti	potentially
remove	remov	remove
some	some	some
products	product	product
from	from	from
the	the	the
market	market	market
,	,	,
is	is	is
another	anoth	another
conclusion	conclus	conclusion
.	.	.

It	it	It
does	doe	doe
not	not	not
name	name	name
them	them	them
.	.	.

Two	two	Two
sources	sourc	source
,	,	,
who	who	who
asked	ask	asked
not	not	not
to	to	to
be	be	be
named	name	named
,	,	,
said	said	said
the	the	the
Commission	commiss	Commission
expected	expect	expected
to	to	to
review	review	review
,	,	,
finalize	final	finalize
and	and	and
publish	publish	publish
the	the	the
report	report	report
after	after	after
the	the	the
end	end	end
of	of	of
this	this	this
month	month	month
,	,	,
but	but	but
a	a	a
publication	public	publication
date	date	date
had	had	had
yet	yet	yet
to	to	to
be	be	be
confirmed	confirm	confirmed
.	.	.

The	the	The
Commission	commiss	Commission
had	had	had
asked	ask	asked
for	for	for
the	the	the
report	report	report
to	to	to
help	help	help
resolve	resolv	resolve
an	an	an
argument	argument	argument
between	between	between
fire	fire	fire
safety	safeti	safety
campaigners	campaign	campaigner
and	and	and
the	the	the
plastics	plastic	plastic
industry	industri	industry
.	.	.

Trade	trade	Trade
body	bodi	body
Plastics	plastic	Plastics
Europe	europ	Europe
,	,	,
which	which	which
represents	repres	represents
companies	compani	company
such	such	such
as	as	a
ExxonMobil	exxonmobil	ExxonMobil
,	,	,
Total	total	Total
and	and	and
BASF	basf	BASF
,	,	,
says	say	say
there	there	there
is	is	is
no	no	no
evidence	evid	evidence
that	that	that
rules	rule	rule
on	on	on
smoke	smoke	smoke
would	would	would
save	save	save
lives	live	life
and	and	and
there	there	there
are	are	are
multiple	multipl	multiple
factors	factor	factor
to	to	to
consider	consid	consider
when	when	when
assessing	assess	assessing
a	a	a
building	build	building
s	s	s
safety	safeti	safety
.	.	.

Toxicity	toxic	Toxicity
criterion	criterion	criterion
for	for	for
construction	construct	construction
products	product	product
will	will	will
not	not	not
per	per	per
se	se	se
guarantee	guarante	guarantee
more	more	more
safety	safeti	safety
in	in	in
the	the	the
eventuality	eventu	eventuality
of	of	of
a	a	a
fire	fire	fire
,	,	,
Plastics	plastic	Plastics
Europe	europ	Europe
said	said	said
in	in	in
a	a	a
position	posit	position
paper	paper	paper
.	.	.

The	the	The
European	european	European
Commission	commiss	Commission
declined	declin	declined
to	to	to
comment	comment	comment
.	.	.

Firefighters	firefight	Firefighters
and	and	and
other	other	other
safety	safeti	safety
campaigners	campaign	campaigner
say	say	say
labeling	label	labeling
products	product	product
according	accord	according
to	to	to
their	their	their
toxicity	toxic	toxicity
when	when	when
burned	burn	burned
would	would	would
address	address	address
a	a	a
lack	lack	lack
of	of	of
clear	clear	clear
fire	fire	fire
safety	safeti	safety
regulations	regul	regulation
for	for	for
builders	builder	builder
.	.	.

Had	had	Had
the	the	the
construction	construct	construction
products	product	product
regulation	regul	regulation
incorporated	incorpor	incorporated
fire	fire	fire
toxicity	toxic	toxicity
into	into	into
the	the	the
product	product	product
labeling	label	labeling
,	,	,
it	it	it
would	would	would
have	have	have
been	been	been
very	veri	very
clear	clear	clear
to	to	to
the	the	the
architects	architect	architect
and	and	and
designers	design	designer
that	that	that
they	they	they
were	were	were
putting	put	putting
the	the	the
occupants	occup	occupant
of	of	of
Grenfell	grenfel	Grenfell
in	in	in
danger	danger	danger
,	,	,
said	said	said
Richard	richard	Richard
Hull	hull	Hull
,	,	,
a	a	a
professor	professor	professor
of	of	of
fire	fire	fire
science	scienc	science
at	at	at
the	the	the
University	univers	University
of	of	of
Central	central	Central
Lancashire	lancashir	Lancashire
in	in	in
England	england	England
.	.	.

For	for	For
now	now	now
,	,	,
the	the	the
EU	eu	EU
only	onli	only
sets	set	set
standards	standard	standard
to	to	to
ensure	ensur	ensure
construction	construct	construction
materials	materi	material
can	can	can
be	be	be
shipped	ship	shipped
across	across	across
borders	border	border
within	within	within
the	the	the
bloc	bloc	bloc
,	,	,
although	although	although
EU	eu	EU
sources	sourc	source
said	said	said
the	the	the
Commission	commiss	Commission
decided	decid	decided
long	long	long
before	befor	before
the	the	the
Grenfell	grenfel	Grenfell
fire	fire	fire
to	to	to
draw	draw	draw
up	up	up
the	the	the
planned	plan	planned
rules	rule	rule
to	to	to
harmonise	harmonis	harmonise
fire	fire	fire
-safety	-safeti	-safety
tests	test	test
for	for	for
building	build	building
facades	facad	facade
.	.	.

In	in	In
addition	addit	addition
,	,	,
the	the	the
Grenfell	grenfel	Grenfell
Tower	tower	Tower
fire	fire	fire
led	led	led
the	the	the
Commission	commiss	Commission
to	to	to
set	set	set
up	up	up
a	a	a
Fire	fire	Fire
Information	inform	Information
Exchange	exchang	Exchange
Platform	platform	Platform
to	to	to
share	share	share
safety	safeti	safety
information	inform	information
among	among	among
member	member	member
states	state	state
.	.	.

It	it	It
met	met	met
in	in	in
Brussels	brussel	Brussels
for	for	for
the	the	the
first	first	first
time	time	time
on	on	on
Oct	oct	Oct
.	.	.

16	16	16
.	.	.

Sian	sian	Sian
Hughes	hugh	Hughes
,	,	,
chair	chair	chair
of	of	of
Fire	fire	Fire
Safe	safe	Safe
Europe	europ	Europe
,	,	,
said	said	said
harmonized	harmon	harmonized
testing	test	testing
for	for	for
facades	facad	facade
would	would	would
be	be	be
a	a	a
step	step	step
forward	forward	forward
but	but	but
for	for	for
high	high	high
-rise	-rise	-rise
buildings	build	building
it	it	it
was	was	wa
impossible	imposs	impossible
for	for	for
any	ani	any
test	test	test
to	to	to
accurately	accur	accurately
predict	predict	predict
a	a	a
real	real	real
-life	-life	-life
fire	fire	fire
.	.	.

We	we	We
must	must	must
design	design	design
the	the	the
risk	risk	risk
out	out	out
of	of	of
these	these	these
buildings	build	building
and	and	and
that	that	that
means	mean	mean
only	onli	only
permitting	permit	permitting
non	non	non
-combustible	-combust	-combustible
materials	materi	material
in	in	in
these	these	these
buildings	build	building
from	from	from
the	the	the
start	start	start
,	,	,
she	she	she
said	said	said
.	.	.

Fire	fire	Fire
Safe	safe	Safe
Europe	europ	Europe
brings	bring	brings
together	togeth	together
fire	fire	fire
fighters	fighter	fighter
,	,	,
representatives	repres	representative
of	of	of
the	the	the
concrete	concret	concrete
and	and	and
cable	cabl	cable
industries	industri	industry
,	,	,
and	and	and
equipment	equip	equipment
and	and	and
insulation	insul	insulation
companies	compani	company
including	includ	including
Danish	danish	Danish
-listed	-list	-listed
Rockwool	rockwool	Rockwool
and	and	and
Germany	germani	Germany
s	s	s
Knauf	knauf	Knauf
Insulation	insul	Insulation
.	.	.

It	it	It
says	say	say
around	around	around
40	40	40
percent	percent	percent
of	of	of
deaths	death	death
in	in	in
fires	fire	fire
are	are	are
caused	caus	caused
directly	direct	directly
by	by	by
smoke	smoke	smoke
,	,	,
while	while	while
a	a	a
further	further	further
20	20	20
percent	percent	percent
are	are	are
caused	caus	caused
by	by	by
a	a	a
combination	combin	combination
of	of	of
severe	sever	severe
burns	burn	burn
and	and	and
smoke	smoke	smoke
.	.	.

