Reuters	reuter	Reuters
that	that	that
about	about	about
U	u	U
.	.	.
S	s	S
.	.	.
Senator	senat	Senator
Ted	ted	Ted
Cruz	cruz	Cruz
of	of	of
Texas	texa	Texas
,	,	,
a	a	a
Southern	southern	Southern
Baptist	baptist	Baptist
.	.	.
He	he	He
is	is	is
running	run	running
second	second	second
to	to	to
Trump	trump	Trump
in	in	in
recent	recent	recent
polls	poll	poll
.	.	.
Only	onli	Only
3	3	3
percent	percent	percent
of	of	of
Republican	republican	Republican
voters	voter	voter
found	found	found
Cruz	cruz	Cruz
and	and	and
Carson	carson	Carson
not	not	not
at	at	at
all	all	all
religious	religi	religious
.	.	.
The	the	The
poll	poll	poll
also	also	also
found	found	found
that	that	that
64	64	64
percent	percent	percent
of	of	of
Republicans	republican	Republicans
consider	consid	consider
having	have	having
a	a	a
president	presid	president
who	who	who
shares	share	share
their	their	their
religious	religi	religious
beliefs	belief	belief
very	veri	very
or	or	or
somewhat	somewhat	somewhat
important	import	important
,	,	,
compared	compar	compared
to	to	to
41	41	41
percent	percent	percent
of	of	of
Democrats	democrat	Democrats
.	.	.
On	on	On
the	the	the
Democrat	democrat	Democrat
side	side	side
,	,	,
65	65	65
percent	percent	percent
of	of	of
Democratic	democrat	Democratic
voters	voter	voter
view	view	view
former	former	former
Secretary	secretari	Secretary
of	of	of
State	state	State
Hillary	hillari	Hillary
Clinton	clinton	Clinton
,	,	,
a	a	a
Methodist	methodist	Methodist
,	,	,
as	as	a
very	veri	very
or	or	or
somewhat	somewhat	somewhat
religious	religi	religious
,	,	,
while	while	while
47	47	47
percent	percent	percent
of	of	of
Democrats	democrat	Democrats
think	think	think
that	that	that
of	of	of
U	u	U
.	.	.
S	s	S
.	.	.
Senator	senat	Senator
Bernie	berni	Bernie
Sanders	sander	Sanders
of	of	of
Vermont	vermont	Vermont
,	,	,
who	who	who
is	is	is
Jewish	jewish	Jewish
.	.	.
Candidates	candid	Candidates
are	are	are
seen	seen	seen
as	as	a
more	more	more
religious	religi	religious
by	by	by
those	those	those
in	in	in
their	their	their
own	own	own
party	parti	party
,	,	,
the	the	the
poll	poll	poll
found	found	found
.	.	.
The	the	The
biggest	biggest	biggest
partisan	partisan	partisan
gap	gap	gap
is	is	is
in	in	in
the	the	the
views	view	view
of	of	of
Hillary	hillari	Hillary
Clinton	clinton	Clinton
only	onli	only
28	28	28
percent	percent	percent
of	of	of
Republicans	republican	Republicans
think	think	think
Clinton	clinton	Clinton
is	is	is
very	veri	very
or	or	or
somewhat	somewhat	somewhat
religious	religi	religious
.	.	.
The	the	The
survey	survey	survey
also	also	also
found	found	found
the	the	the
share	share	share
of	of	of
Americans	american	Americans
who	who	who
have	have	have
reservations	reserv	reservation
about	about	about
voting	vote	voting
for	for	for
an	an	an
atheist	atheist	atheist
president	presid	president
has	has	ha
declined	declin	declined
.	.	.
In	in	In
2007	2007	2007
,	,	,
more	more	more
than	than	than
60	60	60
percent	percent	percent
of	of	of
Americans	american	Americans
said	said	said
they	they	they
would	would	would
be	be	be
less	less	le
likely	like	likely
to	to	to
support	support	support
an	an	an
atheist	atheist	atheist
for	for	for
president	presid	president
.	.	.
That	that	That
number	number	number
has	has	ha
declined	declin	declined
to	to	to
51	51	51
percent	percent	percent
,	,	,
the	the	the
poll	poll	poll
found	found	found
.	.	.
The	the	The
survey	survey	survey
was	was	wa
conducted	conduct	conducted
between	between	between
Jan	jan	Jan
.	.	.
7	7	7
and	and	and
Jan	jan	Jan
.	.	.
14	14	14
among	among	among
a	a	a
sample	sampl	sample
of	of	of
2009	2009	2009
adults	adult	adult
in	in	in
all	all	all
50	50	50
states	state	state
,	,	,
with	with	with
a	a	a
margin	margin	margin
of	of	of
error	error	error
of	of	of
plus	plus	plus
or	or	or
minus	minus	minus
2	2	2
.	.	.
5	5	5
percent	percent	percent
for	for	for
the	the	the
total	total	total
sample	sampl	sample
.	.	.
Reporting	report	Reporting
by	by	by
Mary	mari	Mary
Wisniewski	wisniewski	Wisniewski
;	;	;
Editing	edit	Editing
by	by	by
Jeffrey	jeffrey	Jeffrey
Benkoe	benko	Benkoe
SAP	sap	SAP
is	is	is
the	the	the
sponsor	sponsor	sponsor
of	of	of
this	this	this
coverage	coverag	coverage
which	which	which
is	is	is
independently	independ	independently
produced	produc	produced
by	by	by
the	the	the
staff	staff	staff
of	of	of
Reuters	reuter	Reuters
News	news	News
Agency	agenc	Agency
.	.	.
