Reuters	reuter	Reuters
CEO	ceo	CEO
Travis	travi	Travis
Kalanick	kalanick	Kalanick
quit	quit	quit
the	the	the
business	busi	business
advisory	advisori	advisory
council	council	council
in	in	in
February	februari	February
amid	amid	amid
pressure	pressur	pressure
from	from	from
activists	activist	activist
and	and	and
employees	employe	employee
who	who	who
opposed	oppos	opposed
the	the	the
administration	administr	administration
s	s	s
immigration	immigr	immigration
policies	polici	policy
.	.	.
Trump	trump	Trump
created	creat	created
the	the	the
business	busi	business
advisory	advisori	advisory
group	group	group
in	in	in
December	decemb	December
before	befor	before
taking	take	taking
office	offic	office
to	to	to
assist	assist	assist
him	him	him
in	in	in
making	make	making
policy	polici	policy
decisions	decis	decision
.	.	.
The	the	The
group	group	group
is	is	is
led	led	led
by	by	by
Stephen	stephen	Stephen
Schwarzman	schwarzman	Schwarzman
,	,	,
chief	chief	chief
executive	execut	executive
of	of	of
Blackstone	blackston	Blackstone
Group	group	Group
LP	lp	LP
and	and	and
includes	includ	includes
Indra	indra	Indra
Nooyi	nooyi	Nooyi
,	,	,
the	the	the
chief	chief	chief
executive	execut	executive
of	of	of
PepsiCo	pepsico	PepsiCo
Inc	inc	Inc
and	and	and
Jamie	jami	Jamie
Dimon	dimon	Dimon
,	,	,
chief	chief	chief
executive	execut	executive
of	of	of
JPMorgan	jpmorgan	JPMorgan
Chase	chase	Chase
Co	co	Co
.	.	.
Late	late	Late
on	on	on
Thursday	thursday	Thursday
,	,	,
BlackRock	blackrock	BlackRock
Inc	inc	Inc
Chief	chief	Chief
Executive	execut	Executive
Larry	larri	Larry
Fink	fink	Fink
said	said	said
he	he	he
would	would	would
continue	continu	continue
to	to	to
serve	serv	serve
on	on	on
Trump	trump	Trump
s	s	s
CEO	ceo	CEO
Forum	forum	Forum
,	,	,
despite	despit	despite
reservations	reserv	reservation
about	about	about
the	the	the
White	white	White
House	hous	House
decision	decis	decision
to	to	to
withdraw	withdraw	withdraw
from	from	from
the	the	the
Paris	pari	Paris
accord	accord	accord
.	.	.
I	i	I
accepted	accept	accepted
the	the	the
invitation	invit	invitation
to	to	to
serve	serv	serve
on	on	on
the	the	the
President	presid	President
s	s	s
CEO	ceo	CEO
Forum	forum	Forum
because	becaus	because
I	i	I
believe	believ	believe
I	i	I
can	can	can
contribute	contribut	contribute
to	to	to
the	the	the
policy	polici	policy
dialogue	dialogu	dialogue
in	in	in
Washington	washington	Washington
and	and	and
serve	serv	serve
as	as	a
a	a	a
voice	voic	voice
for	for	for
investors	investor	investor
,	,	,
Fink	fink	Fink
said	said	said
in	in	in
a	a	a
statement	statement	statement
.	.	.
I	i	I
am	am	am
a	a	a
strong	strong	strong
believer	believ	believer
that	that	that
our	our	our
industry	industri	industry
needs	need	need
to	to	to
have	have	have
a	a	a
voice	voic	voice
with	with	with
governments	govern	government
around	around	around
the	the	the
world	world	world
,	,	,
said	said	said
Fink	fink	Fink
,	,	,
whose	whose	whose
company	compani	company
is	is	is
the	the	the
world	world	world
s	s	s
largest	largest	largest
asset	asset	asset
manager	manag	manager
,	,	,
with	with	with
5	5	5
.	.	.
4	4	4
trillion	trillion	trillion
under	under	under
management	manag	management
.	.	.
I	i	I
do	do	do
not	not	not
agree	agre	agree
with	with	with
all	all	all
of	of	of
the	the	the
president	presid	president
s	s	s
policies	polici	policy
and	and	and
decisions	decis	decision
,	,	,
including	includ	including
today	today	today
s	s	s
announcement	announc	announcement
to	to	to
exit	exit	exit
the	the	the
U	u	U
.	.	.
S	s	S
.	.	.
from	from	from
the	the	the
Paris	pari	Paris
Agreement	agreement	Agreement
which	which	which
I	i	I
believe	believ	believe
is	is	is
a	a	a
critical	critic	critical
step	step	step
forward	forward	forward
in	in	in
addressing	address	addressing
climate	climat	climate
change	chang	change
.	.	.
Asked	ask	Asked
about	about	about
Musk	musk	Musk
s	s	s
resignation	resign	resignation
,	,	,
Commerce	commerc	Commerce
Secretary	secretari	Secretary
Wilbur	wilbur	Wilbur
Ross	ross	Ross
told	told	told
Fox	fox	Fox
News	news	News
that	that	that
anybody	anybodi	anybody
who	who	who
read	read	read
the	the	the
agreement	agreement	agreement
and	and	and
understood	understood	understood
it	it	it
would	would	would
realize	realiz	realize
that	that	that
this	this	this
was	was	wa
not	not	not
really	realli	really
about	about	about
climate	climat	climate
,	,	,
this	this	this
was	was	wa
about	about	about
U	u	U
.	.	.
S	s	S
.	.	.
money	money	money
going	go	going
to	to	to
other	other	other
countries	countri	country
and	and	and
it	it	it
didn	didn	didn
t	t	t
solve	solv	solve
the	the	the
climate	climat	climate
problem	problem	problem
.	.	.
Musk	musk	Musk
has	has	ha
met	met	met
with	with	with
Trump	trump	Trump
several	sever	several
times	time	time
and	and	and
spoken	spoken	spoken
with	with	with
him	him	him
about	about	about
the	the	the
long	long	long
-term	-term	-term
goal	goal	goal
of	of	of
his	his	his
company	compani	company
SpaceX	spacex	SpaceX
for	for	for
flights	flight	flight
to	to	to
Mars	mar	Mars
carrying	carri	carrying
humans	human	human
.	.	.
The	the	The
White	white	White
House	hous	House
is	is	is
planning	plan	planning
to	to	to
a	a	a
hold	hold	hold
a	a	a
meeting	meet	meeting
with	with	with
technology	technolog	technology
leaders	leader	leader
on	on	on
June	june	June
19	19	19
,	,	,
an	an	an
administration	administr	administration
spokesman	spokesman	spokesman
said	said	said
Wednesday	wednesday	Wednesday
.	.	.
General	general	General
Motors	motor	Motors
Co	co	Co
said	said	said
Chief	chief	Chief
Executive	execut	Executive
Officer	offic	Officer
Mary	mari	Mary
Barra	barra	Barra
would	would	would
remain	remain	remain
on	on	on
the	the	the
presidential	presidenti	presidential
advisory	advisori	advisory
panel	panel	panel
,	,	,
adding	ad	adding
that	that	that
her	her	her
participation	particip	participation
provides	provid	provides
GM	gm	GM
a	a	a
seat	seat	seat
at	at	at
an	an	an
important	import	important
table	tabl	table
to	to	to
contribute	contribut	contribute
to	to	to
a	a	a
constructive	construct	constructive
dialogue	dialogu	dialogue
about	about	about
key	key	key
policy	polici	policy
issues	issu	issue
.	.	.
In	in	In
2013	2013	2013
,	,	,
GM	gm	GM
signed	sign	signed
a	a	a
declaration	declar	declaration
joining	join	joining
other	other	other
major	major	major
companies	compani	company
arguing	argu	arguing
that	that	that
responding	respond	responding
to	to	to
climate	climat	climate
change	chang	change
was	was	wa
good	good	good
business	busi	business
.	.	.
The	the	The
automaker	automak	automaker
said	said	said
on	on	on
Thursday	thursday	Thursday
that	that	that
despite	despit	despite
the	the	the
withdrawal	withdraw	withdrawal
it	it	it
will	will	will
not	not	not
waver	waver	waver
from	from	from
our	our	our
commitment	commit	commitment
to	to	to
the	the	the
environment	environ	environment
.	.	.
It	it	It
was	was	wa
unclear	unclear	unclear
whether	whether	whether
Ford	ford	Ford
Motor	motor	Motor
Co	co	Co
s	s	s
new	new	new
chief	chief	chief
executive	execut	executive
,	,	,
James	jame	James
Hackett	hackett	Hackett
,	,	,
would	would	would
join	join	join
Trump	trump	Trump
s	s	s
panel	panel	panel
.	.	.
Ford	ford	Ford
spokeswoman	spokeswoman	spokeswoman
Christin	christin	Christin
Baker	baker	Baker
said	said	said
on	on	on
Thursday	thursday	Thursday
the	the	the
No	no	No
.	.	.
2	2	2
U	u	U
.	.	.
S	s	S
.	.	.
automaker	automak	automaker
believes	believ	belief
climate	climat	climate
change	chang	change
is	is	is
real	real	real
,	,	,
and	and	and
remain	remain	remain
deeply	deepli	deeply
committed	commit	committed
to	to	to
reducing	reduc	reducing
greenhouse	greenhous	greenhouse
gas	gas	gas
emissions	emiss	emission
in	in	in
our	our	our
vehicles	vehicl	vehicle
and	and	and
our	our	our
facilities	facil	facility
.	.	.
