Reuters	reuter	Reuters
incomes	incom	income
at	at	at
or	or	or
below	below	below
138	138	138
percent	percent	percent
of	of	of
the	the	the
federal	feder	federal
poverty	poverti	poverty
level	level	level
,	,	,
which	which	which
in	in	in
2017	2017	2017
is	is	is
about	about	about
16	16	16
,	,	,
000	000	000
for	for	for
a	a	a
single	singl	single
person	person	person
and	and	and
about	about	about
22	22	22
,	,	,
000	000	000
for	for	for
a	a	a
family	famili	family
of	of	of
two	two	two
.	.	.
The	the	The
state	state	state
s	s	s
Republican	republican	Republican
governor	governor	governor
,	,	,
Paul	paul	Paul
LePage	lepag	LePage
,	,	,
staunchly	staunch	staunchly
opposes	oppos	opposes
expansion	expans	expansion
of	of	of
federal	feder	federal
health	health	health
care	care	care
insurance	insur	insurance
,	,	,
vetoing	veto	vetoing
legislation	legisl	legislation
to	to	to
do	do	do
so	so	so
on	on	on
several	sever	several
occasions	occas	occasion
.	.	.
I	i	I
ve	ve	ve
said	said	said
it	it	it
before	befor	before
,	,	,
free	free	free
is	is	is
very	veri	very
expensive	expens	expensive
to	to	to
somebody	somebodi	somebody
,	,	,
LePage	lepag	LePage
said	said	said
in	in	in
a	a	a
radio	radio	radio
address	address	address
last	last	last
week	week	week
.	.	.
About	about	About
70	70	70
,	,	,
000	000	000
residents	resid	resident
in	in	in
Maine	main	Maine
would	would	would
be	be	be
eligible	elig	eligible
for	for	for
the	the	the
state	state	state
s	s	s
Medicaid	medicaid	Medicaid
program	program	program
when	when	when
and	and	and
if	if	if
state	state	state
officials	offici	official
certify	certifi	certify
the	the	the
results	result	result
of	of	of
the	the	the
election	elect	election
.	.	.
Lawmakers	lawmak	Lawmakers
could	could	could
vote	vote	vote
to	to	to
repeal	repeal	repeal
or	or	or
alter	alter	alter
the	the	the
referendum	referendum	referendum
,	,	,
much	much	much
like	like	like
they	they	they
have	have	have
recently	recent	recently
for	for	for
several	sever	several
citizen	citizen	citizen
-initiated	-initi	-initiated
referendums	referendum	referendum
,	,	,
the	the	the
Bangor	bangor	Bangor
Daily	daili	Daily
News	news	News
reported	report	reported
.	.	.
It	it	It
is	is	is
now	now	now
the	the	the
responsibility	respons	responsibility
and	and	and
the	the	the
duty	duti	duty
of	of	of
the	the	the
governor	governor	governor
and	and	and
the	the	the
legislature	legislatur	legislature
to	to	to
fully	fulli	fully
and	and	and
faithfully	faith	faithfully
implement	implement	implement
this	this	this
law	law	law
,	,	,
the	the	the
state	state	state
s	s	s
Speaker	speaker	Speaker
of	of	of
the	the	the
House	hous	House
,	,	,
Sara	sara	Sara
Gideon	gideon	Gideon
,	,	,
said	said	said
in	in	in
a	a	a
statement	statement	statement
.	.	.
The	the	The
Legislature	legislatur	Legislature
s	s	s
Office	offic	Office
of	of	of
Fiscal	fiscal	Fiscal
and	and	and
Program	program	Program
Review	review	Review
in	in	in
Maine	main	Maine
estimated	estim	estimated
that	that	that
expansion	expans	expansion
of	of	of
Medicaid	medicaid	Medicaid
would	would	would
cost	cost	cost
the	the	the
state	state	state
about	about	about
55	55	55
million	million	million
and	and	and
bring	bring	bring
in	in	in
about	about	about
525	525	525
million	million	million
of	of	of
federal	feder	federal
money	money	money
to	to	to
the	the	the
state	state	state
each	each	each
year	year	year
,	,	,
according	accord	according
to	to	to
the	the	the
Bangor	bangor	Bangor
Daily	daili	Daily
News	news	News
.	.	.
