Reuters	reuter	Reuters
are	are	are
sympathetic	sympathet	sympathetic
to	to	to
the	the	the
argument	argument	argument
that	that	that
Obama	obama	Obama
overstepped	overstep	overstepped
his	his	his
bounds	bound	bound
in	in	in
creating	creat	creating
DACA	daca	DACA
,	,	,
several	sever	several
have	have	have
stepped	step	stepped
forward	forward	forward
to	to	to
call	call	call
for	for	for
action	action	action
to	to	to
protect	protect	protect
the	the	the
Dreamers	dreamer	Dreamers
.	.	.

House	hous	House
of	of	of
Representatives	repres	Representatives
Speaker	speaker	Speaker
Paul	paul	Paul
Ryan	ryan	Ryan
,	,	,
the	the	the
top	top	top
elected	elect	elected
Republican	republican	Republican
official	offici	official
,	,	,
on	on	on
Friday	friday	Friday
urged	urg	urged
Trump	trump	Trump
not	not	not
to	to	to
rescind	rescind	rescind
the	the	the
program	program	program
,	,	,
as	as	a
did	did	did
Senator	senat	Senator
Orrin	orrin	Orrin
Hatch	hatch	Hatch
.	.	.

Senator	senat	Senator
James	jame	James
Lankford	lankford	Lankford
said	said	said
on	on	on
Monday	monday	Monday
it	it	it
was	was	wa
not	not	not
appropriate	appropri	appropriate
to	to	to
hold	hold	hold
children	children	child
legally	legal	legally
accountable	account	accountable
for	for	for
the	the	the
actions	action	action
of	of	of
their	their	their
parents	parent	parent
.	.	.
Another	anoth	Another
Republican	republican	Republican
,	,	,
Senator	senat	Senator
Tom	tom	Tom
Cotton	cotton	Cotton
,	,	,
who	who	who
has	has	ha
been	been	been
particularly	particular	particularly
outspoken	outspoken	outspoken
on	on	on
reforming	reform	reforming
immigration	immigr	immigration
laws	law	law
,	,	,
told	told	told
the	the	the
Washington	washington	Washington
Examiner	examin	Examiner
he	he	he
supports	support	support
legislation	legisl	legislation
that	that	that
would	would	would
protect	protect	protect
dreamers	dreamer	dreamer
and	and	and
take	take	take
legal	legal	legal
steps	step	step
to	to	to
reduce	reduc	reduce
illegal	illeg	illegal
immigration	immigr	immigration
.	.	.

Many	mani	Many
prominent	promin	prominent
business	busi	business
leaders	leader	leader
,	,	,
including	includ	including
the	the	the
chief	chief	chief
executive	execut	executive
officers	offic	officer
of	of	of
Microsoft	microsoft	Microsoft
MSFT	msft	MSFT
.	.	.
O	o	O
,	,	,
General	general	General
Motors	motor	Motors
GM	gm	GM
.	.	.
N	n	N
and	and	and
Facebook	facebook	Facebook
Inc	inc	Inc
FB	fb	FB
.	.	.
O	o	O
Satya	satya	Satya
Nadella	nadella	Nadella
,	,	,
Mary	mari	Mary
Barra	barra	Barra
and	and	and
Mark	mark	Mark
Zuckerberg	zuckerberg	Zuckerberg
,	,	,
respectively	respect	respectively
have	have	have
also	also	also
urged	urg	urged
Trump	trump	Trump
not	not	not
to	to	to
reverse	revers	reverse
the	the	the
Dreamer	dreamer	Dreamer
program	program	program
.	.	.

