Reuters	reuter	Reuters
of	of	of
tax	tax	tax
brackets	bracket	bracket
from	from	from
seven	seven	seven
to	to	to
the	the	the
following	follow	following
zero	zero	zero
tax	tax	tax
on	on	on
income	incom	income
up	up	up
to	to	to
24	24	24
,	,	,
000	000	000
;	;	;
12	12	12
percent	percent	percent
up	up	up
to	to	to
90	90	90
,	,	,
000	000	000
;	;	;
25	25	25
percent	percent	percent
up	up	up
to	to	to
260	260	260
,	,	,
000	000	000
;	;	;
35	35	35
percent	percent	percent
up	up	up
to	to	to
1	1	1
million	million	million
;	;	;
and	and	and
39	39	39
.	.	.
6	6	6
percent	percent	percent
over	over	over
1	1	1
million	million	million
.	.	.

That	that	That
top	top	top
bracket	bracket	bracket
is	is	is
the	the	the
same	same	same
as	as	a
the	the	the
present	present	present
level	level	level
and	and	and
was	was	wa
added	ad	added
to	to	to
the	the	the
bill	bill	bill
after	after	after
critics	critic	critic
hammered	hammer	hammered
Republicans	republican	Republicans
original	origin	original
proposal	propos	proposal
to	to	to
cut	cut	cut
the	the	the
top	top	top
rate	rate	rate
.	.	.

Increases	increas	Increases
the	the	the
standard	standard	standard
deduction	deduct	deduction
for	for	for
taxpayers	taxpay	taxpayer
to	to	to
12	12	12
,	,	,
000	000	000
from	from	from
6	6	6
,	,	,
350	350	350
for	for	for
individuals	individu	individual
,	,	,
and	and	and
to	to	to
24	24	24
,	,	,
000	000	000
from	from	from
12	12	12
,	,	,
700	700	700
for	for	for
married	marri	married
couples	coupl	couple
.	.	.

Repeals	repeal	Repeals
the	the	the
4	4	4
,	,	,
050	050	050
individual	individu	individual
personal	person	personal
exemption	exempt	exemption
.	.	.

Preserves	preserv	Preserves
the	the	the
home	home	home
mortgage	mortgag	mortgage
interest	interest	interest
deduction	deduct	deduction
for	for	for
existing	exist	existing
mortgages	mortgag	mortgage
,	,	,
but	but	but
reduces	reduc	reduces
the	the	the
amount	amount	amount
of	of	of
interest	interest	interest
that	that	that
taxpayers	taxpay	taxpayer
can	can	can
deduct	deduct	deduct
from	from	from
their	their	their
taxes	tax	tax
on	on	on
new	new	new
mortgages	mortgag	mortgage
,	,	,
capping	cap	capping
it	it	it
at	at	at
500	500	500
,	,	,
000	000	000
.	.	.

The	the	The
cap	cap	cap
is	is	is
now	now	now
1	1	1
million	million	million
.	.	.

Caps	cap	Caps
the	the	the
deduction	deduct	deduction
for	for	for
state	state	state
and	and	and
local	local	local
property	properti	property
taxes	tax	tax
at	at	at
10	10	10
,	,	,
000	000	000
.	.	.

Repeals	repeal	Repeals
the	the	the
deduction	deduct	deduction
for	for	for
state	state	state
and	and	and
local	local	local
income	incom	income
and	and	and
sales	sale	sale
taxes	tax	tax
,	,	,
a	a	a
measure	measur	measure
that	that	that
hurts	hurt	hurt
high	high	high
-income	-incom	-income
tax	tax	tax
states	state	state
,	,	,
such	such	such
as	as	a
New	new	New
York	york	York
,	,	,
New	new	New
Jersey	jersey	Jersey
and	and	and
California	california	California
.	.	.

Retains	retain	Retains
popular	popular	popular
retirement	retir	retirement
savings	save	saving
programs	program	program
including	includ	including
the	the	the
401	401	401
k	k	k
and	and	and
IRA	ira	IRA
pension	pension	pension
plans	plan	plan
.	.	.

Expands	expand	Expands
the	the	the
child	child	child
tax	tax	tax
credit	credit	credit
to	to	to
1	1	1
,	,	,
600	600	600
from	from	from
1	1	1
,	,	,
000	000	000
,	,	,
and	and	and
establishes	establish	establishes
a	a	a
new	new	new
300	300	300
credit	credit	credit
for	for	for
each	each	each
parent	parent	parent
and	and	and
non	non	non
-child	-child	-child
dependent	depend	dependent
.	.	.

Also	also	Also
preserves	preserv	preserve
the	the	the
child	child	child
and	and	and
dependent	depend	dependent
care	care	care
tax	tax	tax
credit	credit	credit
.	.	.

Preserves	preserv	Preserves
the	the	the
earned	earn	earned
income	incom	income
tax	tax	tax
credit	credit	credit
.	.	.

Preserves	preserv	Preserves
the	the	the
deduction	deduct	deduction
for	for	for
charitable	charit	charitable
giving	give	giving
.	.	.

Changes	chang	Changes
higher	higher	higher
education	educ	education
benefits	benefit	benefit
,	,	,
such	such	such
as	as	a
college	colleg	college
tuition	tuition	tuition
,	,	,
with	with	with
further	further	further
details	detail	detail
not	not	not
immediately	immedi	immediately
available	avail	available
.	.	.

Repeals	repeal	Repeals
the	the	the
individual	individu	individual
alternative	altern	alternative
minimum	minimum	minimum
tax	tax	tax
on	on	on
high	high	high
-income	-incom	-income
taxpayers	taxpay	taxpayer
.	.	.

Doubles	doubl	Doubles
the	the	the
exemption	exempt	exemption
from	from	from
the	the	the
estate	estat	estate
tax	tax	tax
on	on	on
inherited	inherit	inherited
assets	asset	asset
and	and	and
repeals	repeal	repeal
the	the	the
tax	tax	tax
over	over	over
six	six	six
years	year	year
.	.	.

Adds	add	Adds
1	1	1
.	.	.
51	51	51
trillion	trillion	trillion
to	to	to
the	the	the
federal	feder	federal
budget	budget	budget
deficit	deficit	deficit
over	over	over
a	a	a
decade	decad	decade
.	.	.

The	the	The
deficit	deficit	deficit
is	is	is
now	now	now
about	about	about
700	700	700
billion	billion	billion
a	a	a
year	year	year
.	.	.

The	the	The
national	nation	national
debt	debt	debt
now	now	now
exceeds	exceed	exceeds
20	20	20
trillion	trillion	trillion
.	.	.

