Reuters	reuter	Reuters
Federal	feder	Federal
Reserve	reserv	Reserve
s	s	s
vice	vice	vice
chair	chair	chair
for	for	for
supervision	supervis	supervision
,	,	,
a	a	a
post	post	post
created	creat	created
by	by	by
the	the	the
Dodd	dodd	Dodd
Frank	frank	Frank
financial	financi	financial
reform	reform	reform
law	law	law
,	,	,
but	but	but
which	which	which
has	has	ha
never	never	never
been	been	been
filled	fill	filled
.	.	.
We	we	We
are	are	are
aware	awar	aware
of	of	of
your	your	your
concern	concern	concern
that	that	that
the	the	the
Administration	administr	Administration
has	has	ha
not	not	not
nominated	nomin	nominated
anyone	anyon	anyone
to	to	to
serve	serv	serve
as	as	a
Vice	vice	Vice
Chair	chair	Chair
for	for	for
Supervision	supervis	Supervision
at	at	at
the	the	the
Federal	feder	Federal
Reserve	reserv	Reserve
,	,	,
but	but	but
the	the	the
response	respons	response
to	to	to
one	one	one
vacancy	vacanc	vacancy
should	should	should
not	not	not
be	be	be
the	the	the
creation	creation	creation
of	of	of
16	16	16
more	more	more
,	,	,
the	the	the
Democratic	democrat	Democratic
banking	bank	banking
committee	committe	committee
senators	senat	senator
wrote	wrote	wrote
.	.	.
It	it	It
was	was	wa
unclear	unclear	unclear
why	whi	why
President	presid	President
Obama	obama	Obama
has	has	ha
not	not	not
appointed	appoint	appointed
a	a	a
nominee	nomine	nominee
for	for	for
the	the	the
Fed	fed	Fed
post	post	post
.	.	.
A	a	A
White	white	White
House	hous	House
spokesperson	spokesperson	spokesperson
was	was	wa
not	not	not
immediately	immedi	immediately
available	avail	available
for	for	for
comment	comment	comment
.	.	.
The	the	The
Senate	senat	Senate
Banking	bank	Banking
Committee	committe	Committee
backlog	backlog	backlog
includes	includ	includes
Lisa	lisa	Lisa
Fairfax	fairfax	Fairfax
and	and	and
Hester	hester	Hester
Peirce	peirc	Peirce
,	,	,
Obama	obama	Obama
s	s	s
two	two	two
nominees	nomine	nominee
to	to	to
the	the	the
Securities	secur	Securities
and	and	and
Exchange	exchang	Exchange
Commission	commiss	Commission
and	and	and
Adam	adam	Adam
Szubin	szubin	Szubin
,	,	,
nominated	nomin	nominated
as	as	a
the	the	the
Treasury	treasuri	Treasury
Department	depart	Department
s	s	s
under	under	under
secretary	secretari	secretary
for	for	for
terrorism	terror	terrorism
and	and	and
financial	financi	financial
crimes	crime	crime
.	.	.
