Reuters	reuter	Reuters
the	the	the
Dems	dem	Dems
lost	lost	lost
the	the	the
election	elect	election
has	has	ha
taken	taken	taken
over	over	over
the	the	the
Fake	fake	Fake
News	news	News
.	.	.
Did	did	Did
the	the	the
FBI	fbi	FBI
probe	probe	probe
continue	continu	continue
after	after	after
Comey	comey	Comey
s	s	s
dismissal	dismiss	dismissal
?	?	?
There	there	There
is	is	is
no	no	no
evidence	evid	evidence
that	that	that
the	the	the
FBI	fbi	FBI
ended	end	ended
or	or	or
paused	paus	paused
its	it	it
investigation	investig	investigation
after	after	after
Comey	comey	Comey
s	s	s
departure	departur	departure
.	.	.
Andrew	andrew	Andrew
McCabe	mccabe	McCabe
,	,	,
who	who	who
is	is	is
leading	lead	leading
the	the	the
agency	agenc	agency
as	as	a
acting	act	acting
director	director	director
,	,	,
promised	promis	promised
the	the	the
Senate	senat	Senate
Intelligence	intellig	Intelligence
Committee	committe	Committee
that	that	that
Comey	comey	Comey
s	s	s
firing	fire	firing
would	would	would
not	not	not
affect	affect	affect
the	the	the
investigation	investig	investigation
and	and	and
that	that	that
he	he	he
will	will	will
notify	notifi	notify
the	the	the
committee	committe	committee
of	of	of
any	ani	any
attempt	attempt	attempt
to	to	to
delay	delay	delay
or	or	or
derail	derail	derail
it	it	it
.	.	.
Trump	trump	Trump
on	on	on
June	june	June
6	6	6
chose	chose	chose
former	former	former
U	u	U
.	.	.
S	s	S
.	.	.
Justice	justic	Justice
Department	depart	Department
official	offici	official
Christopher	christoph	Christopher
Wray	wray	Wray
,	,	,
who	who	who
represented	repres	represented
New	new	New
Jersey	jersey	Jersey
Governor	governor	Governor
Chris	chris	Chris
Christie	christi	Christie
in	in	in
the	the	the
so	so	so
-called	-call	-called
Bridgegate	bridgeg	Bridgegate
scandal	scandal	scandal
,	,	,
to	to	to
be	be	be
the	the	the
next	next	next
FBI	fbi	FBI
director	director	director
.	.	.
Wray	wray	Wray
will	will	will
need	need	need
Senate	senat	Senate
confirmation	confirm	confirmation
.	.	.
Why	whi	Why
was	was	wa
Comey	comey	Comey
fired	fire	fired
?	?	?
The	the	The
White	white	White
House	hous	House
cited	cite	cited
a	a	a
May	may	May
9	9	9
letter	letter	letter
to	to	to
Trump	trump	Trump
from	from	from
Attorney	attorney	Attorney
General	general	General
Jeff	jeff	Jeff
Sessions	session	Sessions
that	that	that
attached	attach	attached
a	a	a
memo	memo	memo
from	from	from
Rod	rod	Rod
Rosenstein	rosenstein	Rosenstein
,	,	,
the	the	the
deputy	deputi	deputy
attorney	attorney	attorney
general	general	general
,	,	,
on	on	on
Restoring	restor	Restoring
Confidence	confid	Confidence
in	in	in
the	the	the
FBI	fbi	FBI
that	that	that
recommended	recommend	recommended
Comey	comey	Comey
s	s	s
dismissal	dismiss	dismissal
.	.	.
Rosenstein	rosenstein	Rosenstein
s	s	s
memo	memo	memo
said	said	said
Comey	comey	Comey
erred	er	erred
in	in	in
July	juli	July
2016	2016	2016
by	by	by
announcing	announc	announcing
the	the	the
FBI	fbi	FBI
had	had	had
been	been	been
examining	examin	examining
Clinton	clinton	Clinton
s	s	s
use	use	use
of	of	of
a	a	a
private	privat	private
email	email	email
server	server	server
and	and	and
that	that	that
the	the	the
case	case	case
should	should	should
be	be	be
closed	close	closed
without	without	without
prosecution	prosecut	prosecution
.	.	.
Rosenstein	rosenstein	Rosenstein
s	s	s
view	view	view
was	was	wa
that	that	that
Comey	comey	Comey
s	s	s
decision	decis	decision
to	to	to
make	make	make
a	a	a
public	public	public
statement	statement	statement
broke	broke	broke
with	with	with
longstanding	longstand	longstanding
FBI	fbi	FBI
precedent	preced	precedent
and	and	and
should	should	should
have	have	have
been	been	been
handled	handl	handled
by	by	by
the	the	the
then	then	then
-U	-u	-U
.	.	.
S	s	S
.	.	.
attorney	attorney	attorney
general	general	general
,	,	,
Loretta	loretta	Loretta
Lynch	lynch	Lynch
.	.	.
Trump	trump	Trump
called	call	called
Comey	comey	Comey
a	a	a
showboat	showboat	showboat
and	and	and
grandstander	grandstand	grandstander
in	in	in
an	an	an
interview	interview	interview
with	with	with
NBC	nbc	NBC
News	news	News
on	on	on
May	may	May
11	11	11
,	,	,
saying	say	saying
that	that	that
he	he	he
would	would	would
have	have	have
fired	fire	fired
Comey	comey	Comey
regardless	regardless	regardless
of	of	of
Rosenstein	rosenstein	Rosenstein
s	s	s
recommendation	recommend	recommendation
.	.	.
Was	was	Was
Comey	comey	Comey
s	s	s
firing	fire	firing
related	relat	related
to	to	to
the	the	the
FBI	fbi	FBI
s	s	s
Russia	russia	Russia
probe	probe	probe
?	?	?
Comey	comey	Comey
told	told	told
the	the	the
Senate	senat	Senate
Intelligence	intellig	Intelligence
Committee	committe	Committee
he	he	he
believes	believ	belief
his	his	his
dismissal	dismiss	dismissal
was	was	wa
directly	direct	directly
related	relat	related
to	to	to
the	the	the
FBI	fbi	FBI
s	s	s
Russia	russia	Russia
probe	probe	probe
.	.	.
I	i	I
know	know	know
I	i	I
was	was	wa
fired	fire	fired
because	becaus	because
of	of	of
something	someth	something
about	about	about
the	the	the
way	way	way
I	i	I
was	was	wa
conducting	conduct	conducting
the	the	the
Russia	russia	Russia
investigation	investig	investigation
,	,	,
was	was	wa
in	in	in
some	some	some
way	way	way
putting	put	putting
pressure	pressur	pressure
on	on	on
him	him	him
,	,	,
in	in	in
some	some	some
way	way	way
irritating	irrit	irritating
him	him	him
,	,	,
and	and	and
he	he	he
decided	decid	decided
to	to	to
fire	fire	fire
me	me	me
because	becaus	because
of	of	of
that	that	that
,	,	,
Comey	comey	Comey
said	said	said
in	in	in
his	his	his
June	june	June
8	8	8
testimony	testimoni	testimony
.	.	.
Trump	trump	Trump
asked	ask	asked
Comey	comey	Comey
to	to	to
end	end	end
the	the	the
agency	agenc	agency
s	s	s
investigation	investig	investigation
of	of	of
Michael	michael	Michael
Flynn	flynn	Flynn
,	,	,
his	his	his
former	former	former
national	nation	national
security	secur	security
adviser	advis	adviser
,	,	,
and	and	and
also	also	also
to	to	to
make	make	make
some	some	some
sort	sort	sort
of	of	of
public	public	public
statement	statement	statement
that	that	that
he	he	he
was	was	wa
not	not	not
personally	person	personally
under	under	under
investigation	investig	investigation
in	in	in
order	order	order
to	to	to
clear	clear	clear
the	the	the
cloud	cloud	cloud
hanging	hang	hanging
over	over	over
his	his	his
presidency	presid	presidency
,	,	,
according	accord	according
Comey	comey	Comey
s	s	s
testimony	testimoni	testimony
.	.	.
Comey	comey	Comey
said	said	said
he	he	he
found	found	found
it	it	it
concerning	concern	concerning
that	that	that
Trump	trump	Trump
would	would	would
ask	ask	ask
him	him	him
to	to	to
drop	drop	drop
the	the	the
agency	agenc	agency
s	s	s
probe	probe	probe
of	of	of
Flynn	flynn	Flynn
and	and	and
declined	declin	declined
to	to	to
state	state	state
publicly	public	publicly
that	that	that
Trump	trump	Trump
himself	himself	himself
was	was	wa
not	not	not
under	under	under
investigation	investig	investigation
,	,	,
in	in	in
part	part	part
because	becaus	because
it	it	it
would	would	would
create	creat	create
a	a	a
duty	duti	duty
to	to	to
correct	correct	correct
if	if	if
that	that	that
changed	chang	changed
.	.	.
I	i	I
need	need	need
loyalty	loyalti	loyalty
,	,	,
I	i	I
expect	expect	expect
loyalty	loyalti	loyalty
,	,	,
Trump	trump	Trump
told	told	told
Comey	comey	Comey
at	at	at
a	a	a
Jan	jan	Jan
.	.	.
27	27	27
dinner	dinner	dinner
,	,	,
according	accord	according
to	to	to
Comey	comey	Comey
.	.	.
Less	less	Less
than	than	than
a	a	a
week	week	week
before	befor	before
he	he	he
was	was	wa
fired	fire	fired
,	,	,
Comey	comey	Comey
told	told	told
a	a	a
congressional	congression	congressional
panel	panel	panel
that	that	that
it	it	it
made	made	made
him	him	him
mildly	mild	mildly
nauseous	nauseous	nauseous
that	that	that
he	he	he
may	may	may
have	have	have
affected	affect	affected
the	the	the
outcome	outcom	outcome
of	of	of
the	the	the
election	elect	election
by	by	by
publicly	public	publicly
re	re	re
-opening	-open	-opening
and	and	and
then	then	then
re	re	re
-closing	-close	-closing
the	the	the
Clinton	clinton	Clinton
email	email	email
probe	probe	probe
days	day	day
before	befor	before
the	the	the
election	elect	election
.	.	.
In	in	In
an	an	an
unorthodox	unorthodox	unorthodox
move	move	move
,	,	,
Great	great	Great
America	america	America
Alliance	allianc	Alliance
,	,	,
an	an	an
offshoot	offshoot	offshoot
of	of	of
a	a	a
pro	pro	pro
-Trump	-trump	-Trump
super	super	super
PAC	pac	PAC
devoted	devot	devoted
to	to	to
promoting	promot	promoting
the	the	the
White	white	White
House	hous	House
agenda	agenda	agenda
,	,	,
developed	develop	developed
a	a	a
television	televis	television
ad	ad	ad
called	call	called
Showboat	showboat	Showboat
to	to	to
air	air	air
as	as	a
Comey	comey	Comey
testified	testifi	testified
.	.	.
The	the	The
ad	ad	ad
claims	claim	claim
Comey	comey	Comey
was	was	wa
consumed	consum	consumed
with	with	with
election	elect	election
meddling	meddl	meddling
at	at	at
the	the	the
expense	expens	expense
of	of	of
fighting	fight	fighting
terrorism	terror	terrorism
.	.	.
Has	has	Has
there	there	there
been	been	been
any	ani	any
fallout	fallout	fallout
for	for	for
Trump	trump	Trump
associates	associ	associate
over	over	over
contacts	contact	contact
with	with	with
Russia	russia	Russia
before	befor	before
,	,	,
during	dure	during
or	or	or
after	after	after
the	the	the
election	elect	election
campaign	campaign	campaign
?	?	?
Flynn	flynn	Flynn
was	was	wa
fired	fire	fired
in	in	in
February	februari	February
.	.	.
The	the	The
White	white	White
House	hous	House
said	said	said
he	he	he
had	had	had
misled	misl	misled
Vice	vice	Vice
President	presid	President
Mike	mike	Mike
Pence	penc	Pence
about	about	about
the	the	the
contacts	contact	contact
he	he	he
had	had	had
with	with	with
Russia	russia	Russia
s	s	s
ambassador	ambassador	ambassador
to	to	to
the	the	the
United	unit	United
States	state	States
,	,	,
Sergei	sergei	Sergei
Kislyak	kislyak	Kislyak
,	,	,
before	befor	before
Trump	trump	Trump
took	took	took
office	offic	office
.	.	.
On	on	On
May	may	May
9	9	9
,	,	,
federal	feder	federal
prosecutors	prosecutor	prosecutor
issued	issu	issued
grand	grand	grand
jury	juri	jury
subpoenas	subpoena	subpoena
seeking	seek	seeking
business	busi	business
records	record	record
from	from	from
people	peopl	people
who	who	who
worked	work	worked
with	with	with
Flynn	flynn	Flynn
when	when	when
he	he	he
was	was	wa
a	a	a
private	privat	private
citizen	citizen	citizen
.	.	.
On	on	On
May	may	May
10	10	10
,	,	,
the	the	the
Senate	senat	Senate
Intelligence	intellig	Intelligence
Committee	committe	Committee
issued	issu	issued
the	the	the
first	first	first
subpoena	subpoena	subpoena
in	in	in
its	it	it
Russia	russia	Russia
investigation	investig	investigation
,	,	,
demanding	demand	demanding
documents	document	document
from	from	from
Flynn	flynn	Flynn
.	.	.
He	he	He
provided	provid	provided
the	the	the
first	first	first
batch	batch	batch
on	on	on
June	june	June
6	6	6
.	.	.
Sessions	session	Sessions
had	had	had
to	to	to
recuse	recus	recuse
himself	himself	himself
from	from	from
involvement	involv	involvement
in	in	in
Russia	russia	Russia
-related	-relat	-related
probes	probe	probe
at	at	at
the	the	the
Justice	justic	Justice
Department	depart	Department
because	becaus	because
he	he	he
had	had	had
not	not	not
told	told	told
Congress	congress	Congress
of	of	of
his	his	his
own	own	own
contacts	contact	contact
with	with	with
Kislyak	kislyak	Kislyak
in	in	in
2016	2016	2016
.	.	.
Rosenstein	rosenstein	Rosenstein
is	is	is
handling	handl	handling
matters	matter	matter
related	relat	related
to	to	to
Russia	russia	Russia
and	and	and
it	it	it
is	is	is
he	he	he
who	who	who
appointed	appoint	appointed
Mueller	mueller	Mueller
as	as	a
special	special	special
counsel	counsel	counsel
.	.	.
Is	is	Is
Trump	trump	Trump
himself	himself	himself
under	under	under
investigation	investig	investigation
?	?	?
Mueller	mueller	Mueller
s	s	s
probe	probe	probe
has	has	ha
expanded	expand	expanded
to	to	to
include	includ	include
examining	examin	examining
whether	whether	whether
Trump	trump	Trump
obstructed	obstruct	obstructed
justice	justic	justice
by	by	by
attempting	attempt	attempting
to	to	to
curtail	curtail	curtail
the	the	the
FBI	fbi	FBI
s	s	s
probe	probe	probe
of	of	of
Russian	russian	Russian
meddling	meddl	meddling
,	,	,
the	the	the
Washington	washington	Washington
Post	post	Post
reported	report	reported
on	on	on
June	june	June
14	14	14
.	.	.
In	in	In
the	the	the
short	short	short
letter	letter	letter
Trump	trump	Trump
sent	sent	sent
to	to	to
Comey	comey	Comey
dismissing	dismiss	dismissing
him	him	him
from	from	from
the	the	the
FBI	fbi	FBI
,	,	,
he	he	he
had	had	had
thanked	thank	thanked
Comey	comey	Comey
for	for	for
informing	inform	informing
him	him	him
that	that	that
he	he	he
was	was	wa
not	not	not
under	under	under
investigation	investig	investigation
.	.	.
Comey	comey	Comey
has	has	ha
confirmed	confirm	confirmed
that	that	that
Trump	trump	Trump
was	was	wa
not	not	not
personally	person	personally
under	under	under
investigation	investig	investigation
at	at	at
any	ani	any
point	point	point
before	befor	before
his	his	his
dismissal	dismiss	dismissal
from	from	from
the	the	the
FBI	fbi	FBI
.	.	.
The	the	The
Post	post	Post
reported	report	reported
the	the	the
scope	scope	scope
of	of	of
the	the	the
probe	probe	probe
expanded	expand	expanded
to	to	to
include	includ	include
Trump	trump	Trump
shortly	short	shortly
after	after	after
Comey	comey	Comey
s	s	s
dismissal	dismiss	dismissal
,	,	,
citing	cite	citing
government	govern	government
officials	offici	official
.	.	.
Trump	trump	Trump
s	s	s
personal	person	personal
lawyer	lawyer	lawyer
,	,	,
Marc	marc	Marc
Kasowitz	kasowitz	Kasowitz
,	,	,
denied	deni	denied
Trump	trump	Trump
ever	ever	ever
told	told	told
Comey	comey	Comey
he	he	he
needed	need	needed
and	and	and
expected	expect	expected
his	his	his
loyalty	loyalti	loyalty
.	.	.
