Reuters	reuter	Reuters
an	an	an
Oct	oct	Oct
.	.	.

28	28	28
press	press	press
conference	confer	conference
in	in	in
Salt	salt	Salt
Lake	lake	Lake
City	citi	City
with	with	with
her	her	her
attorney	attorney	attorney
,	,	,
Gloria	gloria	Gloria
Allred	allr	Allred
.	.	.

Cathy	cathi	Cathy
Heller	heller	Heller
said	said	said
that	that	that
Trump	trump	Trump
in	in	in
1997	1997	1997
tried	tri	tried
to	to	to
kiss	kiss	kiss
her	her	her
during	dure	during
a	a	a
Mother	mother	Mother
s	s	s
Day	day	Day
brunch	brunch	brunch
at	at	at
Mar	mar	Mar
-A-Lago	-a-lago	-A-Lago
.	.	.

Heller	heller	Heller
,	,	,
her	her	her
husband	husband	husband
,	,	,
her	her	her
three	three	three
children	children	child
and	and	and
her	her	her
in	in	in
-laws	-law	-laws
attended	attend	attended
the	the	the
event	event	event
.	.	.

When	when	When
she	she	she
was	was	wa
introduced	introduc	introduced
to	to	to
Trump	trump	Trump
,	,	,
He	he	He
took	took	took
my	my	my
hand	hand	hand
,	,	,
and	and	and
grabbed	grab	grabbed
me	me	me
,	,	,
and	and	and
went	went	went
for	for	for
the	the	the
lips	lip	lip
,	,	,
she	she	she
told	told	told
The	the	The
Guardian	guardian	Guardian
newspaper	newspap	newspaper
.	.	.

She	she	She
said	said	said
she	she	she
leaned	lean	leaned
backward	backward	backward
to	to	to
avoid	avoid	avoid
him	him	him
and	and	and
almost	almost	almost
lost	lost	lost
her	her	her
balance	balanc	balance
.	.	.

And	and	And
he	he	he
said	said	said
,	,	,
Oh	oh	Oh
,	,	,
come	come	come
on	on	on
.	.	.
He	he	He
was	was	wa
strong	strong	strong
.	.	.

And	and	And
he	he	he
grabbed	grab	grabbed
me	me	me
and	and	and
went	went	went
for	for	for
my	my	my
mouth	mouth	mouth
and	and	and
went	went	went
for	for	for
my	my	my
lips	lip	lip
.	.	.
She	she	She
said	said	said
she	she	she
turned	turn	turned
her	her	her
head	head	head
and	and	and
Trump	trump	Trump
kissed	kiss	kissed
her	her	her
on	on	on
the	the	the
side	side	side
of	of	of
the	the	the
mouth	mouth	mouth
.	.	.

Yoga	yoga	Yoga
instructor	instructor	instructor
Karena	karena	Karena
Virginia	virginia	Virginia
,	,	,
at	at	at
a	a	a
news	news	news
conference	confer	conference
in	in	in
New	new	New
York	york	York
City	citi	City
in	in	in
October	octob	October
,	,	,
said	said	said
Trump	trump	Trump
approached	approach	approached
her	her	her
outside	outsid	outside
the	the	the
U	u	U
.	.	.
S	s	S
.	.	.
Open	open	Open
tennis	tenni	tennis
tournament	tournament	tournament
in	in	in
1998	1998	1998
.	.	.

They	they	They
had	had	had
never	never	never
met	met	met
,	,	,
and	and	and
she	she	she
was	was	wa
27	27	27
years	year	year
old	old	old
,	,	,
she	she	she
said	said	said
.	.	.

She	she	She
alleged	alleg	alleged
that	that	that
Trump	trump	Trump
commented	comment	commented
on	on	on
her	her	her
legs	leg	leg
and	and	and
then	then	then
touched	touch	touched
her	her	her
breast	breast	breast
before	befor	before
she	she	she
was	was	wa
able	abl	able
to	to	to
get	get	get
into	into	into
a	a	a
car	car	car
and	and	and
be	be	be
driven	driven	driven
away	away	away
.	.	.

Trump	trump	Trump
campaign	campaign	campaign
spokeswoman	spokeswoman	spokeswoman
Jessica	jessica	Jessica
Ditto	ditto	Ditto
said	said	said
the	the	the
accusation	accus	accusation
was	was	wa
a	a	a
publicity	public	publicity
-seeking	-seek	-seeking
attack	attack	attack
coordinated	coordin	coordinated
with	with	with
Democratic	democrat	Democratic
opponent	oppon	opponent
Hillary	hillari	Hillary
Clinton	clinton	Clinton
,	,	,
and	and	and
added	ad	added
Voters	voter	Voters
are	are	are
tired	tire	tired
of	of	of
these	these	these
circus	circus	circus
-like	-like	-like
antics	antic	antic
and	and	and
reject	reject	reject
these	these	these
fictional	fiction	fictional
stories	stori	story
.	.	.
Mindy	mindi	Mindy
McGillivray	mcgillivray	McGillivray
was	was	wa
cited	cite	cited
in	in	in
an	an	an
article	articl	article
published	publish	published
in	in	in
The	the	The
Palm	palm	Palm
Beach	beach	Beach
Post	post	Post
on	on	on
Oct	oct	Oct
.	.	.

12	12	12
that	that	that
while	while	while
she	she	she
was	was	wa
a	a	a
23	23	23
-year-old	-year-old	-year-old
photographer	photograph	photographer
s	s	s
assistant	assist	assistant
at	at	at
a	a	a
Jan	jan	Jan
.	.	.

24	24	24
,	,	,
2003	2003	2003
,	,	,
event	event	event
at	at	at
Mar	mar	Mar
-a-Lago	-a-lago	-a-Lago
,	,	,
Trump	trump	Trump
had	had	had
grabbed	grab	grabbed
her	her	her
buttocks	buttock	buttock
.	.	.

The	the	The
Palm	palm	Palm
Beach	beach	Beach
Post	post	Post
cited	cite	cited
a	a	a
Trump	trump	Trump
spokesperson	spokesperson	spokesperson
as	as	a
saying	say	saying
,	,	,
This	this	This
allegation	alleg	allegation
lacks	lack	lack
any	ani	any
merit	merit	merit
or	or	or
veracity	verac	veracity
.	.	.
Rachel	rachel	Rachel
Crooks	crook	Crooks
,	,	,
formerly	former	formerly
a	a	a
receptionist	receptionist	receptionist
at	at	at
a	a	a
real	real	real
estate	estat	estate
firm	firm	firm
,	,	,
told	told	told
The	the	The
New	new	New
York	york	York
Times	time	Times
in	in	in
a	a	a
report	report	report
published	publish	published
on	on	on
Oct	oct	Oct
.	.	.

12	12	12
that	that	that
Trump	trump	Trump
kissed	kiss	kissed
me	me	me
directly	direct	directly
on	on	on
the	the	the
mouth	mouth	mouth
in	in	in
2005	2005	2005
at	at	at
Trump	trump	Trump
Tower	tower	Tower
in	in	in
Manhattan	manhattan	Manhattan
when	when	when
she	she	she
was	was	wa
22	22	22
.	.	.

In	in	In
a	a	a
tweet	tweet	tweet
and	and	and
in	in	in
a	a	a
later	later	later
speech	speech	speech
on	on	on
Oct	oct	Oct
.	.	.

13	13	13
,	,	,
Trump	trump	Trump
called	call	called
the	the	the
Times	time	Times
story	stori	story
a	a	a
total	total	total
fabrication	fabric	fabrication
.	.	.

Natasha	natasha	Natasha
Stoynoff	stoynoff	Stoynoff
,	,	,
a	a	a
reporter	report	reporter
,	,	,
wrote	wrote	wrote
a	a	a
first	first	first
-person	-person	-person
account	account	account
that	that	that
described	describ	described
Trump	trump	Trump
kissing	kiss	kissing
her	her	her
without	without	without
her	her	her
consent	consent	consent
in	in	in
December	decemb	December
2005	2005	2005
at	at	at
Mar	mar	Mar
-a-Lago	-a-lago	-a-Lago
while	while	while
she	she	she
was	was	wa
working	work	working
on	on	on
an	an	an
article	articl	article
about	about	about
him	him	him
and	and	and
his	his	his
third	third	third
wife	wife	wife
,	,	,
Melania	melania	Melania
,	,	,
for	for	for
People	peopl	People
magazine	magazin	magazine
.	.	.

In	in	In
the	the	the
account	account	account
published	publish	published
by	by	by
People	peopl	People
on	on	on
Oct	oct	Oct
.	.	.

12	12	12
,	,	,
Stoynoff	stoynoff	Stoynoff
said	said	said
he	he	he
was	was	wa
pushing	push	pushing
me	me	me
against	against	against
the	the	the
wall	wall	wall
and	and	and
forcing	forc	forcing
his	his	his
tongue	tongu	tongue
down	down	down
my	my	my
throat	throat	throat
.	.	.
In	in	In
a	a	a
tweet	tweet	tweet
and	and	and
in	in	in
a	a	a
later	later	later
speech	speech	speech
on	on	on
Oct	oct	Oct
.	.	.

13	13	13
,	,	,
Trump	trump	Trump
said	said	said
the	the	the
episode	episod	episode
described	describ	described
did	did	did
not	not	not
happen	happen	happen
.	.	.

Summer	summer	Summer
Zervos	zervo	Zervos
,	,	,
who	who	who
was	was	wa
a	a	a
contestant	contest	contestant
on	on	on
Trump	trump	Trump
s	s	s
reality	realiti	reality
show	show	show
The	the	The
Apprentice	apprentic	Apprentice
in	in	in
2006	2006	2006
,	,	,
said	said	said
at	at	at
a	a	a
news	news	news
conference	confer	conference
on	on	on
Oct	oct	Oct
.	.	.

14	14	14
in	in	in
Las	las	Las
Vegas	vega	Vegas
that	that	that
Trump	trump	Trump
tried	tri	tried
to	to	to
get	get	get
her	her	her
to	to	to
lie	lie	lie
down	down	down
on	on	on
a	a	a
bed	bed	bed
with	with	with
him	him	him
when	when	when
she	she	she
met	met	met
him	him	him
in	in	in
2007	2007	2007
to	to	to
discuss	discuss	discus
a	a	a
possible	possibl	possible
job	job	job
.	.	.

Zervos	zervo	Zervos
said	said	said
she	she	she
complied	compli	complied
with	with	with
a	a	a
request	request	request
to	to	to
sit	sit	sit
next	next	next
to	to	to
Trump	trump	Trump
,	,	,
and	and	and
,	,	,
He	he	He
then	then	then
grabbed	grab	grabbed
my	my	my
shoulder	shoulder	shoulder
and	and	and
began	began	began
kissing	kiss	kissing
me	me	me
very	veri	very
aggressively	aggress	aggressively
and	and	and
placed	place	placed
his	his	his
hand	hand	hand
on	on	on
my	my	my
breast	breast	breast
.	.	.
Trump	trump	Trump
at	at	at
a	a	a
rally	ralli	rally
in	in	in
North	north	North
Carolina	carolina	Carolina
denounced	denounc	denounced
the	the	the
allegations	alleg	allegation
made	made	made
by	by	by
a	a	a
series	seri	series
of	of	of
women	women	woman
in	in	in
recent	recent	recent
days	day	day
,	,	,
calling	call	calling
them	them	them
fabrications	fabric	fabrication
.	.	.

Ninni	ninni	Ninni
Laaksonen	laaksonen	Laaksonen
,	,	,
a	a	a
former	former	former
Miss	miss	Miss
Finland	finland	Finland
,	,	,
accused	accus	accused
Trump	trump	Trump
of	of	of
groping	grope	groping
her	her	her
in	in	in
2006	2006	2006
when	when	when
she	she	she
was	was	wa
representing	repres	representing
her	her	her
country	countri	country
in	in	in
the	the	the
Miss	miss	Miss
Universe	univers	Universe
beauty	beauti	beauty
contest	contest	contest
.	.	.

Laaksonen	laaksonen	Laaksonen
told	told	told
the	the	the
Ilta	ilta	Ilta
-Sanomat	-sanomat	-Sanomat
newspaper	newspap	newspaper
that	that	that
he	he	he
had	had	had
grabbed	grab	grabbed
her	her	her
behind	behind	behind
before	befor	before
she	she	she
appeared	appear	appeared
on	on	on
a	a	a
television	televis	television
show	show	show
in	in	in
New	new	New
York	york	York
with	with	with
other	other	other
contestants	contest	contestant
.	.	.

He	he	He
really	realli	really
grabbed	grab	grabbed
my	my	my
butt	butt	butt
.	.	.

I	i	I
don	don	don
t	t	t
think	think	think
anybody	anybodi	anybody
saw	saw	saw
it	it	it
but	but	but
I	i	I
flinched	flinch	flinched
and	and	and
thought	thought	thought
What	what	What
is	is	is
happening	happen	happening
?	?	?
,	,	,
she	she	she
was	was	wa
quoted	quot	quoted
as	as	a
saying	say	saying
in	in	in
the	the	the
newspaper	newspap	newspaper
.	.	.

Jessica	jessica	Jessica
Drake	drake	Drake
,	,	,
an	an	an
adult	adult	adult
film	film	film
actor	actor	actor
,	,	,
accused	accus	accused
Trump	trump	Trump
of	of	of
pressuring	pressur	pressuring
her	her	her
to	to	to
have	have	have
sex	sex	sex
with	with	with
him	him	him
10	10	10
years	year	year
ago	ago	ago
when	when	when
they	they	they
met	met	met
at	at	at
a	a	a
golf	golf	golf
tournament	tournament	tournament
.	.	.

After	after	After
,	,	,
she	she	she
said	said	said
,	,	,
a	a	a
man	man	man
,	,	,
possibly	possibl	possibly
Trump	trump	Trump
,	,	,
called	call	called
to	to	to
offer	offer	offer
her	her	her
10	10	10
,	,	,
000	000	000
if	if	if
she	she	she
would	would	would
have	have	have
sex	sex	sex
with	with	with
him	him	him
,	,	,
which	which	which
she	she	she
declined	declin	declined
.	.	.

Trump	trump	Trump
s	s	s
campaign	campaign	campaign
said	said	said
the	the	the
accusations	accus	accusation
were	were	were
false	fals	false
.	.	.

