Reuters	reuter	Reuters
million	million	million
on	on	on
Monday	monday	Monday
night	night	night
.	.	.
Other	other	Other
big	big	big
power	power	power
utilities	util	utility
in	in	in
Florida	florida	Florida
are	are	are
units	unit	unit
of	of	of
Emera	emera	Emera
Inc	inc	Inc
and	and	and
Southern	southern	Southern
Co	co	Co
,	,	,
which	which	which
also	also	also
operates	oper	operates
the	the	the
biggest	biggest	biggest
electric	electr	electric
companies	compani	company
in	in	in
Georgia	georgia	Georgia
and	and	and
Alabama	alabama	Alabama
.	.	.
The	the	The
following	follow	following
lists	list	list
major	major	major
outages	outag	outage
according	accord	according
to	to	to
the	the	the
utilities	util	utility
websites	websit	website
Power	power	Power
Company	compani	Company
State	state	State
Out	out	Out
Now	now	Now
Served	serv	Served
NextEra	nextera	NextEra
-	-	-
FPL	fpl	FPL
FL	fl	FL
2	2	2
,	,	,
751	751	751
,	,	,
000	000	000
4	4	4
,	,	,
904	904	904
,	,	,
000	000	000
Duke	duke	Duke
-	-	-
Florida	florida	Florida
FL	fl	FL
1	1	1
,	,	,
000	000	000
,	,	,
000	000	000
1	1	1
,	,	,
800	800	800
,	,	,
000	000	000
Southern	southern	Southern
-	-	-
Georgia	georgia	Georgia
Power	power	Power
GA	ga	GA
684	684	684
,	,	,
400	400	400
2	2	2
,	,	,
482	482	482
,	,	,
000	000	000
Georgia	georgia	Georgia
EMCs	emc	EMCs
GA	ga	GA
428	428	428
,	,	,
000	000	000
Emera	emera	Emera
-	-	-
Tampa	tampa	Tampa
Electric	electr	Electric
FL	fl	FL
263	263	263
,	,	,
600	600	600
425	425	425
,	,	,
000	000	000
Lee	lee	Lee
County	counti	County
Electric	electr	Electric
FL	fl	FL
160	160	160
,	,	,
900	900	900
200	200	200
,	,	,
000	000	000
JEA	jea	JEA
FL	fl	FL
149	149	149
,	,	,
000	000	000
455	455	455
,	,	,
000	000	000
Duke	duke	Duke
-	-	-
South	south	South
Carolina	carolina	Carolina
NC	nc	NC
,	,	,
SC	sc	SC
122	122	122
,	,	,
500	500	500
740	740	740
,	,	,
000	000	000
Clay	clay	Clay
Electric	electr	Electric
FL	fl	FL
106	106	106
,	,	,
100	100	100
173	173	173
,	,	,
000	000	000
SECO	seco	SECO
FL	fl	FL
84	84	84
,	,	,
200	200	200
200	200	200
,	,	,
600	600	600
Orlando	orlando	Orlando
Utilities	util	Utilities
Commission	commiss	Commission
FL	fl	FL
79	79	79
,	,	,
200	200	200
234	234	234
,	,	,
700	700	700
Withlacoochee	withlacooche	Withlacoochee
River	river	River
Electric	electr	Electric
FL	fl	FL
68	68	68
,	,	,
200	200	200
217	217	217
,	,	,
000	000	000
Scana	scana	Scana
SC	sc	SC
35	35	35
,	,	,
700	700	700
720	720	720
,	,	,
300	300	300
Keys	key	Keys
Energy	energi	Energy
Services	servic	Services
FL	fl	FL
29	29	29
,	,	,
000	000	000
29	29	29
,	,	,
000	000	000
South	south	South
Carolina	carolina	Carolina
EMCs	emc	EMCs
SC	sc	SC
28	28	28
,	,	,
500	500	500
Florida	florida	Florida
Keys	key	Keys
Electric	electr	Electric
FL	fl	FL
21	21	21
,	,	,
600	600	600
33	33	33
,	,	,
000	000	000
Alabama	alabama	Alabama
Power	power	Power
AL	al	AL
20	20	20
,	,	,
000	000	000
1	1	1
,	,	,
400	400	400
,	,	,
000	000	000
Suwanee	suwane	Suwanee
Valley	valley	Valley
Electric	electr	Electric
FL	fl	FL
19	19	19
,	,	,
800	800	800
25	25	25
,	,	,
600	600	600
Central	central	Central
Florida	florida	Florida
Electric	electr	Electric
FL	fl	FL
17	17	17
,	,	,
100	100	100
35	35	35
,	,	,
600	600	600
Peace	peac	Peace
River	river	River
Electric	electr	Electric
FL	fl	FL
15	15	15
,	,	,
800	800	800
40	40	40
,	,	,
000	000	000
Glades	glade	Glades
Electric	electr	Electric
FL	fl	FL
15	15	15
,	,	,
800	800	800
16	16	16
,	,	,
000	000	000
Tri	tri	Tri
-County	-counti	-County
Electric	electr	Electric
FL	fl	FL
13	13	13
,	,	,
300	300	300
18	18	18
,	,	,
000	000	000
Talquin	talquin	Talquin
Electric	electr	Electric
FL	fl	FL
12	12	12
,	,	,
700	700	700
51	51	51
,	,	,
000	000	000
Gainesville	gainesvill	Gainesville
Regional	region	Regional
Utilities	util	Utilities
FL	fl	FL
12	12	12
,	,	,
500	500	500
93	93	93
,	,	,
000	000	000
Kissimmee	kissimme	Kissimmee
Utility	util	Utility
Authority	author	Authority
FL	fl	FL
7	7	7
,	,	,
000	000	000
72	72	72
,	,	,
000	000	000
City	citi	City
of	of	of
Chattanooga	chattanooga	Chattanooga
EPB	epb	EPB
TN	tn	TN
1	1	1
,	,	,
500	500	500
170	170	170
,	,	,
000	000	000
Dominion	dominion	Dominion
VA	va	VA
,	,	,
NC	nc	NC
300	300	300
2	2	2
,	,	,
582	582	582
,	,	,
800	800	800
Memphis	memphi	Memphis
Gas	gas	Gas
,	,	,
Light	light	Light
Water	water	Water
TN	tn	TN
100	100	100
421	421	421
,	,	,
000	000	000
Total	total	Total
Out	out	Out
6	6	6
,	,	,
147	147	147
,	,	,
800	800	800
