Reuters	reuter	Reuters
unbound	unbound	unbound
.	.	.

This	this	This
process	process	process
continues	continu	continues
,	,	,
with	with	with
more	more	more
delegates	deleg	delegate
becoming	becom	becoming
unbound	unbound	unbound
with	with	with
each	each	each
new	new	new
vote	vote	vote
,	,	,
until	until	until
a	a	a
candidate	candid	candidate
gets	get	get
a	a	a
majority	major	majority
and	and	and
wins	win	win
the	the	the
party	parti	party
nomination	nomin	nomination
to	to	to
run	run	run
for	for	for
the	the	the
presidency	presid	presidency
.	.	.

All	all	All
bets	bet	bet
are	are	are
off	off	off
,	,	,
however	howev	however
,	,	,
if	if	if
different	differ	different
rules	rule	rule
are	are	are
adopted	adopt	adopted
before	befor	before
the	the	the
convention	convent	convention
,	,	,
which	which	which
is	is	is
always	alway	always
a	a	a
possibility	possibl	possibility
.	.	.

The	the	The
Republican	republican	Republican
National	nation	National
Committee	committe	Committee
rules	rule	rule
committee	committe	committee
will	will	will
meet	meet	meet
ahead	ahead	ahead
of	of	of
the	the	the
convention	convent	convention
to	to	to
draw	draw	draw
up	up	up
bylaws	bylaw	bylaw
.	.	.

