Reuters	reuter	Reuters
month	month	month
,	,	,
saying	say	saying
Icahn	icahn	Icahn
s	s	s
role	role	role
as	as	a
an	an	an
adviser	advis	adviser
to	to	to
Trump	trump	Trump
created	creat	created
financial	financi	financial
conflicts	conflict	conflict
of	of	of
interest	interest	interest
and	and	and
called	call	called
for	for	for
a	a	a
review	review	review
.	.	.
Shares	share	Shares
of	of	of
U	u	U
.	.	.
S	s	S
.	.	.
refiner	refin	refiner
Valero	valero	Valero
VLO	vlo	VLO
.	.	.
N	n	N
,	,	,
which	which	which
would	would	would
also	also	also
benefit	benefit	benefit
from	from	from
the	the	the
changes	chang	change
,	,	,
ended	end	ended
up	up	up
1	1	1
percent	percent	percent
on	on	on
Tuesday	tuesday	Tuesday
to	to	to
close	close	close
at	at	at
67	67	67
.	.	.
95	95	95
a	a	a
share	share	share
.	.	.
Biofuel	biofuel	Biofuel
organizations	organ	organization
and	and	and
groups	group	group
representing	repres	representing
fuel	fuel	fuel
retailers	retail	retailer
and	and	and
integrated	integr	integrated
oil	oil	oil
companies	compani	company
like	like	like
the	the	the
U	u	U
.	.	.
S	s	S
.	.	.
units	unit	unit
of	of	of
Royal	royal	Royal
Dutch	dutch	Dutch
Shell	shell	Shell
Plc	plc	Plc
RDSa	rdsa	RDSa
.	.	.
L	l	L
and	and	and
BP	bp	BP
Plc	plc	Plc
BP	bp	BP
.	.	.
L	l	L
have	have	have
opposed	oppos	opposed
the	the	the
change	chang	change
,	,	,
which	which	which
they	they	they
say	say	say
will	will	will
complicate	complic	complicate
managing	manag	managing
the	the	the
program	program	program
.	.	.
One	one	One
source	sourc	source
said	said	said
the	the	the
RFA	rfa	RFA
was	was	wa
told	told	told
the	the	the
executive	execut	executive
order	order	order
would	would	would
include	includ	include
incentives	incent	incentive
for	for	for
ethanol	ethanol	ethanol
and	and	and
biodiesel	biodiesel	biodiesel
in	in	in
a	a	a
tradeoff	tradeoff	tradeoff
for	for	for
the	the	the
blending	blend	blending
shift	shift	shift
.	.	.
Those	those	Those
changes	chang	change
could	could	could
include	includ	include
a	a	a
waiver	waiver	waiver
to	to	to
allow	allow	allow
greater	greater	greater
volumes	volum	volume
of	of	of
ethanol	ethanol	ethanol
to	to	to
be	be	be
blended	blend	blended
into	into	into
gasoline	gasolin	gasoline
in	in	in
the	the	the
summer	summer	summer
,	,	,
a	a	a
review	review	review
of	of	of
how	how	how
the	the	the
Environmental	environment	Environmental
Protection	protect	Protection
Agency	agenc	Agency
estimates	estim	estimate
emission	emiss	emission
impacts	impact	impact
of	of	of
biofuels	biofuel	biofuels
,	,	,
and	and	and
support	support	support
for	for	for
a	a	a
congressional	congression	congressional
tax	tax	tax
credit	credit	credit
for	for	for
domestic	domest	domestic
producers	produc	producer
of	of	of
biodiesel	biodiesel	biodiesel
,	,	,
the	the	the
source	sourc	source
said	said	said
.	.	.
Chicago	chicago	Chicago
Board	board	Board
of	of	of
Trade	trade	Trade
corn	corn	corn
futures	futur	future
Cc1	cc1	Cc1
ended	end	ended
up	up	up
about	about	about
1	1	1
.	.	.
7	7	7
percent	percent	percent
.	.	.
CBOT	cbot	CBOT
soyoil	soyoil	soyoil
BOc1	boc1	BOc1
,	,	,
which	which	which
is	is	is
used	use	used
for	for	for
biodiesel	biodiesel	biodiesel
,	,	,
rose	rose	rose
4	4	4
.	.	.
8	8	8
percent	percent	percent
.	.	.
Compliance	complianc	Compliance
credits	credit	credit
used	use	used
to	to	to
meet	meet	meet
the	the	the
annual	annual	annual
biofuel	biofuel	biofuel
blending	blend	blending
standards	standard	standard
traded	trade	traded
around	around	around
43	43	43
cents	cent	cent
on	on	on
Tuesday	tuesday	Tuesday
from	from	from
47	47	47
cents	cent	cent
to	to	to
48	48	48
cents	cent	cent
previously	previous	previously
,	,	,
paring	pare	paring
big	big	big
morning	morn	morning
losses	loss	loss
.	.	.
