Reuters	reuter	Reuters
.	.	.
Mylan	mylan	Mylan
,	,	,
whose	whose	whose
tax	tax	tax
address	address	address
is	is	is
in	in	in
the	the	the
Netherlands	netherland	Netherlands
but	but	but
which	which	which
has	has	ha
corporate	corpor	corporate
headquarters	headquart	headquarters
in	in	in
Canonsburg	canonsburg	Canonsburg
,	,	,
Pennsylvania	pennsylvania	Pennsylvania
,	,	,
has	has	ha
raised	rais	raised
the	the	the
U	u	U
.	.	.
S	s	S
.	.	.
price	price	price
of	of	of
EpiPen	epipen	EpiPen
from	from	from
less	less	le
than	than	than
100	100	100
when	when	when
it	it	it
acquired	acquir	acquired
the	the	the
product	product	product
in	in	in
2007	2007	2007
to	to	to
more	more	more
than	than	than
600	600	600
.	.	.
Amid	amid	Amid
an	an	an
outcry	outcri	outcry
by	by	by
parents	parent	parent
,	,	,
consumer	consum	consumer
groups	group	group
and	and	and
U	u	U
.	.	.
S	s	S
.	.	.
politicians	politician	politician
,	,	,
the	the	the
company	compani	company
said	said	said
on	on	on
Monday	monday	Monday
it	it	it
will	will	will
soon	soon	soon
launch	launch	launch
the	the	the
first	first	first
generic	generic	generic
version	version	version
of	of	of
the	the	the
device	devic	device
for	for	for
300	300	300
,	,	,
half	half	half
the	the	the
list	list	list
price	price	price
of	of	of
its	it	it
branded	brand	branded
product	product	product
.	.	.
Wyden	wyden	Wyden
,	,	,
ranking	rank	ranking
member	member	member
of	of	of
the	the	the
Senate	senat	Senate
Finance	financ	Finance
Committee	committe	Committee
,	,	,
and	and	and
Pallone	pallon	Pallone
,	,	,
ranking	rank	ranking
member	member	member
of	of	of
the	the	the
House	hous	House
Energy	energi	Energy
Commerce	commerc	Commerce
Committee	committe	Committee
,	,	,
said	said	said
in	in	in
the	the	the
letter	letter	letter
on	on	on
Friday	friday	Friday
It	it	It
has	has	ha
recently	recent	recently
come	come	come
to	to	to
our	our	our
attention	attent	attention
that	that	that
Mylan	mylan	Mylan
has	has	ha
classified	classifi	classified
EpiPen	epipen	EpiPen
as	as	a
a	a	a
generic	generic	generic
drug	drug	drug
under	under	under
the	the	the
Medicaid	medicaid	Medicaid
rebate	rebat	rebate
program	program	program
,	,	,
even	even	even
though	though	though
it	it	it
is	is	is
considered	consid	considered
a	a	a
new	new	new
drug	drug	drug
by	by	by
the	the	the
Food	food	Food
and	and	and
Drug	drug	Drug
Administration	administr	Administration
.	.	.
Shares	share	Shares
of	of	of
Mylan	mylan	Mylan
,	,	,
which	which	which
fell	fell	fell
4	4	4
.	.	.
7	7	7
percent	percent	percent
to	to	to
close	close	close
at	at	at
39	39	39
.	.	.
97	97	97
on	on	on
Friday	friday	Friday
,	,	,
have	have	have
dropped	drop	dropped
19	19	19
percent	percent	percent
since	sinc	since
mid	mid	mid
-August	-august	-August
.	.	.
