Reuters	reuter	Reuters
we	we	we
appreciate	appreci	appreciate
the	the	the
complex	complex	complex
nature	natur	nature
of	of	of
this	this	this
decision	decis	decision
.	.	.
We	we	We
are	are	are
currently	current	currently
working	work	working
to	to	to
find	find	find
a	a	a
solution	solut	solution
for	for	for
the	the	the
Freestyle	freestyl	Freestyle
World	world	World
Cup	cup	Cup
as	as	a
soon	soon	soon
as	as	a
possible	possibl	possible
,	,	,
he	he	he
said	said	said
in	in	in
a	a	a
statement	statement	statement
.	.	.
Despite	despit	Despite
the	the	the
travel	travel	travel
restrictions	restrict	restriction
between	between	between
their	their	their
countries	countri	country
I	i	I
ve	ve	ve
been	been	been
encouraged	encourag	encouraged
this	this	this
week	week	week
by	by	by
the	the	the
cooperation	cooper	cooperation
and	and	and
friendship	friendship	friendship
of	of	of
the	the	the
Iranian	iranian	Iranian
Wrestling	wrestl	Wrestling
Federation	feder	Federation
and	and	and
USA	usa	USA
Wrestling	wrestl	Wrestling
.	.	.
As	as	As
we	we	we
ve	ve	ve
seen	seen	seen
over	over	over
the	the	the
years	year	year
,	,	,
wrestling	wrestl	wrestling
is	is	is
a	a	a
sport	sport	sport
that	that	that
unites	unit	unites
people	peopl	people
and	and	and
nations	nation	nation
.	.	.
United	unit	United
World	world	World
Wrestling	wrestl	Wrestling
hosts	host	host
a	a	a
full	full	full
calendar	calendar	calendar
of	of	of
events	event	event
every	everi	every
season	season	season
and	and	and
we	we	we
re	re	re
certain	certain	certain
to	to	to
see	see	see
American	american	American
and	and	and
Iranian	iranian	Iranian
wrestlers	wrestler	wrestler
on	on	on
the	the	the
same	same	same
mat	mat	mat
again	again	again
in	in	in
the	the	the
very	veri	very
near	near	near
future	futur	future
.	.	.
Trump	trump	Trump
has	has	ha
adopted	adopt	adopted
an	an	an
aggressive	aggress	aggressive
stance	stanc	stance
towards	toward	towards
Tehran	tehran	Tehran
since	sinc	since
Iran	iran	Iran
s	s	s
ballistic	ballist	ballistic
missile	missil	missile
test	test	test
-launch	-launch	-launch
,	,	,
saying	say	saying
it	it	it
was	was	wa
now	now	now
on	on	on
notice	notic	notice
.	.	.
The	the	The
new	new	new
U	u	U
.	.	.
S	s	S
.	.	.
administration	administr	administration
is	is	is
expected	expect	expected
to	to	to
impose	impos	impose
fresh	fresh	fresh
sanctions	sanction	sanction
on	on	on
multiple	multipl	multiple
Iranian	iranian	Iranian
entities	entiti	entity
.	.	.
