Reuters	reuter	Reuters
.	.	.

The	the	The
United	unit	United
States	state	States
Supreme	suprem	Supreme
Court	court	Court
has	has	ha
repeatedly	repeat	repeatedly
stressed	stress	stressed
that	that	that
a	a	a
woman	woman	woman
,	,	,
not	not	not
the	the	the
state	state	state
,	,	,
is	is	is
to	to	to
determine	determin	determine
whether	whether	whether
or	or	or
not	not	not
to	to	to
obtain	obtain	obtain
an	an	an
abortion	abort	abortion
,	,	,
Ken	ken	Ken
Falk	falk	Falk
,	,	,
legal	legal	legal
director	director	director
for	for	for
ACLU	aclu	ACLU
of	of	of
Indiana	indiana	Indiana
,	,	,
said	said	said
in	in	in
a	a	a
statement	statement	statement
.	.	.

The	the	The
state	state	state
of	of	of
Indiana	indiana	Indiana
s	s	s
attempt	attempt	attempt
to	to	to
invade	invad	invade
a	a	a
woman	woman	woman
s	s	s
privacy	privaci	privacy
and	and	and
to	to	to
control	control	control
her	her	her
decision	decis	decision
in	in	in
this	this	this
regard	regard	regard
is	is	is
unprecedented	unpreced	unprecedented
and	and	and
unconstitutional	unconstitut	unconstitutional
.	.	.
The	the	The
lawsuit	lawsuit	lawsuit
named	name	named
the	the	the
Indiana	indiana	Indiana
State	state	State
Department	depart	Department
of	of	of
Health	health	Health
,	,	,
prosecutors	prosecutor	prosecutor
of	of	of
several	sever	several
counties	counti	county
and	and	and
the	the	the
state	state	state
medical	medic	medical
licensing	licens	licensing
board	board	board
.	.	.

A	a	A
spokeswoman	spokeswoman	spokeswoman
for	for	for
the	the	the
health	health	health
department	depart	department
referred	refer	referred
all	all	all
questions	question	question
to	to	to
the	the	the
attorney	attorney	attorney
general	general	general
s	s	s
office	offic	office
,	,	,
where	where	where
no	no	no
one	one	one
could	could	could
be	be	be
reached	reach	reached
for	for	for
comment	comment	comment
.	.	.

A	a	A
spokesman	spokesman	spokesman
for	for	for
the	the	the
medical	medic	medical
licensing	licens	licensing
board	board	board
declined	declin	declined
to	to	to
comment	comment	comment
about	about	about
the	the	the
lawsuit	lawsuit	lawsuit
.	.	.

Pence	penc	Pence
s	s	s
press	press	press
secretary	secretari	secretary
,	,	,
Kara	kara	Kara
Brooks	brook	Brooks
,	,	,
said	said	said
the	the	the
governor	governor	governor
is	is	is
confident	confid	confident
the	the	the
law	law	law
is	is	is
constitutional	constitut	constitutional
.	.	.

We	we	We
will	will	will
work	work	work
with	with	with
the	the	the
attorney	attorney	attorney
general	general	general
to	to	to
defend	defend	defend
the	the	the
law	law	law
that	that	that
enhances	enhanc	enhances
information	inform	information
expectant	expect	expectant
mothers	mother	mother
receive	receiv	receive
and	and	and
enhances	enhanc	enhances
protection	protect	protection
for	for	for
the	the	the
unborn	unborn	unborn
,	,	,
she	she	she
said	said	said
.	.	.

Indiana	indiana	Indiana
was	was	wa
the	the	the
second	second	second
U	u	U
.	.	.
S	s	S
.	.	.
state	state	state
to	to	to
prohibit	prohibit	prohibit
abortions	abort	abortion
based	base	based
on	on	on
a	a	a
prenatal	prenat	prenatal
diagnosis	diagnosi	diagnosis
of	of	of
disabilities	disabl	disability
such	such	such
as	as	a
Down	down	Down
syndrome	syndrom	syndrome
,	,	,
following	follow	following
North	north	North
Dakota	dakota	Dakota
.	.	.

Planned	plan	Planned
Parenthood	parenthood	Parenthood
does	doe	doe
not	not	not
ask	ask	ask
patients	patient	patient
to	to	to
disclose	disclos	disclose
why	whi	why
they	they	they
are	are	are
obtaining	obtain	obtaining
an	an	an
abortion	abort	abortion
,	,	,
but	but	but
under	under	under
the	the	the
new	new	new
law	law	law
,	,	,
doctors	doctor	doctor
would	would	would
be	be	be
mandated	mandat	mandated
to	to	to
report	report	report
if	if	if
a	a	a
fetal	fetal	fetal
anomaly	anomali	anomaly
was	was	wa
present	present	present
before	befor	before
the	the	the
abortion	abort	abortion
.	.	.

The	the	The
new	new	new
Indiana	indiana	Indiana
law	law	law
would	would	would
put	put	put
physicians	physician	physician
at	at	at
risk	risk	risk
for	for	for
legal	legal	legal
woes	woe	woe
,	,	,
and	and	and
require	requir	require
additional	addit	additional
costs	cost	cost
for	for	for
a	a	a
fetus	fetus	fetus
to	to	to
be	be	be
buried	buri	buried
or	or	or
cremated	cremat	cremated
,	,	,
according	accord	according
to	to	to
the	the	the
lawsuit	lawsuit	lawsuit
.	.	.

Gov	gov	Gov
.	.	.

Mike	mike	Mike
Pence	penc	Pence
isn	isn	isn
t	t	t
a	a	a
woman	woman	woman
and	and	and
he	he	he
isn	isn	isn
t	t	t
a	a	a
doctor	doctor	doctor
.	.	.

He	he	He
needs	need	need
to	to	to
get	get	get
out	out	out
and	and	and
stay	stay	stay
out	out	out
of	of	of
our	our	our
doctors	doctor	doctor
offices	offic	office
,	,	,
Betty	betti	Betty
Cockrum	cockrum	Cockrum
,	,	,
chief	chief	chief
executive	execut	executive
of	of	of
Planned	plan	Planned
Parenthood	parenthood	Parenthood
of	of	of
Indiana	indiana	Indiana
and	and	and
Kentucky	kentucki	Kentucky
,	,	,
said	said	said
in	in	in
a	a	a
statement	statement	statement
.	.	.

