Reuters	reuter	Reuters
Council	council	Council
on	on	on
Environmental	environment	Environmental
Quality	qualiti	Quality
that	that	that
requires	requir	requires
federal	feder	federal
agencies	agenc	agency
to	to	to
quantify	quantifi	quantify
greenhouse	greenhous	greenhouse
gas	gas	gas
emissions	emiss	emission
and	and	and
factor	factor	factor
in	in	in
impacts	impact	impact
on	on	on
climate	climat	climate
change	chang	change
while	while	while
evaluating	evalu	evaluating
projects	project	project
like	like	like
pipelines	pipelin	pipeline
.	.	.
The	the	The
council	council	council
had	had	had
updated	updat	updated
the	the	the
decades	decad	decade
-old	-old	-old
National	nation	National
Environmental	environment	Environmental
Policy	polici	Policy
Act	act	Act
to	to	to
include	includ	include
the	the	the
greenhouse	greenhous	greenhouse
gas	gas	gas
update	updat	update
.	.	.
Trump	trump	Trump
could	could	could
sign	sign	sign
an	an	an
executive	execut	executive
order	order	order
approving	approv	approving
the	the	the
Dakota	dakota	Dakota
Access	access	Access
Pipeline	pipelin	Pipeline
in	in	in
North	north	North
Dakota	dakota	Dakota
,	,	,
or	or	or
order	order	order
the	the	the
acting	act	acting
secretary	secretari	secretary
of	of	of
the	the	the
army	armi	army
to	to	to
approve	approv	approve
the	the	the
project	project	project
,	,	,
according	accord	according
to	to	to
Brigham	brigham	Brigham
McCown	mccown	McCown
,	,	,
former	former	former
head	head	head
of	of	of
the	the	the
U	u	U
.	.	.
S	s	S
.	.	.
Pipeline	pipelin	Pipeline
and	and	and
Hazardous	hazard	Hazardous
Materials	materi	Materials
Safety	safeti	Safety
Administration	administr	Administration
under	under	under
President	presid	President
George	georg	George
W	w	W
.	.	.
Bush	bush	Bush
.	.	.
However	howev	However
,	,	,
such	such	such
a	a	a
move	move	move
would	would	would
be	be	be
highly	high	highly
unpopular	unpopular	unpopular
among	among	among
pipeline	pipelin	pipeline
opponents	oppon	opponent
who	who	who
have	have	have
camped	camp	camped
out	out	out
at	at	at
the	the	the
construction	construct	construction
site	site	site
for	for	for
months	month	month
.	.	.
Leaders	leader	Leaders
from	from	from
the	the	the
Standing	stand	Standing
Rock	rock	Rock
Sioux	sioux	Sioux
tribe	tribe	tribe
,	,	,
which	which	which
led	led	led
the	the	the
protests	protest	protest
over	over	over
worries	worri	worry
the	the	the
pipeline	pipelin	pipeline
would	would	would
threaten	threaten	threaten
water	water	water
quality	qualiti	quality
,	,	,
have	have	have
vowed	vow	vowed
to	to	to
challenge	challeng	challenge
any	ani	any
executive	execut	executive
action	action	action
.	.	.
The	the	The
pipeline	pipelin	pipeline
is	is	is
owned	own	owned
by	by	by
Energy	energi	Energy
Transfer	transfer	Transfer
Partners	partner	Partners
LP	lp	LP
ETP	etp	ETP
.	.	.
N	n	N
.	.	.
One	one	One
little	littl	little
-known	-known	-known
tool	tool	tool
used	use	used
by	by	by
the	the	the
Obama	obama	Obama
administration	administr	administration
to	to	to
support	support	support
its	it	it
regulations	regul	regulation
curbing	curb	curbing
carbon	carbon	carbon
emissions	emiss	emission
is	is	is
the	the	the
Social	social	Social
Cost	cost	Cost
of	of	of
Carbon	carbon	Carbon
,	,	,
a	a	a
calculation	calcul	calculation
made	made	made
by	by	by
a	a	a
panel	panel	panel
of	of	of
technical	technic	technical
experts	expert	expert
to	to	to
place	place	place
a	a	a
dollar	dollar	dollar
value	valu	value
on	on	on
the	the	the
public	public	public
harm	harm	harm
caused	caus	caused
by	by	by
carbon	carbon	carbon
dioxide	dioxid	dioxide
emissions	emiss	emission
.	.	.
The	the	The
calculation	calcul	calculation
is	is	is
used	use	used
in	in	in
the	the	the
rule	rule	rule
-making	-make	-making
cost	cost	cost
benefit	benefit	benefit
analysis	analysi	analysis
.	.	.
The	the	The
current	current	current
cost	cost	cost
of	of	of
carbon	carbon	carbon
is	is	is
put	put	put
at	at	at
36	36	36
per	per	per
tonne	tonn	tonne
,	,	,
which	which	which
will	will	will
rise	rise	rise
to	to	to
50	50	50
by	by	by
2030	2030	2030
.	.	.
The	the	The
American	american	American
Energy	energi	Energy
Alliance	allianc	Alliance
believes	believ	belief
that	that	that
Trump	trump	Trump
could	could	could
immediately	immedi	immediately
order	order	order
government	govern	government
agencies	agenc	agency
to	to	to
end	end	end
the	the	the
use	use	use
of	of	of
the	the	the
Social	social	Social
Cost	cost	Cost
of	of	of
Carbon	carbon	Carbon
,	,	,
which	which	which
could	could	could
help	help	help
it	it	it
unravel	unravel	unravel
a	a	a
number	number	number
of	of	of
Obama	obama	Obama
s	s	s
other	other	other
anti	anti	anti
-carbon	-carbon	-carbon
regulations	regul	regulation
.	.	.
Trump	trump	Trump
could	could	could
immediately	immedi	immediately
lift	lift	lift
the	the	the
Department	depart	Department
of	of	of
Interior	interior	Interior
s	s	s
moratorium	moratorium	moratorium
on	on	on
coal	coal	coal
leasing	leas	leasing
on	on	on
federal	feder	federal
land	land	land
,	,	,
which	which	which
the	the	the
department	depart	department
enacted	enact	enacted
last	last	last
year	year	year
as	as	a
it	it	it
sought	sought	sought
to	to	to
review	review	review
the	the	the
program	program	program
and	and	and
evaluate	evalu	evaluate
whether	whether	whether
the	the	the
government	govern	government
adequately	adequ	adequately
priced	price	priced
the	the	the
value	valu	value
of	of	of
coal	coal	coal
extracted	extract	extracted
from	from	from
public	public	public
land	land	land
on	on	on
behalf	behalf	behalf
of	of	of
the	the	the
taxpayer	taxpay	taxpayer
.	.	.
Lifting	lift	Lifting
the	the	the
moratorium	moratorium	moratorium
would	would	would
improve	improv	improve
industry	industri	industry
access	access	access
to	to	to
vast	vast	vast
coal	coal	coal
deposits	deposit	deposit
remaining	remain	remaining
in	in	in
the	the	the
Powder	powder	Powder
River	river	River
Basin	basin	Basin
.	.	.
Reversing	revers	Reversing
some	some	some
of	of	of
Obama	obama	Obama
s	s	s
more	more	more
recent	recent	recent
moves	move	move
to	to	to
put	put	put
federal	feder	federal
acreage	acreag	acreage
off	off	off
limits	limit	limit
to	to	to
drilling	drill	drilling
could	could	could
be	be	be
more	more	more
complicated	complic	complicated
.	.	.
Obama	obama	Obama
designated	design	designated
around	around	around
1	1	1
.	.	.
6	6	6
million	million	million
acres	acr	acre
of	of	of
federal	feder	federal
lands	land	land
in	in	in
Utah	utah	Utah
and	and	and
Nevada	nevada	Nevada
as	as	a
monuments	monument	monument
,	,	,
using	use	using
a	a	a
tough	tough	tough
-to-overturn	-to-overturn	-to-overturn
law	law	law
called	call	called
the	the	the
Antiquities	antiqu	Antiquities
Act	act	Act
.	.	.
He	he	He
also	also	also
permanently	perman	permanently
protected	protect	protected
areas	area	area
of	of	of
the	the	the
offshore	offshor	offshore
Arctic	arctic	Arctic
and	and	and
Atlantic	atlant	Atlantic
using	use	using
another	anoth	another
law	law	law
that	that	that
legal	legal	legal
experts	expert	expert
say	say	say
would	would	would
be	be	be
a	a	a
challenge	challeng	challenge
to	to	to
overturn	overturn	overturn
.	.	.
The	the	The
Obama	obama	Obama
administration	administr	administration
finalized	final	finalized
a	a	a
couple	coupl	couple
of	of	of
environmental	environment	environmental
regulations	regul	regulation
in	in	in
its	it	it
last	last	last
weeks	week	week
in	in	in
office	offic	office
that	that	that
are	are	are
likely	like	likely
to	to	to
be	be	be
quickly	quick	quickly
overturned	overturn	overturned
,	,	,
including	includ	including
the	the	the
Bureau	bureau	Bureau
of	of	of
Land	land	Land
Management	manag	Management
Methane	methan	Methane
Rule	rule	Rule
and	and	and
the	the	the
Streams	stream	Streams
Protection	protect	Protection
Act	act	Act
.	.	.
Congressional	congression	Congressional
leaders	leader	leader
said	said	said
they	they	they
would	would	would
target	target	target
those	those	those
rules	rule	rule
under	under	under
the	the	the
Congressional	congression	Congressional
Review	review	Review
Act	act	Act
,	,	,
which	which	which
allows	allow	allows
lawmakers	lawmak	lawmaker
to	to	to
use	use	use
a	a	a
simple	simpl	simple
majority	major	majority
vote	vote	vote
to	to	to
rescind	rescind	rescind
a	a	a
regulation	regul	regulation
within	within	within
60	60	60
legislative	legisl	legislative
days	day	day
of	of	of
publication	public	publication
.	.	.
The	the	The
methane	methan	methane
rule	rule	rule
limits	limit	limit
methane	methan	methane
emissions	emiss	emission
from	from	from
energy	energi	energy
installations	instal	installation
on	on	on
federal	feder	federal
land	land	land
,	,	,
while	while	while
the	the	the
Streams	stream	Streams
Protection	protect	Protection
Act	act	Act
protects	protect	protects
waterways	waterway	waterway
from	from	from
coal	coal	coal
mining	mine	mining
runoff	runoff	runoff
.	.	.
Some	some	Some
other	other	other
rules	rule	rule
,	,	,
affecting	affect	affecting
the	the	the
agriculture	agricultur	agriculture
industry	industri	industry
,	,	,
could	could	could
also	also	also
fit	fit	fit
in	in	in
this	this	this
category	categori	category
.	.	.
They	they	They
include	includ	include
the	the	the
U	u	U
.	.	.
S	s	S
.	.	.
Department	depart	Department
of	of	of
Agriculture	agricultur	Agriculture
s	s	s
final	final	final
rule	rule	rule
regarding	regard	regarding
production	product	production
requirements	requir	requirement
for	for	for
organic	organ	organic
livestock	livestock	livestock
and	and	and
poultry	poultri	poultry
,	,	,
establishing	establish	establishing
minimum	minimum	minimum
indoor	indoor	indoor
and	and	and
outdoor	outdoor	outdoor
space	space	space
requirements	requir	requirement
for	for	for
chickens	chicken	chicken
.	.	.
During	dure	During
his	his	his
campaign	campaign	campaign
for	for	for
the	the	the
White	white	White
House	hous	House
,	,	,
Trump	trump	Trump
said	said	said
he	he	he
would	would	would
pull	pull	pull
the	the	the
United	unit	United
States	state	States
out	out	out
of	of	of
the	the	the
Paris	pari	Paris
Climate	climat	Climate
Agreement	agreement	Agreement
within	within	within
100	100	100
days	day	day
of	of	of
taking	take	taking
office	offic	office
.	.	.
The	the	The
accord	accord	accord
,	,	,
signed	sign	signed
by	by	by
nearly	near	nearly
200	200	200
countries	countri	country
last	last	last
year	year	year
,	,	,
is	is	is
intended	intend	intended
to	to	to
curb	curb	curb
global	global	global
warming	warm	warming
by	by	by
slashing	slash	slashing
emissions	emiss	emission
of	of	of
carbon	carbon	carbon
dioxide	dioxid	dioxide
and	and	and
other	other	other
greenhouse	greenhous	greenhouse
gases	gase	gas
.	.	.
Since	sinc	Since
his	his	his
November	novemb	November
election	elect	election
,	,	,
Trump	trump	Trump
has	has	ha
softened	soften	softened
his	his	his
stance	stanc	stance
slightly	slight	slightly
,	,	,
telling	tell	telling
The	the	The
New	new	New
York	york	York
Times	time	Times
he	he	he
would	would	would
keep	keep	keep
an	an	an
open	open	open
mind	mind	mind
about	about	about
the	the	the
deal	deal	deal
.	.	.
Nonetheless	nonetheless	Nonetheless
,	,	,
the	the	the
former	former	former
New	new	New
York	york	York
businessman	businessman	businessman
has	has	ha
been	been	been
advised	advis	advised
by	by	by
his	his	his
team	team	team
about	about	about
swift	swift	swift
options	option	option
he	he	he
could	could	could
take	take	take
to	to	to
end	end	end
U	u	U
.	.	.
S	s	S
.	.	.
participation	particip	participation
in	in	in
the	the	the
accord	accord	accord
,	,	,
including	includ	including
issuing	issu	issuing
a	a	a
presidential	presidenti	presidential
order	order	order
simply	simpli	simply
deleting	delet	deleting
the	the	the
U	u	U
.	.	.
S	s	S
.	.	.
signature	signatur	signature
from	from	from
the	the	the
accord	accord	accord
.	.	.
