Reuters	reuter	Reuters
Blumenthal	blumenth	Blumenthal
won	won	won
a	a	a
second	second	second
term	term	term
,	,	,
defeating	defeat	defeating
Republican	republican	Republican
Dan	dan	Dan
Carter	carter	Carter
.	.	.

Florida	florida	Florida
-	-	-
Incumbent	incumb	Incumbent
Republican	republican	Republican
Marco	marco	Marco
Rubio	rubio	Rubio
,	,	,
the	the	the
failed	fail	failed
presidential	presidenti	presidential
contender	contend	contender
,	,	,
defeated	defeat	defeated
Democratic	democrat	Democratic
Representative	repres	Representative
Patrick	patrick	Patrick
Murphy	murphi	Murphy
.	.	.

Georgia	georgia	Georgia
-	-	-
Republican	republican	Republican
Senator	senat	Senator
Johnny	johnni	Johnny
Isakson	isakson	Isakson
won	won	won
his	his	his
race	race	race
against	against	against
Democrat	democrat	Democrat
Jim	jim	Jim
Barksdale	barksdal	Barksdale
.	.	.

Idaho	idaho	Idaho
-	-	-
Republican	republican	Republican
Senator	senat	Senator
Mike	mike	Mike
Crapo	crapo	Crapo
defeated	defeat	defeated
Democrat	democrat	Democrat
Jerry	jerri	Jerry
Sturgill	sturgil	Sturgill
.	.	.

Indiana	indiana	Indiana
-	-	-
Democrat	democrat	Democrat
Evan	evan	Evan
Bayh	bayh	Bayh
,	,	,
60	60	60
,	,	,
failed	fail	failed
in	in	in
his	his	his
bid	bid	bid
to	to	to
recapture	recaptur	recapture
his	his	his
Senate	senat	Senate
seat	seat	seat
,	,	,
defeated	defeat	defeated
by	by	by
Republican	republican	Republican
Representative	repres	Representative
Todd	todd	Todd
Young	young	Young
,	,	,
44	44	44
.	.	.

Illinois	illinoi	Illinois
-	-	-
Democratic	democrat	Democratic
Representative	repres	Representative
Tammy	tammi	Tammy
Duckworth	duckworth	Duckworth
unseated	unseat	unseated
Republican	republican	Republican
Senator	senat	Senator
Mark	mark	Mark
Kirk	kirk	Kirk
.	.	.

Duckworth	duckworth	Duckworth
,	,	,
48	48	48
,	,	,
is	is	is
a	a	a
double	doubl	double
-amputee	-ampute	-amputee
Iraq	iraq	Iraq
War	war	War
veteran	veteran	veteran
.	.	.

Kirk	kirk	Kirk
,	,	,
57	57	57
,	,	,
suffered	suffer	suffered
a	a	a
stroke	stroke	stroke
that	that	that
sidelined	sidelin	sidelined
him	him	him
for	for	for
much	much	much
of	of	of
2012	2012	2012
.	.	.

Iowa	iowa	Iowa
-	-	-
Republican	republican	Republican
Senate	senat	Senate
Judiciary	judiciari	Judiciary
Committee	committe	Committee
Chairman	chairman	Chairman
Chuck	chuck	Chuck
Grassley	grassley	Grassley
,	,	,
83	83	83
,	,	,
won	won	won
a	a	a
seventh	seventh	seventh
term	term	term
,	,	,
defeating	defeat	defeating
Democrat	democrat	Democrat
Patty	patti	Patty
Judge	judg	Judge
.	.	.

Kansas	kansa	Kansas
-	-	-
Republican	republican	Republican
Senator	senat	Senator
Jerry	jerri	Jerry
Moran	moran	Moran
won	won	won
a	a	a
second	second	second
term	term	term
,	,	,
defeating	defeat	defeating
Democrat	democrat	Democrat
Patrick	patrick	Patrick
Wiesner	wiesner	Wiesner
.	.	.

Kentucky	kentucki	Kentucky
-	-	-
Republican	republican	Republican
Senator	senat	Senator
Rand	rand	Rand
Paul	paul	Paul
won	won	won
a	a	a
second	second	second
term	term	term
against	against	against
Democrat	democrat	Democrat
Jim	jim	Jim
Gray	gray	Gray
.	.	.

Paul	paul	Paul
unsuccessfully	unsuccess	unsuccessfully
ran	ran	ran
for	for	for
president	presid	president
this	this	this
year	year	year
.	.	.

Louisiana	louisiana	Louisiana
-	-	-
A	a	A
runoff	runoff	runoff
election	elect	election
will	will	will
be	be	be
held	held	held
on	on	on
Dec	dec	Dec
.	.	.

10	10	10
to	to	to
decide	decid	decide
whether	whether	whether
Republican	republican	Republican
John	john	John
Kennedy	kennedi	Kennedy
or	or	or
Democrat	democrat	Democrat
Foster	foster	Foster
Campbell	campbel	Campbell
replaces	replac	replaces
Republican	republican	Republican
Senator	senat	Senator
David	david	David
Vitter	vitter	Vitter
,	,	,
who	who	who
is	is	is
retiring	retir	retiring
.	.	.

Maryland	maryland	Maryland
-	-	-
Democratic	democrat	Democratic
Representative	repres	Representative
Chris	chris	Chris
Van	van	Van
Hollen	hollen	Hollen
will	will	will
replace	replac	replace
retiring	retir	retiring
Senator	senat	Senator
Barbara	barbara	Barbara
Mikulski	mikulski	Mikulski
.	.	.

Van	van	Van
Hollen	hollen	Hollen
defeated	defeat	defeated
Republican	republican	Republican
Kathy	kathi	Kathy
Szeliga	szeliga	Szeliga
.	.	.

Missouri	missouri	Missouri
-	-	-
Republican	republican	Republican
Senator	senat	Senator
Roy	roy	Roy
Blunt	blunt	Blunt
turned	turn	turned
back	back	back
a	a	a
stiff	stiff	stiff
challenge	challeng	challenge
from	from	from
Democrat	democrat	Democrat
Jason	jason	Jason
Kander	kander	Kander
,	,	,
Missouri	missouri	Missouri
s	s	s
secretary	secretari	secretary
of	of	of
state	state	state
.	.	.

Nevada	nevada	Nevada
-	-	-
Catherine	catherin	Catherine
Cortez	cortez	Cortez
Masto	masto	Masto
,	,	,
52	52	52
,	,	,
a	a	a
former	former	former
Democratic	democrat	Democratic
state	state	state
attorney	attorney	attorney
general	general	general
,	,	,
beat	beat	beat
Republican	republican	Republican
Representative	repres	Representative
Joe	joe	Joe
Heck	heck	Heck
,	,	,
55	55	55
,	,	,
in	in	in
a	a	a
battle	battl	battle
to	to	to
replace	replac	replace
retiring	retir	retiring
Democratic	democrat	Democratic
Senator	senat	Senator
Harry	harri	Harry
Reid	reid	Reid
.	.	.

New	new	New
Hampshire	hampshir	Hampshire
-	-	-
Democratic	democrat	Democratic
Governor	governor	Governor
Maggie	maggi	Maggie
Hassan	hassan	Hassan
,	,	,
58	58	58
,	,	,
led	led	led
Senator	senat	Senator
Kelly	kelli	Kelly
Ayotte	ayott	Ayotte
,	,	,
a	a	a
48	48	48
-year-old	-year-old	-year-old
Republican	republican	Republican
,	,	,
by	by	by
a	a	a
few	few	few
hundred	hundr	hundred
votes	vote	vote
with	with	with
a	a	a
handful	hand	handful
of	of	of
precincts	precinct	precinct
still	still	still
to	to	to
be	be	be
counted	count	counted
.	.	.

New	new	New
York	york	York
-	-	-
Senator	senat	Senator
Chuck	chuck	Chuck
Schumer	schumer	Schumer
,	,	,
who	who	who
is	is	is
expected	expect	expected
to	to	to
become	becom	become
the	the	the
next	next	next
Senate	senat	Senate
Democratic	democrat	Democratic
leader	leader	leader
,	,	,
defeated	defeat	defeated
Republican	republican	Republican
Wendy	wendi	Wendy
Long	long	Long
in	in	in
the	the	the
heavily	heavili	heavily
Democratic	democrat	Democratic
state	state	state
.	.	.

North	north	North
Carolina	carolina	Carolina
-	-	-
Republican	republican	Republican
Senator	senat	Senator
Richard	richard	Richard
Burr	burr	Burr
,	,	,
60	60	60
,	,	,
won	won	won
re	re	re
-election	-elect	-election
against	against	against
Democrat	democrat	Democrat
Deborah	deborah	Deborah
Ross	ross	Ross
,	,	,
53	53	53
,	,	,
a	a	a
former	former	former
state	state	state
legislator	legisl	legislator
.	.	.

North	north	North
Dakota	dakota	Dakota
-	-	-
Republican	republican	Republican
Senator	senat	Senator
John	john	John
Hoeven	hoeven	Hoeven
won	won	won
a	a	a
second	second	second
term	term	term
,	,	,
defeating	defeat	defeating
Democrat	democrat	Democrat
Eliot	eliot	Eliot
Glassheim	glassheim	Glassheim
.	.	.

Ohio	ohio	Ohio
-	-	-
Republican	republican	Republican
Rob	rob	Rob
Portman	portman	Portman
,	,	,
60	60	60
,	,	,
defeated	defeat	defeated
Democratic	democrat	Democratic
challenger	challeng	challenger
Ted	ted	Ted
Strickland	strickland	Strickland
,	,	,
75	75	75
,	,	,
a	a	a
former	former	former
governor	governor	governor
.	.	.

Portman	portman	Portman
initially	initi	initially
endorsed	endors	endorsed
Trump	trump	Trump
,	,	,
but	but	but
later	later	later
withdrew	withdrew	withdrew
that	that	that
and	and	and
pointedly	point	pointedly
refused	refus	refused
to	to	to
appear	appear	appear
with	with	with
Trump	trump	Trump
or	or	or
talk	talk	talk
about	about	about
him	him	him
.	.	.

Oklahoma	oklahoma	Oklahoma
-	-	-
Senator	senat	Senator
James	jame	James
Lankford	lankford	Lankford
won	won	won
a	a	a
second	second	second
term	term	term
,	,	,
defeating	defeat	defeating
Democrat	democrat	Democrat
Mike	mike	Mike
Workman	workman	Workman
in	in	in
this	this	this
overwhelmingly	overwhelm	overwhelmingly
Republican	republican	Republican
state	state	state
.	.	.

Oregon	oregon	Oregon
-	-	-
Senator	senat	Senator
Ron	ron	Ron
Wyden	wyden	Wyden
,	,	,
the	the	the
senior	senior	senior
Democrat	democrat	Democrat
on	on	on
the	the	the
Senate	senat	Senate
Finance	financ	Finance
Committee	committe	Committee
,	,	,
defeated	defeat	defeated
Republican	republican	Republican
Mark	mark	Mark
Callahan	callahan	Callahan
.	.	.

Pennsylvania	pennsylvania	Pennsylvania
-	-	-
Republican	republican	Republican
Senator	senat	Senator
Patrick	patrick	Patrick
Toomey	toomey	Toomey
,	,	,
54	54	54
,	,	,
defeated	defeat	defeated
Democratic	democrat	Democratic
challenger	challeng	challenger
Katie	kati	Katie
McGinty	mcginti	McGinty
,	,	,
53	53	53
,	,	,
in	in	in
the	the	the
most	most	most
expensive	expens	expensive
U	u	U
.	.	.
S	s	S
.	.	.
Senate	senat	Senate
contest	contest	contest
in	in	in
the	the	the
country	countri	country
.	.	.

South	south	South
Carolina	carolina	Carolina
-	-	-
Senator	senat	Senator
Tim	tim	Tim
Scott	scott	Scott
,	,	,
the	the	the
only	onli	only
African	african	African
-American	-american	-American
Republican	republican	Republican
in	in	in
the	the	the
Senate	senat	Senate
,	,	,
beat	beat	beat
Democrat	democrat	Democrat
Thomas	thoma	Thomas
Dixon	dixon	Dixon
.	.	.

South	south	South
Dakota	dakota	Dakota
-	-	-
Senator	senat	Senator
John	john	John
Thune	thune	Thune
,	,	,
a	a	a
member	member	member
of	of	of
the	the	the
Senate	senat	Senate
Republican	republican	Republican
leadership	leadership	leadership
,	,	,
won	won	won
a	a	a
third	third	third
term	term	term
,	,	,
defeating	defeat	defeating
Democrat	democrat	Democrat
Jay	jay	Jay
Williams	william	Williams
.	.	.

Utah	utah	Utah
-	-	-
Conservative	conserv	Conservative
Republican	republican	Republican
Senator	senat	Senator
Mike	mike	Mike
Lee	lee	Lee
,	,	,
in	in	in
this	this	this
heavily	heavili	heavily
Republican	republican	Republican
state	state	state
,	,	,
won	won	won
against	against	against
Democrat	democrat	Democrat
Misty	misti	Misty
Snow	snow	Snow
.	.	.

Vermont	vermont	Vermont
-	-	-
Senator	senat	Senator
Patrick	patrick	Patrick
Leahy	leahi	Leahy
,	,	,
the	the	the
longest	longest	longest
-serving	-serv	-serving
Democrat	democrat	Democrat
in	in	in
the	the	the
Senate	senat	Senate
,	,	,
beat	beat	beat
Republican	republican	Republican
Scott	scott	Scott
Milne	miln	Milne
.	.	.

Washington	washington	Washington
-	-	-
As	as	As
expected	expect	expected
,	,	,
Senator	senat	Senator
Patty	patti	Patty
Murray	murray	Murray
,	,	,
a	a	a
member	member	member
of	of	of
the	the	the
Senate	senat	Senate
Democratic	democrat	Democratic
leadership	leadership	leadership
,	,	,
defeated	defeat	defeated
Republican	republican	Republican
Chris	chris	Chris
Vance	vanc	Vance
.	.	.

Wisconsin	wisconsin	Wisconsin
-	-	-
Democrat	democrat	Democrat
Russ	russ	Russ
Feingold	feingold	Feingold
,	,	,
63	63	63
,	,	,
failed	fail	failed
to	to	to
oust	oust	oust
Republican	republican	Republican
Ron	ron	Ron
Johnson	johnson	Johnson
,	,	,
61	61	61
,	,	,
according	accord	according
to	to	to
projections	project	projection
.	.	.

Johnson	johnson	Johnson
unseated	unseat	unseated
Feingold	feingold	Feingold
in	in	in
2010	2010	2010
and	and	and
was	was	wa
seen	seen	seen
as	as	a
one	one	one
of	of	of
the	the	the
most	most	most
vulnerable	vulner	vulnerable
Republicans	republican	Republicans
going	go	going
into	into	into
the	the	the
2016	2016	2016
campaign	campaign	campaign
.	.	.

