Reuters	reuter	Reuters
on	on	on
Nov	nov	Nov
.	.	.

8	8	8
.	.	.

POPULATION	popul	POPULATION
2	2	2
.	.	.
72	72	72
million	million	million
The	the	The
city	citi	city
taxes	tax	tax
people	peopl	people
who	who	who
sell	sell	sell
canned	can	canned
or	or	or
bottled	bottl	bottled
soft	soft	soft
drinks	drink	drink
,	,	,
including	includ	including
soda	soda	soda
and	and	and
sports	sport	sport
drinks	drink	drink
,	,	,
at	at	at
3	3	3
percent	percent	percent
of	of	of
the	the	the
gross	gross	gross
receipts	receipt	receipt
of	of	of
soft	soft	soft
drinks	drink	drink
sold	sold	sold
at	at	at
retail	retail	retail
.	.	.

POPULATION	popul	POPULATION
5	5	5
.	.	.
24	24	24
million	million	million
Cook	cook	Cook
County	counti	County
s	s	s
Board	board	Board
of	of	of
Commissioners	commission	Commissioners
is	is	is
expected	expect	expected
to	to	to
vote	vote	vote
in	in	in
mid	mid	mid
-November	-novemb	-November
on	on	on
a	a	a
proposed	propos	proposed
penny	penni	penny
-per-ounce	-per-ounc	-per-ounce
tax	tax	tax
on	on	on
sugary	sugari	sugary
drinks	drink	drink
as	as	a
part	part	part
of	of	of
its	it	it
fiscal	fiscal	fiscal
2017	2017	2017
budget	budget	budget
.	.	.

POPULATION	popul	POPULATION
12	12	12
.	.	.
86	86	86
million	million	million
Lawmakers	lawmak	Lawmakers
in	in	in
the	the	the
state	state	state
,	,	,
home	home	home
to	to	to
12	12	12
.	.	.
9	9	9
million	million	million
people	peopl	people
,	,	,
this	this	this
year	year	year
renewed	renew	renewed
an	an	an
effort	effort	effort
for	for	for
a	a	a
penny	penni	penny
-per-ounce	-per-ounc	-per-ounce
soda	soda	soda
tax	tax	tax
.	.	.

In	in	In
2015	2015	2015
,	,	,
the	the	the
Navajo	navajo	Navajo
Nation	nation	Nation
in	in	in
the	the	the
U	u	U
.	.	.
S	s	S
.	.	.
Southwest	southwest	Southwest
passed	pass	passed
a	a	a
2	2	2
-percent	-percent	-percent
sales	sale	sale
tax	tax	tax
on	on	on
soda	soda	soda
and	and	and
junk	junk	junk
food	food	food
.	.	.

Voters	voter	Voters
will	will	will
decide	decid	decide
on	on	on
penny	penni	penny
-per-ounce	-per-ounc	-per-ounce
soda	soda	soda
tax	tax	tax
on	on	on
Nov	nov	Nov
.	.	.

8	8	8
.	.	.

POPULATION	popul	POPULATION
1	1	1
.	.	.
57	57	57
million	million	million
This	this	This
month	month	month
,	,	,
Philadelphia	philadelphia	Philadelphia
became	becam	became
the	the	the
biggest	biggest	biggest
U	u	U
.	.	.
S	s	S
.	.	.
city	citi	city
to	to	to
introduce	introduc	introduce
a	a	a
tax	tax	tax
for	for	for
each	each	each
ounce	ounc	ounce
of	of	of
soda	soda	soda
and	and	and
other	other	other
sweet	sweet	sweet
beverages	beverag	beverage
.	.	.

It	it	It
also	also	also
applies	appli	applies
to	to	to
diet	diet	diet
sodas	soda	soda
.	.	.

The	the	The
law	law	law
is	is	is
due	due	due
to	to	to
come	come	come
into	into	into
effect	effect	effect
in	in	in
2017	2017	2017
,	,	,
but	but	but
the	the	the
American	american	American
Beverage	beverag	Beverage
Association	associ	Association
ABA	aba	ABA
,	,	,
which	which	which
represents	repres	represents
soda	soda	soda
manufacturers	manufactur	manufacturer
,	,	,
is	is	is
fighting	fight	fighting
it	it	it
in	in	in
court	court	court
.	.	.

Voters	voter	Voters
will	will	will
decide	decid	decide
on	on	on
penny	penni	penny
-per-ounce	-per-ounc	-per-ounce
soda	soda	soda
tax	tax	tax
on	on	on
Nov	nov	Nov
.	.	.

8	8	8
.	.	.

POPULATION	popul	POPULATION
1	1	1
.	.	.
84	84	84
million	million	million
West	west	West
Virginia	virginia	Virginia
has	has	ha
taxed	tax	taxed
bottled	bottl	bottled
soft	soft	soft
drinks	drink	drink
,	,	,
syrups	syrup	syrup
and	and	and
dry	dri	dry
mixtures	mixtur	mixture
for	for	for
decades	decad	decade
.	.	.

