Reuters	reuter	Reuters
spokesperson	spokesperson	spokesperson
as	as	a
saying	say	saying
,	,	,
This	this	This
allegation	alleg	allegation
lacks	lack	lack
any	ani	any
merit	merit	merit
or	or	or
veracity	verac	veracity
.	.	.
Summer	summer	Summer
Zervos	zervo	Zervos
,	,	,
who	who	who
was	was	wa
a	a	a
contestant	contest	contestant
on	on	on
Trump	trump	Trump
s	s	s
reality	realiti	reality
TV	tv	TV
show	show	show
The	the	The
Apprentice	apprentic	Apprentice
in	in	in
2006	2006	2006
,	,	,
said	said	said
at	at	at
a	a	a
news	news	news
conference	confer	conference
on	on	on
Oct	oct	Oct
.	.	.
14	14	14
in	in	in
Las	las	Las
Vegas	vega	Vegas
that	that	that
Trump	trump	Trump
tried	tri	tried
to	to	to
get	get	get
her	her	her
to	to	to
lie	lie	lie
down	down	down
on	on	on
a	a	a
bed	bed	bed
with	with	with
him	him	him
when	when	when
she	she	she
met	met	met
him	him	him
in	in	in
2007	2007	2007
to	to	to
discuss	discuss	discus
a	a	a
possible	possibl	possible
job	job	job
.	.	.
Zervos	zervo	Zervos
said	said	said
she	she	she
complied	compli	complied
with	with	with
a	a	a
request	request	request
to	to	to
sit	sit	sit
next	next	next
to	to	to
Trump	trump	Trump
,	,	,
and	and	and
,	,	,
He	he	He
then	then	then
grabbed	grab	grabbed
my	my	my
shoulder	shoulder	shoulder
and	and	and
began	began	began
kissing	kiss	kissing
me	me	me
very	veri	very
aggressively	aggress	aggressively
and	and	and
placed	place	placed
his	his	his
hand	hand	hand
on	on	on
my	my	my
breast	breast	breast
.	.	.
Trump	trump	Trump
at	at	at
a	a	a
rally	ralli	rally
in	in	in
North	north	North
Carolina	carolina	Carolina
this	this	this
month	month	month
denounced	denounc	denounced
the	the	the
allegations	alleg	allegation
made	made	made
by	by	by
a	a	a
series	seri	series
of	of	of
women	women	woman
,	,	,
calling	call	calling
them	them	them
fabrications	fabric	fabrication
.	.	.
Kristin	kristin	Kristin
Anderson	anderson	Anderson
,	,	,
in	in	in
a	a	a
video	video	video
posted	post	posted
on	on	on
the	the	the
website	websit	website
of	of	of
The	the	The
Washington	washington	Washington
Post	post	Post
on	on	on
Oct	oct	Oct
.	.	.
14	14	14
,	,	,
said	said	said
Trump	trump	Trump
put	put	put
his	his	his
hand	hand	hand
up	up	up
her	her	her
skirt	skirt	skirt
in	in	in
a	a	a
crowded	crowd	crowded
New	new	New
York	york	York
nightclub	nightclub	nightclub
in	in	in
the	the	the
early	earli	early
1990s	1990s	1990s
in	in	in
an	an	an
unwanted	unwant	unwanted
advance	advanc	advance
,	,	,
when	when	when
she	she	she
had	had	had
never	never	never
even	even	even
met	met	met
him	him	him
.	.	.
He	he	He
did	did	did
touch	touch	touch
my	my	my
vagina	vagina	vagina
through	through	through
my	my	my
underwear	underwear	underwear
,	,	,
absolutely	absolut	absolutely
,	,	,
Anderson	anderson	Anderson
said	said	said
in	in	in
the	the	the
video	video	video
interview	interview	interview
.	.	.
Trump	trump	Trump
s	s	s
campaign	campaign	campaign
did	did	did
not	not	not
respond	respond	respond
to	to	to
requests	request	request
for	for	for
comments	comment	comment
on	on	on
the	the	the
allegations	alleg	allegation
at	at	at
the	the	the
time	time	time
they	they	they
were	were	were
made	made	made
public	public	public
.	.	.
Yoga	yoga	Yoga
instructor	instructor	instructor
Karena	karena	Karena
Virginia	virginia	Virginia
,	,	,
at	at	at
a	a	a
news	news	news
conference	confer	conference
in	in	in
New	new	New
York	york	York
City	citi	City
on	on	on
Thursday	thursday	Thursday
,	,	,
said	said	said
Trump	trump	Trump
approached	approach	approached
her	her	her
outside	outsid	outside
the	the	the
U	u	U
.	.	.
S	s	S
.	.	.
Open	open	Open
tennis	tenni	tennis
tournament	tournament	tournament
in	in	in
1998	1998	1998
.	.	.
They	they	They
had	had	had
never	never	never
met	met	met
,	,	,
and	and	and
she	she	she
was	was	wa
27	27	27
years	year	year
old	old	old
,	,	,
she	she	she
said	said	said
.	.	.
She	she	She
alleged	alleg	alleged
that	that	that
Trump	trump	Trump
commented	comment	commented
on	on	on
her	her	her
legs	leg	leg
and	and	and
then	then	then
touched	touch	touched
her	her	her
breast	breast	breast
before	befor	before
she	she	she
was	was	wa
able	abl	able
to	to	to
get	get	get
into	into	into
a	a	a
car	car	car
and	and	and
be	be	be
driven	driven	driven
away	away	away
.	.	.
Trump	trump	Trump
campaign	campaign	campaign
spokeswoman	spokeswoman	spokeswoman
Jessica	jessica	Jessica
Ditto	ditto	Ditto
said	said	said
the	the	the
accusation	accus	accusation
was	was	wa
a	a	a
publicity	public	publicity
-seeking	-seek	-seeking
attack	attack	attack
coordinated	coordin	coordinated
with	with	with
Clinton	clinton	Clinton
,	,	,
and	and	and
added	ad	added
Voters	voter	Voters
are	are	are
tired	tire	tired
of	of	of
these	these	these
circus	circus	circus
-like	-like	-like
antics	antic	antic
and	and	and
reject	reject	reject
these	these	these
fictional	fiction	fictional
stories	stori	story
.	.	.
