BERLIN	berlin	BERLIN
dynamism	dynam	dynamism
into	into	into
old	old	old
establishment	establish	establishment
parties	parti	party
that	that	that
have	have	have
lost	lost	lost
their	their	their
way	way	way
with	with	with
voters	voter	voter
.	.	.
Kurz	kurz	Kurz
rebranded	rebrand	rebranded
the	the	the
OVP	ovp	OVP
as	as	a
the	the	the
New	new	New
People	peopl	People
s	s	s
Party	parti	Party
and	and	and
changed	chang	changed
its	it	it
colors	color	color
from	from	from
black	black	black
to	to	to
turquoise	turquois	turquoise
.	.	.
Lindner	lindner	Lindner
used	use	used
trendy	trendi	trendy
black	black	black
-and-white	-and-whit	-and-white
campaign	campaign	campaign
posters	poster	poster
that	that	that
showed	show	showed
him	him	him
staring	stare	staring
at	at	at
his	his	his
smartphone	smartphon	smartphone
to	to	to
revitalize	revit	revitalize
the	the	the
FDP	fdp	FDP
s	s	s
image	imag	image
.	.	.
Macron	macron	Macron
,	,	,
who	who	who
formed	form	formed
his	his	his
own	own	own
political	polit	political
movement	movement	movement
,	,	,
was	was	wa
able	abl	able
to	to	to
paint	paint	paint
himself	himself	himself
as	as	a
a	a	a
rebel	rebel	rebel
outsider	outsid	outsider
despite	despit	despite
having	have	having
served	serv	served
for	for	for
four	four	four
years	year	year
under	under	under
failed	fail	failed
French	french	French
Socialist	socialist	Socialist
Francois	francoi	Francois
Hollande	holland	Hollande
.	.	.
And	and	And
don	don	don
t	t	t
forget	forget	forget
Italy	itali	Italy
,	,	,
where	where	where
the	the	the
two	two	two
top	top	top
candidates	candid	candidate
in	in	in
next	next	next
year	year	year
s	s	s
election	elect	election
are	are	are
likely	like	likely
to	to	to
be	be	be
Luigi	luigi	Luigi
Di	di	Di
Maio	maio	Maio
,	,	,
the	the	the
new	new	new
31	31	31
-year-old	-year-old	-year-old
leader	leader	leader
of	of	of
the	the	the
upstart	upstart	upstart
5	5	5
-Star	-star	-Star
movement	movement	movement
and	and	and
former	former	former
prime	prime	prime
minister	minist	minister
Matteo	matteo	Matteo
Renzi	renzi	Renzi
,	,	,
who	who	who
at	at	at
42	42	42
looks	look	look
positively	posit	positively
old	old	old
by	by	by
Europe	europ	Europe
s	s	s
new	new	new
standards	standard	standard
.	.	.
