Reuters	reuter	Reuters
right	right	right
to	to	to
abortion	abort	abortion
.	.	.
The	the	The
four	four	four
conservative	conserv	conservative
justices	justic	justice
express	express	express
doubts	doubt	doubt
about	about	about
claims	claim	claim
by	by	by
abortion	abort	abortion
providers	provid	provider
that	that	that
the	the	the
law	law	law
forced	forc	forced
numerous	numer	numerous
clinics	clinic	clinic
to	to	to
shut	shut	shut
down	down	down
.	.	.
June	june	June
2016	2016	2016
-	-	-
The	the	The
U	u	U
.	.	.
S	s	S
.	.	.
Supreme	suprem	Supreme
Court	court	Court
strikes	strike	strike
down	down	down
the	the	the
Texas	texa	Texas
law	law	law
,	,	,
finding	find	finding
that	that	that
it	it	it
places	place	place
an	an	an
undue	undu	undue
burden	burden	burden
on	on	on
women	women	woman
exercising	exercis	exercising
their	their	their
right	right	right
under	under	under
the	the	the
U	u	U
.	.	.
S	s	S
.	.	.
Constitution	constitut	Constitution
to	to	to
end	end	end
a	a	a
pregnancy	pregnanc	pregnancy
.	.	.
The	the	The
court	court	court
declares	declar	declares
that	that	that
both	both	both
provisions	provis	provision
of	of	of
the	the	the
law	law	law
-	-	-
admitting	admit	admitting
privileges	privileg	privilege
and	and	and
hospital	hospit	hospital
-grade	-grade	-grade
facilities	facil	facility
-	-	-
are	are	are
unconstitutional	unconstitut	unconstitutional
.	.	.
The	the	The
ruling	rule	ruling
marks	mark	mark
the	the	the
firmest	firmest	firmest
endorsement	endors	endorsement
of	of	of
U	u	U
.	.	.
S	s	S
.	.	.
abortion	abort	abortion
rights	right	right
since	sinc	since
the	the	the
1992	1992	1992
Planned	plan	Planned
Parenthood	parenthood	Parenthood
of	of	of
Southeastern	southeastern	Southeastern
Pennsylvania	pennsylvania	Pennsylvania
v	v	v
.	.	.
Casey	casey	Casey
ruling	rule	ruling
.	.	.
