Reuters	reuter	Reuters
Feb	feb	Feb
.	.	.

14	14	14
Oval	oval	Oval
Office	offic	Office
meeting	meet	meeting
Comey	comey	Comey
went	went	went
to	to	to
the	the	the
Oval	oval	Oval
Office	offic	Office
for	for	for
a	a	a
counterterrorism	counterterror	counterterrorism
briefing	brief	briefing
with	with	with
other	other	other
officials	offici	official
,	,	,
including	includ	including
Attorney	attorney	Attorney
General	general	General
Jeff	jeff	Jeff
Sessions	session	Sessions
.	.	.

At	at	At
the	the	the
end	end	end
of	of	of
the	the	the
briefing	brief	briefing
,	,	,
Trump	trump	Trump
indicated	indic	indicated
he	he	he
wanted	want	wanted
to	to	to
speak	speak	speak
to	to	to
Comey	comey	Comey
alone	alon	alone
,	,	,
and	and	and
when	when	when
Sessions	session	Sessions
lingered	linger	lingered
,	,	,
Trump	trump	Trump
said	said	said
he	he	he
wanted	want	wanted
to	to	to
speak	speak	speak
only	onli	only
to	to	to
Comey	comey	Comey
.	.	.

Once	onc	Once
alone	alon	alone
,	,	,
Trump	trump	Trump
began	began	began
by	by	by
saying	say	saying
I	i	I
want	want	want
to	to	to
talk	talk	talk
about	about	about
Mike	mike	Mike
Flynn	flynn	Flynn
,	,	,
who	who	who
had	had	had
been	been	been
fired	fire	fired
as	as	a
national	nation	national
security	secur	security
adviser	advis	adviser
the	the	the
previous	previous	previous
day	day	day
.	.	.

Trump	trump	Trump
said	said	said
of	of	of
Flynn	flynn	Flynn
He	he	He
is	is	is
a	a	a
good	good	good
guy	guy	guy
.	.	.

I	i	I
hope	hope	hope
you	you	you
can	can	can
let	let	let
this	this	this
go	go	go
.	.	.
Comey	comey	Comey
said	said	said
he	he	he
replied	repli	replied
only	onli	only
that	that	that
he	he	he
is	is	is
a	a	a
good	good	good
guy	guy	guy
,	,	,
and	and	and
said	said	said
that	that	that
I	i	I
did	did	did
not	not	not
say	say	say
I	i	I
would	would	would
let	let	let
this	this	this
go	go	go
.	.	.
Comey	comey	Comey
discussed	discuss	discussed
the	the	the
conversation	convers	conversation
with	with	with
the	the	the
FBI	fbi	FBI
leadership	leadership	leadership
team	team	team
and	and	and
it	it	it
was	was	wa
agreed	agre	agreed
not	not	not
to	to	to
report	report	report
the	the	the
conversation	convers	conversation
to	to	to
the	the	the
attorney	attorney	attorney
general	general	general
.	.	.

But	but	But
shortly	short	shortly
afterward	afterward	afterward
,	,	,
Comey	comey	Comey
said	said	said
he	he	he
spoke	spoke	spoke
in	in	in
person	person	person
to	to	to
Sessions	session	Sessions
to	to	to
pass	pass	pas
along	along	along
Trump	trump	Trump
s	s	s
concerns	concern	concern
about	about	about
leaks	leak	leak
.	.	.

I	i	I
took	took	took
the	the	the
opportunity	opportun	opportunity
to	to	to
implore	implor	implore
the	the	the
Attorney	attorney	Attorney
General	general	General
to	to	to
prevent	prevent	prevent
any	ani	any
future	futur	future
direct	direct	direct
communication	communic	communication
between	between	between
the	the	the
President	presid	President
and	and	and
me	me	me
.	.	.

I	i	I
told	told	told
the	the	the
AG	ag	AG
that	that	that
what	what	what
had	had	had
just	just	just
happened	happen	happened
him	him	him
being	be	being
asked	ask	asked
to	to	to
leave	leav	leave
while	while	while
the	the	the
FBI	fbi	FBI
Director	director	Director
,	,	,
who	who	who
reports	report	report
to	to	to
the	the	the
AG	ag	AG
,	,	,
remained	remain	remained
behind	behind	behind
was	was	wa
inappropriate	inappropri	inappropriate
and	and	and
should	should	should
never	never	never
happen	happen	happen
.	.	.

He	he	He
did	did	did
not	not	not
reply	repli	reply
.	.	.
March	march	March
30	30	30
Phone	phone	Phone
call	call	call
Trump	trump	Trump
called	call	called
Comey	comey	Comey
at	at	at
the	the	the
FBI	fbi	FBI
.	.	.

He	he	He
described	describ	described
the	the	the
Russia	russia	Russia
investigation	investig	investigation
as	as	a
a	a	a
cloud	cloud	cloud
that	that	that
was	was	wa
that	that	that
was	was	wa
impairing	impair	impairing
his	his	his
ability	abil	ability
to	to	to
act	act	act
on	on	on
behalf	behalf	behalf
of	of	of
the	the	the
country	countri	country
,	,	,
and	and	and
asked	ask	asked
what	what	what
could	could	could
be	be	be
done	done	done
to	to	to
lift	lift	lift
the	the	the
cloud	cloud	cloud
.	.	.
Trump	trump	Trump
wanted	want	wanted
to	to	to
know	know	know
why	whi	why
there	there	there
had	had	had
been	been	been
a	a	a
congressional	congression	congressional
hearing	hear	hearing
about	about	about
Russia	russia	Russia
the	the	the
prior	prior	prior
week	week	week
.	.	.

Comey	comey	Comey
said	said	said
the	the	the
FBI	fbi	FBI
had	had	had
briefed	brief	briefed
congressional	congression	congressional
leaders	leader	leader
on	on	on
which	which	which
individuals	individu	individual
it	it	it
was	was	wa
investigating	investig	investigating
and	and	and
said	said	said
Trump	trump	Trump
was	was	wa
not	not	not
being	be	being
personally	person	personally
investigated	investig	investigated
.	.	.

Comey	comey	Comey
said	said	said
he	he	he
reminded	remind	reminded
Trump	trump	Trump
that	that	that
he	he	he
had	had	had
previously	previous	previously
told	told	told
him	him	him
that	that	that
.	.	.

Trump	trump	Trump
,	,	,
he	he	he
said	said	said
,	,	,
repeatedly	repeat	repeatedly
told	told	told
me	me	me
,	,	,
We	we	We
need	need	need
to	to	to
get	get	get
that	that	that
fact	fact	fact
out	out	out
.	.	.
April	april	April
11	11	11
Phone	phone	Phone
call	call	call
Trump	trump	Trump
called	call	called
Comey	comey	Comey
and	and	and
asked	ask	asked
what	what	what
he	he	he
had	had	had
done	done	done
about	about	about
his	his	his
request	request	request
that	that	that
I	i	I
get	get	get
out	out	out
that	that	that
he	he	he
is	is	is
not	not	not
personally	person	personally
under	under	under
investigation	investig	investigation
.	.	.

I	i	I
replied	repli	replied
that	that	that
I	i	I
had	had	had
passed	pass	passed
his	his	his
request	request	request
to	to	to
the	the	the
Acting	act	Acting
Deputy	deputi	Deputy
Attorney	attorney	Attorney
General	general	General
,	,	,
but	but	but
I	i	I
had	had	had
not	not	not
heard	heard	heard
back	back	back
.	.	.
Trump	trump	Trump
again	again	again
said	said	said
the	the	the
cloud	cloud	cloud
was	was	wa
interfering	interf	interfering
with	with	with
his	his	his
ability	abil	ability
to	to	to
do	do	do
his	his	his
job	job	job
.	.	.

At	at	At
the	the	the
end	end	end
of	of	of
his	his	his
conversation	convers	conversation
,	,	,
Trump	trump	Trump
said	said	said
Because	becaus	Because
I	i	I
have	have	have
been	been	been
very	veri	very
loyal	loyal	loyal
to	to	to
you	you	you
,	,	,
very	veri	very
loyal	loyal	loyal
;	;	;
we	we	we
had	had	had
that	that	that
thing	thing	thing
you	you	you
know	know	know
,	,	,
Comey	comey	Comey
reported	report	reported
,	,	,
adding	ad	adding
I	i	I
did	did	did
not	not	not
reply	repli	reply
or	or	or
ask	ask	ask
him	him	him
what	what	what
he	he	he
meant	meant	meant
by	by	by
that	that	that
thing	thing	thing
.	.	.
Comey	comey	Comey
said	said	said
that	that	that
was	was	wa
his	his	his
last	last	last
conversation	convers	conversation
with	with	with
Trump	trump	Trump
.	.	.

