Reuters	reuter	Reuters
was	was	wa
designed	design	designed
to	to	to
make	make	make
it	it	it
harder	harder	harder
for	for	for
people	peopl	people
to	to	to
vote	vote	vote
.	.	.
Numerous	numer	Numerous
states	state	state
,	,	,
mostly	most	mostly
Republican	republican	Republican
-led	-led	-led
,	,	,
have	have	have
moved	move	moved
to	to	to
make	make	make
voting	vote	voting
laws	law	law
more	more	more
stringent	stringent	stringent
in	in	in
recent	recent	recent
years	year	year
,	,	,
saying	say	saying
the	the	the
measures	measur	measure
are	are	are
necessary	necessari	necessary
to	to	to
stamp	stamp	stamp
out	out	out
fraud	fraud	fraud
and	and	and
voting	vote	voting
irregularities	irregular	irregularity
at	at	at
the	the	the
polls	poll	poll
.	.	.

Opponents	oppon	Opponents
,	,	,
including	includ	including
many	mani	many
Democrats	democrat	Democrats
,	,	,
say	say	say
the	the	the
laws	law	law
are	are	are
discriminatory	discriminatori	discriminatory
,	,	,
particularly	particular	particularly
against	against	against
minorities	minor	minority
.	.	.

