Reuters	reuter	Reuters
was	was	wa
relevant	relev	relevant
because	becaus	because
of	of	of
his	his	his
campaign	campaign	campaign
stance	stanc	stance
against	against	against
illegal	illeg	illegal
immigration	immigr	immigration
and	and	and
his	his	his
pledge	pledg	pledge
to	to	to
seal	seal	seal
the	the	the
southern	southern	southern
U	u	U
.	.	.
S	s	S
.	.	.
border	border	border
,	,	,
the	the	the
Journal	journal	Journal
said	said	said
.	.	.

I	i	I
m	m	m
building	build	building
a	a	a
wall	wall	wall
.	.	.

It	it	It
s	s	s
an	an	an
inherent	inher	inherent
conflict	conflict	conflict
of	of	of
interest	interest	interest
,	,	,
Trump	trump	Trump
said	said	said
,	,	,
according	accord	according
to	to	to
the	the	the
newspaper	newspap	newspaper
.	.	.

The	the	The
New	new	New
York	york	York
businessman	businessman	businessman
also	also	also
alleged	alleg	alleged
the	the	the
judge	judg	judge
was	was	wa
a	a	a
former	former	former
colleague	colleagu	colleague
and	and	and
friend	friend	friend
of	of	of
one	one	one
of	of	of
the	the	the
Trump	trump	Trump
University	univers	University
plaintiffs	plaintiff	plaintiff
lawyers	lawyer	lawyer
,	,	,
the	the	the
newspaper	newspap	newspaper
said	said	said
.	.	.

The	the	The
judge	judg	judge
and	and	and
the	the	the
lawyer	lawyer	lawyer
once	onc	once
worked	work	worked
together	togeth	together
as	as	a
federal	feder	federal
prosecutors	prosecutor	prosecutor
,	,	,
but	but	but
the	the	the
lawyer	lawyer	lawyer
,	,	,
Jason	jason	Jason
Forge	forg	Forge
,	,	,
in	in	in
an	an	an
interview	interview	interview
with	with	with
the	the	the
Journal	journal	Journal
,	,	,
said	said	said
he	he	he
had	had	had
never	never	never
seen	seen	seen
the	the	the
judge	judg	judge
socially	social	socially
.	.	.

Neither	neither	Neither
Judge	judg	Judge
Curiel	curiel	Curiel
s	s	s
ethnicity	ethnic	ethnicity
nor	nor	nor
the	the	the
fact	fact	fact
that	that	that
we	we	we
crossed	cross	crossed
paths	path	path
as	as	a
prosecutors	prosecutor	prosecutor
in	in	in
the	the	the
U	u	U
.	.	.
S	s	S
.	.	.
Attorney	attorney	Attorney
s	s	s
Office	offic	Office
well	well	well
over	over	over
a	a	a
decade	decad	decade
ago	ago	ago
is	is	is
to	to	to
blame	blame	blame
for	for	for
Trump	trump	Trump
s	s	s
actions	action	action
,	,	,
Forge	forg	Forge
told	told	told
the	the	the
Journal	journal	Journal
.	.	.

An	an	An
assistant	assist	assistant
in	in	in
Curiel	curiel	Curiel
s	s	s
chambers	chamber	chamber
said	said	said
he	he	he
was	was	wa
not	not	not
commenting	comment	commenting
on	on	on
the	the	the
matter	matter	matter
,	,	,
the	the	the
newspaper	newspap	newspaper
said	said	said
.	.	.

At	at	At
a	a	a
rally	ralli	rally
in	in	in
San	san	San
Diego	diego	Diego
last	last	last
week	week	week
,	,	,
Trump	trump	Trump
lashed	lash	lashed
out	out	out
at	at	at
Curiel	curiel	Curiel
.	.	.

I	i	I
have	have	have
a	a	a
judge	judg	judge
who	who	who
is	is	is
a	a	a
hater	hater	hater
of	of	of
Donald	donald	Donald
Trump	trump	Trump
.	.	.

A	a	A
hater	hater	hater
.	.	.

He	he	He
s	s	s
a	a	a
hater	hater	hater
,	,	,
Trump	trump	Trump
said	said	said
.	.	.

We	we	We
re	re	re
in	in	in
front	front	front
of	of	of
a	a	a
very	veri	very
hostile	hostil	hostile
judge	judg	judge
.	.	.

The	the	The
judge	judg	judge
was	was	wa
appointed	appoint	appointed
by	by	by
Barack	barack	Barack
Obama	obama	Obama
,	,	,
Trump	trump	Trump
said	said	said
,	,	,
adding	ad	adding
he	he	he
believed	believ	believed
Curiel	curiel	Curiel
was	was	wa
Mexican	mexican	Mexican
.	.	.

Legal	legal	Legal
scholars	scholar	scholar
said	said	said
Trump	trump	Trump
could	could	could
face	face	face
consequences	consequ	consequence
for	for	for
slamming	slam	slamming
the	the	the
judge	judg	judge
,	,	,
although	although	although
many	mani	many
have	have	have
speculated	specul	speculated
that	that	that
Curiel	curiel	Curiel
was	was	wa
unlikely	unlik	unlikely
to	to	to
sanction	sanction	sanction
him	him	him
formally	formal	formally
.	.	.

Trump	trump	Trump
has	has	ha
drawn	drawn	drawn
criticism	critic	criticism
for	for	for
his	his	his
comments	comment	comment
about	about	about
immigrants	immigr	immigrant
from	from	from
Mexico	mexico	Mexico
,	,	,
some	some	some
of	of	of
whom	whom	whom
he	he	he
has	has	ha
said	said	said
were	were	were
criminals	crimin	criminal
and	and	and
rapists	rapist	rapist
.	.	.

He	he	He
has	has	ha
proposed	propos	proposed
building	build	building
a	a	a
wall	wall	wall
along	along	along
the	the	the
U	u	U
.	.	.
S	s	S
.	.	.
border	border	border
with	with	with
Mexico	mexico	Mexico
to	to	to
prevent	prevent	prevent
illegal	illeg	illegal
immigration	immigr	immigration
and	and	and
requiring	requir	requiring
Mexico	mexico	Mexico
to	to	to
pay	pay	pay
for	for	for
it	it	it
.	.	.

