Reuters	reuter	Reuters
worried	worri	worried
about	about	about
losing	lose	losing
and	and	and
setting	set	setting
a	a	a
bad	bad	bad
precedent	preced	precedent
.	.	.

But	but	But
George	georg	George
Washington	washington	Washington
University	univers	University
law	law	law
professor	professor	professor
Orin	orin	Orin
Kerr	kerr	Kerr
,	,	,
a	a	a
former	former	former
Justice	justic	Justice
Department	depart	Department
computer	comput	computer
crime	crime	crime
prosecutor	prosecutor	prosecutor
,	,	,
said	said	said
the	the	the
government	govern	government
was	was	wa
likely	like	likely
only	onli	only
postponing	postpon	postponing
the	the	the
fight	fight	fight
.	.	.

The	the	The
problem	problem	problem
is	is	is
not	not	not
going	go	going
away	away	away
,	,	,
it	it	it
s	s	s
just	just	just
been	been	been
delayed	delay	delayed
for	for	for
a	a	a
year	year	year
or	or	or
two	two	two
,	,	,
he	he	he
said	said	said
.	.	.

Apple	appl	Apple
said	said	said
that	that	that
if	if	if
the	the	the
government	govern	government
was	was	wa
successful	success	successful
in	in	in
getting	get	getting
into	into	into
the	the	the
phone	phone	phone
,	,	,
which	which	which
might	might	might
involve	involv	involve
taking	take	taking
advantage	advantag	advantage
of	of	of
previously	previous	previously
undiscovered	undiscov	undiscovered
vulnerabilities	vulner	vulnerability
,	,	,
it	it	it
hoped	hope	hoped
officials	offici	official
would	would	would
share	share	share
information	inform	information
on	on	on
how	how	how
they	they	they
did	did	did
so	so	so
.	.	.

But	but	But
if	if	if
the	the	the
government	govern	government
drops	drop	drop
the	the	the
case	case	case
it	it	it
would	would	would
be	be	be
under	under	under
no	no	no
obligation	oblig	obligation
to	to	to
provide	provid	provide
information	inform	information
to	to	to
Apple	appl	Apple
.	.	.

In	in	In
opposing	oppos	opposing
the	the	the
court	court	court
order	order	order
,	,	,
Apple	appl	Apple
s	s	s
chief	chief	chief
executive	execut	executive
,	,	,
Tim	tim	Tim
Cook	cook	Cook
,	,	,
and	and	and
his	his	his
allies	alli	ally
have	have	have
argued	argu	argued
that	that	that
it	it	it
would	would	would
be	be	be
unprecedented	unpreced	unprecedented
to	to	to
force	forc	force
a	a	a
company	compani	company
to	to	to
develop	develop	develop
a	a	a
new	new	new
product	product	product
to	to	to
assist	assist	assist
a	a	a
government	govern	government
investigation	investig	investigation
,	,	,
and	and	and
that	that	that
other	other	other
law	law	law
enforcement	enforc	enforcement
agencies	agenc	agency
around	around	around
the	the	the
world	world	world
would	would	would
rapidly	rapid	rapidly
demand	demand	demand
similar	similar	similar
services	servic	service
.	.	.

Law	law	Law
enforcement	enforc	enforcement
officials	offici	official
,	,	,
led	led	led
by	by	by
Federal	feder	Federal
Bureau	bureau	Bureau
of	of	of
Investigation	investig	Investigation
Director	director	Director
James	jame	James
Comey	comey	Comey
,	,	,
have	have	have
countered	counter	countered
that	that	that
access	access	access
to	to	to
phones	phone	phone
and	and	and
other	other	other
devices	devic	device
is	is	is
crucial	crucial	crucial
for	for	for
intelligence	intellig	intelligence
work	work	work
and	and	and
criminal	crimin	criminal
investigations	investig	investigation
.	.	.

The	the	The
government	govern	government
and	and	and
the	the	the
tech	tech	tech
industry	industri	industry
have	have	have
clashed	clash	clashed
for	for	for
years	year	year
over	over	over
similar	similar	similar
issues	issu	issue
,	,	,
and	and	and
Congress	congress	Congress
has	has	ha
been	been	been
unable	unabl	unable
to	to	to
pass	pass	pas
legislation	legisl	legislation
to	to	to
address	address	address
the	the	the
impasse	impass	impasse
.	.	.

