Reuters	reuter	Reuters
October	octob	October
2016	2016	2016
as	as	a
saying	say	saying
,	,	,
Mr	mr	Mr
.	.	.
Trump	trump	Trump
denies	deni	denies
each	each	each
and	and	and
every	everi	every
statement	statement	statement
made	made	made
by	by	by
Ms	ms	Ms
.	.	.
Harth	harth	Harth
.	.	.
The	the	The
lawsuit	lawsuit	lawsuit
was	was	wa
dropped	drop	dropped
in	in	in
May	may	May
1997	1997	1997
.	.	.

Cathy	cathi	Cathy
Heller	heller	Heller
said	said	said
that	that	that
in	in	in
1997	1997	1997
Trump	trump	Trump
tried	tri	tried
to	to	to
kiss	kiss	kiss
her	her	her
during	dure	during
a	a	a
Mother	mother	Mother
s	s	s
Day	day	Day
brunch	brunch	brunch
at	at	at
Mar	mar	Mar
-a-Lago	-a-lago	-a-Lago
.	.	.

Heller	heller	Heller
,	,	,
her	her	her
husband	husband	husband
,	,	,
her	her	her
three	three	three
children	children	child
and	and	and
her	her	her
in	in	in
-laws	-law	-laws
attended	attend	attended
the	the	the
event	event	event
.	.	.

When	when	When
she	she	she
was	was	wa
introduced	introduc	introduced
to	to	to
Trump	trump	Trump
,	,	,
He	he	He
took	took	took
my	my	my
hand	hand	hand
,	,	,
and	and	and
grabbed	grab	grabbed
me	me	me
,	,	,
and	and	and
went	went	went
for	for	for
the	the	the
lips	lip	lip
,	,	,
she	she	she
told	told	told
The	the	The
Guardian	guardian	Guardian
newspaper	newspap	newspaper
in	in	in
October	octob	October
2016	2016	2016
.	.	.

She	she	She
said	said	said
she	she	she
turned	turn	turned
her	her	her
head	head	head
and	and	and
Trump	trump	Trump
kissed	kiss	kissed
her	her	her
on	on	on
the	the	the
side	side	side
of	of	of
the	the	the
mouth	mouth	mouth
.	.	.

Ninni	ninni	Ninni
Laaksonen	laaksonen	Laaksonen
,	,	,
a	a	a
former	former	former
Miss	miss	Miss
Finland	finland	Finland
,	,	,
accused	accus	accused
Trump	trump	Trump
of	of	of
groping	grope	groping
her	her	her
in	in	in
2006	2006	2006
when	when	when
she	she	she
was	was	wa
representing	repres	representing
her	her	her
country	countri	country
in	in	in
the	the	the
Miss	miss	Miss
Universe	univers	Universe
beauty	beauti	beauty
contest	contest	contest
.	.	.

Laaksonen	laaksonen	Laaksonen
told	told	told
the	the	the
Ilta	ilta	Ilta
-Sanomat	-sanomat	-Sanomat
newspaper	newspap	newspaper
in	in	in
October	octob	October
2016	2016	2016
that	that	that
he	he	he
had	had	had
grabbed	grab	grabbed
her	her	her
behind	behind	behind
before	befor	before
she	she	she
appeared	appear	appeared
on	on	on
a	a	a
television	televis	television
show	show	show
in	in	in
New	new	New
York	york	York
with	with	with
other	other	other
contestants	contest	contestant
.	.	.

He	he	He
really	realli	really
grabbed	grab	grabbed
my	my	my
butt	butt	butt
.	.	.

I	i	I
don	don	don
t	t	t
think	think	think
anybody	anybodi	anybody
saw	saw	saw
it	it	it
but	but	but
I	i	I
flinched	flinch	flinched
and	and	and
thought	thought	thought
What	what	What
is	is	is
happening	happen	happening
?	?	?
,	,	,
she	she	she
was	was	wa
quoted	quot	quoted
as	as	a
saying	say	saying
in	in	in
the	the	the
newspaper	newspap	newspaper
.	.	.

In	in	In
October	octob	October
2016	2016	2016
Mindy	mindi	Mindy
McGillivray	mcgillivray	McGillivray
told	told	told
the	the	the
Palm	palm	Palm
Beach	beach	Beach
Post	post	Post
that	that	that
she	she	she
was	was	wa
a	a	a
23	23	23
-year-old	-year-old	-year-old
photographer	photograph	photographer
s	s	s
assistant	assist	assistant
at	at	at
a	a	a
Jan	jan	Jan
.	.	.

24	24	24
,	,	,
2003	2003	2003
,	,	,
event	event	event
at	at	at
Mar	mar	Mar
-a-Lago	-a-lago	-a-Lago
when	when	when
Trump	trump	Trump
grabbed	grab	grabbed
her	her	her
buttocks	buttock	buttock
.	.	.

Natasha	natasha	Natasha
Stoynoff	stoynoff	Stoynoff
,	,	,
a	a	a
reporter	report	reporter
,	,	,
wrote	wrote	wrote
a	a	a
first	first	first
-person	-person	-person
account	account	account
that	that	that
described	describ	described
Trump	trump	Trump
kissing	kiss	kissing
her	her	her
without	without	without
her	her	her
consent	consent	consent
in	in	in
December	decemb	December
2005	2005	2005
at	at	at
Mar	mar	Mar
-a-Lago	-a-lago	-a-Lago
while	while	while
she	she	she
was	was	wa
working	work	working
on	on	on
an	an	an
article	articl	article
about	about	about
him	him	him
and	and	and
his	his	his
third	third	third
wife	wife	wife
,	,	,
Melania	melania	Melania
,	,	,
for	for	for
People	peopl	People
magazine	magazin	magazine
.	.	.

In	in	In
the	the	the
account	account	account
published	publish	published
by	by	by
People	peopl	People
in	in	in
October	octob	October
2016	2016	2016
,	,	,
Stoynoff	stoynoff	Stoynoff
said	said	said
he	he	he
was	was	wa
pushing	push	pushing
me	me	me
against	against	against
the	the	the
wall	wall	wall
and	and	and
forcing	forc	forcing
his	his	his
tongue	tongu	tongue
down	down	down
my	my	my
throat	throat	throat
.	.	.
Temple	templ	Temple
Taggart	taggart	Taggart
,	,	,
a	a	a
former	former	former
Miss	miss	Miss
Utah	utah	Utah
,	,	,
said	said	said
Trump	trump	Trump
twice	twice	twice
kissed	kiss	kissed
her	her	her
on	on	on
the	the	the
lips	lip	lip
while	while	while
she	she	she
was	was	wa
a	a	a
contestant	contest	contestant
for	for	for
the	the	the
Miss	miss	Miss
USA	usa	USA
pageant	pageant	pageant
in	in	in
1997	1997	1997
when	when	when
she	she	she
was	was	wa
21	21	21
years	year	year
old	old	old
.	.	.

What	what	What
he	he	he
did	did	did
made	made	made
me	me	me
feel	feel	feel
so	so	so
uncomfortable	uncomfort	uncomfortable
that	that	that
I	i	I
ended	end	ended
up	up	up
cutting	cut	cutting
my	my	my
trip	trip	trip
short	short	short
,	,	,
bought	bought	bought
my	my	my
own	own	own
plane	plane	plane
ticket	ticket	ticket
,	,	,
flew	flew	flew
home	home	home
and	and	and
never	never	never
spoke	spoke	spoke
to	to	to
him	him	him
again	again	again
,	,	,
Taggart	taggart	Taggart
said	said	said
at	at	at
an	an	an
October	octob	October
2016	2016	2016
press	press	press
conference	confer	conference
with	with	with
her	her	her
attorney	attorney	attorney
,	,	,
Gloria	gloria	Gloria
Allred	allr	Allred
.	.	.

At	at	At
an	an	an
October	octob	October
2016	2016	2016
news	news	news
conference	confer	conference
,	,	,
yoga	yoga	yoga
instructor	instructor	instructor
Karena	karena	Karena
Virginia	virginia	Virginia
said	said	said
Trump	trump	Trump
approached	approach	approached
her	her	her
outside	outsid	outside
the	the	the
U	u	U
.	.	.
S	s	S
.	.	.
Open	open	Open
tennis	tenni	tennis
tournament	tournament	tournament
in	in	in
1998	1998	1998
when	when	when
she	she	she
was	was	wa
27	27	27
years	year	year
old	old	old
.	.	.

She	she	She
alleged	alleg	alleged
that	that	that
Trump	trump	Trump
commented	comment	commented
on	on	on
her	her	her
legs	leg	leg
and	and	and
then	then	then
touched	touch	touched
her	her	her
breast	breast	breast
before	befor	before
she	she	she
was	was	wa
able	abl	able
to	to	to
get	get	get
into	into	into
a	a	a
car	car	car
and	and	and
be	be	be
driven	driven	driven
away	away	away
.	.	.

