Reuters	reuter	Reuters
If	if	If
it	it	it
was	was	wa
me	me	me
,	,	,
if	if	if
I	i	I
was	was	wa
in	in	in
this	this	this
circumstance	circumst	circumstance
,	,	,
I	i	I
would	would	would
take	take	take
some	some	some
sort	sort	sort
of	of	of
action	action	action
,	,	,
either	either	either
suspension	suspens	suspension
or	or	or
firing	fire	firing
,	,	,
Kasich	kasich	Kasich
told	told	told
reporters	report	reporter
in	in	in
Wisconsin	wisconsin	Wisconsin
.	.	.

Cruz	cruz	Cruz
picked	pick	picked
up	up	up
the	the	the
endorsement	endors	endorsement
on	on	on
Tuesday	tuesday	Tuesday
of	of	of
Wisconsin	wisconsin	Wisconsin
Governor	governor	Governor
Scott	scott	Scott
Walker	walker	Walker
ahead	ahead	ahead
of	of	of
the	the	the
state	state	state
s	s	s
primary	primari	primary
next	next	next
week	week	week
.	.	.

Walker	walker	Walker
,	,	,
who	who	who
dropped	drop	dropped
out	out	out
of	of	of
the	the	the
presidential	presidenti	presidential
race	race	race
last	last	last
year	year	year
,	,	,
called	call	called
Cruz	cruz	Cruz
a	a	a
principled	principl	principled
constitutional	constitut	constitutional
conservative	conserv	conservative
.	.	.

I	i	I
m	m	m
all	all	all
in	in	in
,	,	,
Walker	walker	Walker
said	said	said
in	in	in
an	an	an
interview	interview	interview
on	on	on
WTMJ	wtmj	WTMJ
radio	radio	radio
in	in	in
Milwaukee	milwauke	Milwaukee
,	,	,
adding	ad	adding
he	he	he
was	was	wa
not	not	not
endorsing	endors	endorsing
Cruz	cruz	Cruz
in	in	in
an	an	an
attempt	attempt	attempt
to	to	to
stop	stop	stop
Trump	trump	Trump
.	.	.

I	i	I
just	just	just
fundamentally	fundament	fundamentally
believe	believ	believe
if	if	if
you	you	you
look	look	look
at	at	at
the	the	the
facts	fact	fact
,	,	,
if	if	if
you	you	you
look	look	look
at	at	at
the	the	the
numbers	number	number
,	,	,
that	that	that
Ted	ted	Ted
Cruz	cruz	Cruz
is	is	is
in	in	in
the	the	the
best	best	best
position	posit	position
by	by	by
far	far	far
to	to	to
both	both	both
win	win	win
the	the	the
nomination	nomin	nomination
of	of	of
the	the	the
Republican	republican	Republican
Party	parti	Party
and	and	and
to	to	to
then	then	then
go	go	go
on	on	on
and	and	and
defeat	defeat	defeat
Hillary	hillari	Hillary
Clinton	clinton	Clinton
in	in	in
the	the	the
fall	fall	fall
this	this	this
year	year	year
,	,	,
Walker	walker	Walker
said	said	said
,	,	,
referring	refer	referring
to	to	to
the	the	the
Democratic	democrat	Democratic
front	front	front
-runner	-runner	-runner
.	.	.

Walker	walker	Walker
joins	join	join
a	a	a
number	number	number
of	of	of
other	other	other
more	more	more
establishment	establish	establishment
Republicans	republican	Republicans
who	who	who
have	have	have
backed	back	backed
Cruz	cruz	Cruz
as	as	a
an	an	an
alternative	altern	alternative
to	to	to
Trump	trump	Trump
,	,	,
who	who	who
has	has	ha
racked	rack	racked
up	up	up
a	a	a
strong	strong	strong
delegate	deleg	delegate
lead	lead	lead
but	but	but
alienated	alien	alienated
many	mani	many
party	parti	party
leaders	leader	leader
with	with	with
his	his	his
harsh	harsh	harsh
views	view	view
on	on	on
illegal	illeg	illegal
immigration	immigr	immigration
,	,	,
Muslims	muslim	Muslims
and	and	and
women	women	woman
.	.	.

On	on	On
his	his	his
plane	plane	plane
,	,	,
Trump	trump	Trump
said	said	said
Fields	field	Fields
had	had	had
been	been	been
pursuing	pursu	pursuing
him	him	him
after	after	after
a	a	a
news	news	news
conference	confer	conference
and	and	and
Lewandowski	lewandowski	Lewandowski
was	was	wa
trying	tri	trying
to	to	to
get	get	get
her	her	her
off	off	off
me	me	me
.	.	.
He	he	He
questioned	question	questioned
whether	whether	whether
Lewandowski	lewandowski	Lewandowski
had	had	had
given	given	given
Fields	field	Fields
the	the	the
bruise	bruis	bruise
on	on	on
her	her	her
arm	arm	arm
.	.	.

How	how	How
do	do	do
you	you	you
know	know	know
those	those	those
bruises	bruis	bruise
weren	weren	weren
t	t	t
there	there	there
before	befor	before
?	?	?
he	he	he
asked	ask	asked
reporters	report	reporter
in	in	in
Wisconsin	wisconsin	Wisconsin
.	.	.

Republican	republican	Republican
strategist	strategist	strategist
Katie	kati	Katie
Packer	packer	Packer
,	,	,
who	who	who
runs	run	run
an	an	an
anti	anti	anti
-Trump	-trump	-Trump
Super	super	Super
PAC	pac	PAC
,	,	,
said	said	said
the	the	the
incident	incid	incident
and	and	and
the	the	the
charges	charg	charge
against	against	against
Lewandowski	lewandowski	Lewandowski
reflected	reflect	reflected
the	the	the
candidate	candid	candidate
s	s	s
lack	lack	lack
of	of	of
respect	respect	respect
toward	toward	toward
women	women	woman
.	.	.

He	he	He
doesn	doesn	doesn
t	t	t
have	have	have
the	the	the
kind	kind	kind
of	of	of
values	valu	value
and	and	and
the	the	the
kind	kind	kind
of	of	of
temperament	tempera	temperament
that	that	that
we	we	we
should	should	should
expect	expect	expect
from	from	from
someone	someon	someone
who	who	who
wants	want	want
to	to	to
be	be	be
commander	command	commander
in	in	in
chief	chief	chief
,	,	,
she	she	she
said	said	said
.	.	.

Lewandowski	lewandowski	Lewandowski
was	was	wa
charged	charg	charged
with	with	with
simple	simpl	simple
battery	batteri	battery
,	,	,
defined	defin	defined
under	under	under
Florida	florida	Florida
law	law	law
as	as	a
intentionally	intent	intentionally
touching	touch	touching
or	or	or
striking	strike	striking
a	a	a
person	person	person
against	against	against
their	their	their
will	will	will
.	.	.

For	for	For
a	a	a
first	first	first
offense	offens	offense
,	,	,
it	it	it
is	is	is
a	a	a
misdemeanor	misdemeanor	misdemeanor
in	in	in
the	the	the
first	first	first
degree	degre	degree
,	,	,
which	which	which
carries	carri	carry
a	a	a
maximum	maximum	maximum
sentence	sentenc	sentence
of	of	of
one	one	one
year	year	year
in	in	in
prison	prison	prison
or	or	or
a	a	a
fine	fine	fine
of	of	of
1	1	1
,	,	,
000	000	000
.	.	.

A	a	A
court	court	court
date	date	date
was	was	wa
set	set	set
for	for	for
May	may	May
4	4	4
,	,	,
according	accord	according
to	to	to
the	the	the
police	polic	police
report	report	report
.	.	.

Jupiter	jupit	Jupiter
police	polic	police
said	said	said
Lewandowski	lewandowski	Lewandowski
turned	turn	turned
himself	himself	himself
in	in	in
,	,	,
and	and	and
he	he	he
was	was	wa
issued	issu	issued
a	a	a
notice	notic	notice
requiring	requir	requiring
him	him	him
to	to	to
appear	appear	appear
in	in	in
court	court	court
and	and	and
then	then	then
released	releas	released
.	.	.

He	he	He
was	was	wa
not	not	not
booked	book	booked
into	into	into
the	the	the
jail	jail	jail
.	.	.

Lewandowski	lewandowski	Lewandowski
s	s	s
lawyer	lawyer	lawyer
,	,	,
Scott	scott	Scott
Richardson	richardson	Richardson
of	of	of
West	west	West
Palm	palm	Palm
Beach	beach	Beach
,	,	,
Florida	florida	Florida
,	,	,
declined	declin	declined
to	to	to
comment	comment	comment
on	on	on
whether	whether	whether
his	his	his
client	client	client
would	would	would
step	step	step
down	down	down
as	as	a
campaign	campaign	campaign
manager	manag	manager
.	.	.

Lewandowski	lewandowski	Lewandowski
will	will	will
also	also	also
be	be	be
represented	repres	represented
by	by	by
Kendall	kendal	Kendall
Coffey	coffey	Coffey
,	,	,
a	a	a
Miami	miami	Miami
lawyer	lawyer	lawyer
,	,	,
the	the	the
campaign	campaign	campaign
said	said	said
.	.	.

Fields	field	Fields
resigned	resign	resigned
from	from	from
Breitbart	breitbart	Breitbart
less	less	le
than	than	than
a	a	a
week	week	week
after	after	after
the	the	the
incident	incid	incident
,	,	,
citing	cite	citing
what	what	what
she	she	she
said	said	said
was	was	wa
the	the	the
online	onlin	online
news	news	news
outlet	outlet	outlet
s	s	s
refusal	refus	refusal
to	to	to
stand	stand	stand
behind	behind	behind
her	her	her
amid	amid	amid
the	the	the
allegations	alleg	allegation
.	.	.

