Reuters	reuter	Reuters
.	.	.

The	the	The
two	two	two
lawmakers	lawmak	lawmaker
said	said	said
they	they	they
were	were	were
most	most	most
troubled	troubl	troubled
by	by	by
the	the	the
lack	lack	lack
of	of	of
any	ani	any
Flynn	flynn	Flynn
record	record	record
identifying	identifi	identifying
even	even	even
a	a	a
single	singl	single
foreign	foreign	foreign
government	govern	government
official	offici	official
he	he	he
had	had	had
contact	contact	contact
with	with	with
in	in	in
the	the	the
seven	seven	seven
years	year	year
prior	prior	prior
to	to	to
submitting	submit	submitting
his	his	his
security	secur	security
clearance	clearanc	clearance
application	applic	application
.	.	.
Cummings	cum	Cummings
and	and	and
Engel	engel	Engel
also	also	also
cited	cite	cited
a	a	a
recent	recent	recent
Newsweek	newsweek	Newsweek
report	report	report
which	which	which
said	said	said
Flynn	flynn	Flynn
took	took	took
a	a	a
trip	trip	trip
to	to	to
the	the	the
Middle	middl	Middle
East	east	East
in	in	in
the	the	the
summer	summer	summer
of	of	of
2015	2015	2015
in	in	in
pursuit	pursuit	pursuit
of	of	of
a	a	a
joint	joint	joint
U	u	U
.	.	.
S	s	S
.	.	.
-Russian	-russian	-Russian
venture	ventur	venture
to	to	to
develop	develop	develop
nuclear	nuclear	nuclear
facilities	facil	facility
,	,	,
in	in	in
a	a	a
deal	deal	deal
to	to	to
be	be	be
financed	financ	financed
by	by	by
Saudi	saudi	Saudi
Arabia	arabia	Arabia
.	.	.

If	if	If
this	this	this
press	press	press
report	report	report
is	is	is
accurate	accur	accurate
,	,	,
General	general	General
Flynn	flynn	Flynn
s	s	s
failure	failur	failure
to	to	to
report	report	report
this	this	this
trip	trip	trip
and	and	and
any	ani	any
contacts	contact	contact
with	with	with
foreign	foreign	foreign
government	govern	government
officials	offici	official
about	about	about
this	this	this
Saudi	saudi	Saudi
-Russian	-russian	-Russian
nuclear	nuclear	nuclear
proposal	propos	proposal
appears	appear	appears
to	to	to
be	be	be
a	a	a
potential	potenti	potential
violation	violat	violation
of	of	of
a	a	a
law	law	law
against	against	against
making	make	making
false	fals	false
statements	statement	statement
to	to	to
federal	feder	federal
officials	offici	official
,	,	,
the	the	the
letter	letter	letter
said	said	said
.	.	.

