Reuters	reuter	Reuters
emails	email	email
to	to	to
the	the	the
State	state	State
Department	depart	Department
in	in	in
2014	2014	2014
,	,	,
some	some	some
30	30	30
,	,	,
000	000	000
in	in	in
all	all	all
.	.	.

Comey	comey	Comey
said	said	said
The	the	The
FBI	fbi	FBI
recovered	recov	recovered
several	sever	several
thousand	thousand	thousand
work	work	work
emails	email	email
that	that	that
were	were	were
not	not	not
returned	return	returned
to	to	to
the	the	the
State	state	State
Department	depart	Department
.	.	.

Comey	comey	Comey
has	has	ha
reasonable	reason	reasonable
confidence	confid	confidence
that	that	that
there	there	there
was	was	wa
no	no	no
deliberate	deliber	deliberate
effort	effort	effort
to	to	to
withhold	withhold	withhold
these	these	these
messages	messag	message
.	.	.

Clinton	clinton	Clinton
said	said	said
Clinton	clinton	Clinton
has	has	ha
repeatedly	repeat	repeatedly
said	said	said
she	she	she
did	did	did
not	not	not
send	send	send
or	or	or
receive	receiv	receive
any	ani	any
classified	classifi	classified
information	inform	information
through	through	through
her	her	her
private	privat	private
email	email	email
system	system	system
,	,	,
and	and	and
that	that	that
emails	email	email
being	be	being
released	releas	released
to	to	to
the	the	the
public	public	public
that	that	that
were	were	were
now	now	now
marked	mark	marked
classified	classifi	classified
were	were	were
being	be	being
retroactively	retroact	retroactively
upgraded	upgrad	upgraded
.	.	.
Comey	comey	Comey
said	said	said
The	the	The
FBI	fbi	FBI
found	found	found
110	110	110
emails	email	email
in	in	in
52	52	52
email	email	email
chains	chain	chain
that	that	that
contained	contain	contained
information	inform	information
that	that	that
was	was	wa
classified	classifi	classified
at	at	at
the	the	the
time	time	time
the	the	the
messages	messag	message
were	were	were
sent	sent	sent
.	.	.

Eight	eight	Eight
of	of	of
those	those	those
chains	chain	chain
contained	contain	contained
Top	top	Top
Secret	secret	Secret
information	inform	information
,	,	,
the	the	the
highest	highest	highest
level	level	level
of	of	of
government	govern	government
classification	classif	classification
;	;	;
another	anoth	another
36	36	36
chains	chain	chain
contained	contain	contained
Secret	secret	Secret
information	inform	information
,	,	,
and	and	and
eight	eight	eight
contained	contain	contained
confidential	confidenti	confidential
information	inform	information
.	.	.

Clinton	clinton	Clinton
said	said	said
Clinton	clinton	Clinton
has	has	ha
repeatedly	repeat	repeatedly
said	said	said
she	she	she
did	did	did
not	not	not
send	send	send
or	or	or
receive	receiv	receive
any	ani	any
emails	email	email
that	that	that
were	were	were
marked	mark	marked
classified	classifi	classified
.	.	.

Comey	comey	Comey
said	said	said
A	a	A
very	veri	very
small	small	small
number	number	number
of	of	of
emails	email	email
were	were	were
marked	mark	marked
as	as	a
containing	contain	containing
classified	classifi	classified
information	inform	information
.	.	.

But	but	But
even	even	even
if	if	if
information	inform	information
is	is	is
not	not	not
marked	mark	marked
classified	classifi	classified
in	in	in
an	an	an
email	email	email
,	,	,
participants	particip	participant
who	who	who
know	know	know
or	or	or
should	should	should
know	know	know
that	that	that
the	the	the
subject	subject	subject
matter	matter	matter
is	is	is
classified	classifi	classified
are	are	are
still	still	still
obligated	oblig	obligated
to	to	to
protect	protect	protect
it	it	it
,	,	,
Comey	comey	Comey
said	said	said
.	.	.

Clinton	clinton	Clinton
said	said	said
The	the	The
security	secur	security
and	and	and
integrity	integr	integrity
of	of	of
the	the	the
email	email	email
system	system	system
were	were	were
taken	taken	taken
seriously	serious	seriously
,	,	,
and	and	and
robust	robust	robust
protections	protect	protection
were	were	were
put	put	put
in	in	in
place	place	place
,	,	,
according	accord	according
to	to	to
her	her	her
staff	staff	staff
in	in	in
March	march	March
2015	2015	2015
.	.	.

Comey	comey	Comey
said	said	said
The	the	The
system	system	system
was	was	wa
not	not	not
even	even	even
supported	support	supported
by	by	by
full	full	full
-time	-time	-time
security	secur	security
staff	staff	staff
,	,	,
like	like	like
those	those	those
found	found	found
at	at	at
departments	depart	department
and	and	and
agencies	agenc	agency
of	of	of
the	the	the
U	u	U
.	.	.
S	s	S
.	.	.
government	govern	government
,	,	,
or	or	or
even	even	even
with	with	with
a	a	a
commercial	commerci	commercial
service	servic	service
like	like	like
Gmail	gmail	Gmail
.	.	.
Clinton	clinton	Clinton
said	said	said
Clinton	clinton	Clinton
said	said	said
there	there	there
is	is	is
no	no	no
evidence	evid	evidence
there	there	there
was	was	wa
ever	ever	ever
a	a	a
breach	breach	breach
of	of	of
her	her	her
email	email	email
system	system	system
.	.	.

Comey	comey	Comey
said	said	said
It	it	It
would	would	would
be	be	be
unlikely	unlik	unlikely
to	to	to
find	find	find
direct	direct	direct
evidence	evid	evidence
of	of	of
Clinton	clinton	Clinton
s	s	s
email	email	email
system	system	system
being	be	being
hacked	hack	hacked
,	,	,
but	but	but
the	the	the
FBI	fbi	FBI
believes	believ	belief
it	it	it
is	is	is
possible	possibl	possible
that	that	that
hostile	hostil	hostile
actors	actor	actor
gained	gain	gained
access	access	access
.	.	.
Hostile	hostil	Hostile
actors	actor	actor
also	also	also
gained	gain	gained
access	access	access
to	to	to
some	some	some
people	peopl	people
Clinton	clinton	Clinton
corresponded	correspond	corresponded
with	with	with
on	on	on
her	her	her
email	email	email
system	system	system
.	.	.

Clinton	clinton	Clinton
said	said	said
I	i	I
m	m	m
certainly	certain	certainly
well	well	well
aware	awar	aware
of	of	of
the	the	the
classification	classif	classification
requirements	requir	requirement
,	,	,
Clinton	clinton	Clinton
said	said	said
in	in	in
March	march	March
2015	2015	2015
.	.	.

Comey	comey	Comey
said	said	said
Clinton	clinton	Clinton
and	and	and
her	her	her
colleagues	colleagu	colleague
were	were	were
extremely	extrem	extremely
careless	careless	careless
in	in	in
their	their	their
handling	handl	handling
of	of	of
very	veri	very
sensitive	sensit	sensitive
,	,	,
highly	high	highly
classified	classifi	classified
information	inform	information
.	.	.
Clinton	clinton	Clinton
said	said	said
Clinton	clinton	Clinton
has	has	ha
maintained	maintain	maintained
that	that	that
her	her	her
email	email	email
system	system	system
was	was	wa
allowed	allow	allowed
and	and	and
that	that	that
she	she	she
did	did	did
nothing	noth	nothing
wrong	wrong	wrong
.	.	.

She	she	She
has	has	ha
also	also	also
said	said	said
it	it	it
was	was	wa
a	a	a
mistake	mistak	mistake
and	and	and
apologized	apolog	apologized
for	for	for
it	it	it
.	.	.

Comey	comey	Comey
said	said	said
There	there	There
is	is	is
no	no	no
evidence	evid	evidence
that	that	that
Clinton	clinton	Clinton
and	and	and
her	her	her
colleagues	colleagu	colleague
intended	intend	intended
to	to	to
break	break	break
the	the	the
law	law	law
,	,	,
but	but	but
people	peopl	people
who	who	who
engage	engag	engage
in	in	in
similar	similar	similar
activity	activ	activity
are	are	are
often	often	often
subject	subject	subject
to	to	to
security	secur	security
or	or	or
administrative	administr	administrative
sanctions	sanction	sanction
.	.	.

