BEIJING	beij	BEIJING
appointed	appoint	appointed
Taiwan	taiwan	Taiwan
Premier	premier	Premier
William	william	William
Lai	lai	Lai
said	said	said
he	he	he
was	was	wa
a	a	a
political	polit	political
worker	worker	worker
who	who	who
advocates	advoc	advocate
Taiwan	taiwan	Taiwan
independence	independ	independence
,	,	,
but	but	but
that	that	that
it	it	it
already	alreadi	already
was	was	wa
an	an	an
independent	independ	independent
country	countri	country
called	call	called
the	the	the
Republic	republ	Republic
of	of	of
China	china	China
and	and	and
so	so	so
had	had	had
no	no	no
need	need	need
to	to	to
declare	declar	declare
independence	independ	independence
.	.	.
Ma	ma	Ma
Xiaoguang	xiaoguang	Xiaoguang
,	,	,
spokesman	spokesman	spokesman
for	for	for
China	china	China
s	s	s
Taiwan	taiwan	Taiwan
Affairs	affair	Affairs
Office	offic	Office
,	,	,
said	said	said
in	in	in
reaction	reaction	reaction
that	that	that
relations	relat	relation
across	across	across
the	the	the
Taiwan	taiwan	Taiwan
Strait	strait	Strait
that	that	that
separates	separ	separate
them	them	them
are	are	are
not	not	not
country	countri	country
to	to	to
country	countri	country
relations	relat	relation
,	,	,
and	and	and
there	there	there
is	is	is
no	no	no
one	one	one
China	china	China
and	and	and
one	one	one
Taiwan	taiwan	Taiwan
.	.	.
Taiwan	taiwan	Taiwan
is	is	is
an	an	an
inseparable	insepar	inseparable
part	part	part
of	of	of
Chinese	chines	Chinese
territory	territori	territory
,	,	,
has	has	ha
never	never	never
been	been	been
a	a	a
country	countri	country
and	and	and
can	can	can
never	never	never
become	becom	become
a	a	a
country	countri	country
,	,	,
Ma	ma	Ma
said	said	said
.	.	.
The	the	The
mainland	mainland	mainland
side	side	side
resolutely	resolut	resolutely
opposes	oppos	opposes
any	ani	any
form	form	form
of	of	of
Taiwan	taiwan	Taiwan
independence	independ	independence
words	word	word
or	or	or
action	action	action
,	,	,
and	and	and
will	will	will
never	never	never
allow	allow	allow
the	the	the
historical	histor	historical
tragedy	tragedi	tragedy
of	of	of
national	nation	national
separation	separ	separation
to	to	to
repeat	repeat	repeat
itself	itself	itself
.	.	.
The	the	The
consequences	consequ	consequence
will	will	will
be	be	be
reaped	reap	reaped
for	for	for
engaging	engag	engaging
in	in	in
Taiwan	taiwan	Taiwan
independence	independ	independence
separatism	separat	separatism
,	,	,
he	he	he
added	ad	added
,	,	,
without	without	without
elaborating	elabor	elaborating
.	.	.
Taiwan	taiwan	Taiwan
s	s	s
Mainland	mainland	Mainland
Affairs	affair	Affairs
Council	council	Council
said	said	said
it	it	it
did	did	did
not	not	not
matter	matter	matter
what	what	what
Beijing	beij	Beijing
said	said	said
,	,	,
it	it	it
was	was	wa
an	an	an
objective	object	objective
reality	realiti	reality
that	that	that
the	the	the
Republic	republ	Republic
of	of	of
China	china	China
was	was	wa
a	a	a
sovereign	sovereign	sovereign
state	state	state
.	.	.
Taiwan	taiwan	Taiwan
s	s	s
future	futur	future
and	and	and
the	the	the
development	develop	development
of	of	of
relations	relat	relation
across	across	across
the	the	the
Strait	strait	Strait
will	will	will
be	be	be
jointly	joint	jointly
decided	decid	decided
by	by	by
Taiwan	taiwan	Taiwan
s	s	s
23	23	23
million	million	million
people	peopl	people
,	,	,
it	it	it
said	said	said
.	.	.
Taiwanese	taiwanes	Taiwanese
officials	offici	official
have	have	have
said	said	said
previously	previous	previously
that	that	that
there	there	there
is	is	is
no	no	no
need	need	need
to	to	to
declare	declar	declare
independence	independ	independence
,	,	,
as	as	a
the	the	the
Republic	republ	Republic
of	of	of
China	china	China
is	is	is
already	alreadi	already
an	an	an
independent	independ	independent
country	countri	country
,	,	,
though	though	though
its	it	it
territory	territori	territory
only	onli	only
covers	cover	cover
Taiwan	taiwan	Taiwan
,	,	,
a	a	a
few	few	few
offshore	offshor	offshore
islands	island	island
close	close	close
to	to	to
China	china	China
and	and	and
some	some	some
in	in	in
the	the	the
South	south	South
China	china	China
Sea	sea	Sea
.	.	.
Relations	relat	Relations
between	between	between
Taipei	taipei	Taipei
and	and	and
Beijing	beij	Beijing
have	have	have
nosedived	nosediv	nosedived
since	sinc	since
Tsai	tsai	Tsai
Ing	ing	Ing
-wen	-wen	-wen
of	of	of
the	the	the
pro	pro	pro
-independence	-independ	-independence
Democratic	democrat	Democratic
Progressive	progress	Progressive
Party	parti	Party
won	won	won
election	elect	election
last	last	last
year	year	year
.	.	.
China	china	China
suspects	suspect	suspect
her	her	her
of	of	of
wanting	want	wanting
independence	independ	independence
,	,	,
but	but	but
she	she	she
says	say	say
she	she	she
wants	want	want
to	to	to
maintain	maintain	maintain
peace	peac	peace
with	with	with
China	china	China
.	.	.
Beijing	beij	Beijing
has	has	ha
suspended	suspend	suspended
a	a	a
regular	regular	regular
dialogue	dialogu	dialogue
mechanism	mechan	mechanism
with	with	with
Taipei	taipei	Taipei
established	establish	established
under	under	under
the	the	the
previous	previous	previous
,	,	,
China	china	China
-friendly	-friend	-friendly
government	govern	government
in	in	in
Taiwan	taiwan	Taiwan
,	,	,
and	and	and
there	there	there
has	has	ha
been	been	been
a	a	a
dramatic	dramat	dramatic
reduction	reduct	reduction
in	in	in
the	the	the
number	number	number
of	of	of
Chinese	chines	Chinese
tourists	tourist	tourist
visiting	visit	visiting
Taiwan	taiwan	Taiwan
.	.	.
