BEIJING	beij	BEIJING
rather	rather	rather
than	than	than
Trump	trump	Trump
,	,	,
a	a	a
billionaire	billionair	billionaire
businessman	businessman	businessman
with	with	with
little	littl	little
foreign	foreign	foreign
policy	polici	policy
experience	experi	experience
.	.	.
This	this	This
is	is	is
just	just	just
the	the	the
Taiwan	taiwan	Taiwan
side	side	side
engaging	engag	engaging
in	in	in
a	a	a
petty	petti	petty
action	action	action
,	,	,
and	and	and
cannot	cannot	cannot
change	chang	change
the	the	the
one	one	one
China	china	China
structure	structur	structure
already	alreadi	already
formed	form	formed
by	by	by
the	the	the
international	intern	international
community	communiti	community
,	,	,
Wang	wang	Wang
said	said	said
at	at	at
an	an	an
academic	academ	academic
forum	forum	forum
in	in	in
Beijing	beij	Beijing
,	,	,
China	china	China
s	s	s
Foreign	foreign	Foreign
Ministry	ministri	Ministry
quoted	quot	quoted
him	him	him
as	as	a
saying	say	saying
.	.	.
I	i	I
believe	believ	believe
that	that	that
it	it	it
won	won	won
t	t	t
change	chang	change
the	the	the
longstanding	longstand	longstanding
one	one	one
China	china	China
policy	polici	policy
of	of	of
the	the	the
United	unit	United
States	state	States
government	govern	government
.	.	.
In	in	In
comments	comment	comment
at	at	at
the	the	the
same	same	same
forum	forum	forum
,	,	,
Wang	wang	Wang
noted	note	noted
how	how	how
quickly	quick	quickly
President	presid	President
Xi	xi	Xi
Jinping	jinp	Jinping
and	and	and
Trump	trump	Trump
had	had	had
spoken	spoken	spoken
by	by	by
telephone	telephon	telephone
after	after	after
Trump	trump	Trump
s	s	s
victory	victori	victory
,	,	,
and	and	and
that	that	that
Trump	trump	Trump
had	had	had
praised	prais	praised
China	china	China
as	as	a
a	a	a
great	great	great
country	countri	country
.	.	.
Wang	wang	Wang
said	said	said
that	that	that
exchange	exchang	exchange
had	had	had
sent	sent	sent
a	a	a
very	veri	very
positive	posit	positive
signal	signal	signal
about	about	about
the	the	the
future	futur	future
development	develop	development
of	of	of
Sino	sino	Sino
-U	-u	-U
.	.	.
S	s	S
.	.	.
relations	relat	relation
,	,	,
according	accord	according
to	to	to
the	the	the
ministry	ministri	ministry
s	s	s
website	websit	website
.	.	.
Taiwan	taiwan	Taiwan
was	was	wa
not	not	not
mentioned	mention	mentioned
in	in	in
that	that	that
call	call	call
,	,	,
according	accord	according
to	to	to
an	an	an
official	offici	official
Chinese	chines	Chinese
transcript	transcript	transcript
.	.	.
China	china	China
s	s	s
Taiwan	taiwan	Taiwan
Affairs	affair	Affairs
Office	offic	Office
also	also	also
called	call	called
the	the	the
conversation	convers	conversation
a	a	a
petty	petti	petty
move	move	move
by	by	by
Taiwan	taiwan	Taiwan
that	that	that
does	doe	doe
not	not	not
change	chang	change
the	the	the
island	island	island
s	s	s
status	status	status
as	as	a
part	part	part
of	of	of
China	china	China
.	.	.
Beijing	beij	Beijing
is	is	is
resolute	resolut	resolute
in	in	in
opposing	oppos	opposing
independence	independ	independence
for	for	for
Taiwan	taiwan	Taiwan
,	,	,
it	it	it
added	ad	added
.	.	.
Trump	trump	Trump
said	said	said
on	on	on
Twitter	twitter	Twitter
that	that	that
Tsai	tsai	Tsai
had	had	had
initiated	initi	initiated
the	the	the
call	call	call
he	he	he
had	had	had
with	with	with
the	the	the
Taiwan	taiwan	Taiwan
president	presid	president
.	.	.
The	the	The
President	presid	President
of	of	of
Taiwan	taiwan	Taiwan
CALLED	call	CALLED
ME	me	ME
today	today	today
to	to	to
wish	wish	wish
me	me	me
congratulations	congratul	congratulation
on	on	on
winning	win	winning
the	the	the
Presidency	presid	Presidency
.	.	.
Thank	thank	Thank
you	you	you
!	!	!
he	he	he
said	said	said
.	.	.
Alex	alex	Alex
Huang	huang	Huang
,	,	,
a	a	a
spokesman	spokesman	spokesman
for	for	for
Tsai	tsai	Tsai
,	,	,
said	said	said
Of	of	Of
course	cours	course
both	both	both
sides	side	side
agreed	agre	agreed
ahead	ahead	ahead
of	of	of
time	time	time
before	befor	before
making	make	making
contact	contact	contact
.	.	.
Trump	trump	Trump
and	and	and
Tsai	tsai	Tsai
noted	note	noted
that	that	that
close	close	close
economic	econom	economic
,	,	,
political	polit	political
and	and	and
security	secur	security
ties	tie	tie
exist	exist	exist
between	between	between
Taiwan	taiwan	Taiwan
and	and	and
the	the	the
United	unit	United
States	state	States
,	,	,
the	the	the
Trump	trump	Trump
transition	transit	transition
team	team	team
said	said	said
in	in	in
a	a	a
statement	statement	statement
.	.	.
Taiwan	taiwan	Taiwan
s	s	s
presidential	presidenti	presidential
office	offic	office
said	said	said
the	the	the
two	two	two
discussed	discuss	discussed
strengthening	strengthen	strengthening
bilateral	bilater	bilateral
interactions	interact	interaction
and	and	and
establishing	establish	establishing
closer	closer	closer
cooperation	cooper	cooperation
.	.	.
China	china	China
considers	consid	considers
Taiwan	taiwan	Taiwan
a	a	a
wayward	wayward	wayward
province	provinc	province
and	and	and
has	has	ha
never	never	never
renounced	renounc	renounced
the	the	the
use	use	use
of	of	of
force	forc	force
to	to	to
bring	bring	bring
it	it	it
under	under	under
its	it	it
control	control	control
.	.	.
Relations	relat	Relations
between	between	between
the	the	the
two	two	two
sides	side	side
have	have	have
worsened	worsen	worsened
since	sinc	since
Tsai	tsai	Tsai
,	,	,
who	who	who
heads	head	head
the	the	the
pro	pro	pro
-independence	-independ	-independence
Democratic	democrat	Democratic
Progressive	progress	Progressive
Party	parti	Party
,	,	,
was	was	wa
elected	elect	elected
president	presid	president
in	in	in
January	januari	January
.	.	.
Chinese	chines	Chinese
state	state	state
media	media	medium
downplayed	downplay	downplayed
the	the	the
possibility	possibl	possibility
of	of	of
a	a	a
major	major	major
blow	blow	blow
-up	-up	-up
in	in	in
Beijing	beij	Beijing
s	s	s
relations	relat	relation
with	with	with
Washington	washington	Washington
as	as	a
Trump	trump	Trump
prepares	prepar	prepares
to	to	to
assume	assum	assume
office	offic	office
.	.	.
Influential	influenti	Influential
state	state	state
-run	-run	-run
tabloid	tabloid	tabloid
the	the	the
Global	global	Global
Times	time	Times
said	said	said
in	in	in
an	an	an
online	onlin	online
editorial	editori	editorial
that	that	that
if	if	if
Trump	trump	Trump
really	realli	really
overturned	overturn	overturned
the	the	the
one	one	one
China	china	China
principle	principl	principle
upon	upon	upon
assuming	assum	assuming
office	offic	office
it	it	it
would	would	would
create	creat	create
such	such	such
a	a	a
crisis	crisi	crisis
with	with	with
China	china	China
he	he	he
d	d	d
have	have	have
little	littl	little
time	time	time
to	to	to
do	do	do
anything	anyth	anything
else	els	else
.	.	.
We	we	We
believe	believ	believe
this	this	this
is	is	is
not	not	not
something	someth	something
the	the	the
shrewd	shrewd	shrewd
Trump	trump	Trump
wants	want	want
to	to	to
do	do	do
.	.	.
China	china	China
s	s	s
official	offici	official
Xinhua	xinhua	Xinhua
news	news	news
agency	agenc	agency
said	said	said
Trump	trump	Trump
needed	need	needed
to	to	to
know	know	know
Beijing	beij	Beijing
can	can	can
be	be	be
a	a	a
cooperative	cooper	cooperative
partner	partner	partner
as	as	a
long	long	long
as	as	a
Washington	washington	Washington
respects	respect	respect
China	china	China
s	s	s
core	core	core
interests	interest	interest
,	,	,
including	includ	including
the	the	the
issue	issu	issue
of	of	of
Taiwan	taiwan	Taiwan
.	.	.
China	china	China
and	and	and
the	the	the
United	unit	United
States	state	States
are	are	are
not	not	not
destined	destin	destined
rivals	rival	rival
,	,	,
it	it	it
said	said	said
in	in	in
an	an	an
English	english	English
-language	-languag	-language
commentary	commentari	commentary
.	.	.
Washington	washington	Washington
remains	remain	remains
Taiwan	taiwan	Taiwan
s	s	s
most	most	most
important	import	important
political	polit	political
ally	alli	ally
and	and	and
sole	sole	sole
arms	arm	arm
supplier	supplier	supplier
,	,	,
despite	despit	despite
the	the	the
lack	lack	lack
of	of	of
formal	formal	formal
diplomatic	diplomat	diplomatic
ties	tie	tie
,	,	,
the	the	the
irony	ironi	irony
of	of	of
which	which	which
was	was	wa
not	not	not
lost	lost	lost
on	on	on
Trump	trump	Trump
.	.	.
Interesting	interest	Interesting
how	how	how
the	the	the
U	u	U
.	.	.
S	s	S
.	.	.
sells	sell	sell
Taiwan	taiwan	Taiwan
billions	billion	billion
of	of	of
dollars	dollar	dollar
of	of	of
military	militari	military
equipment	equip	equipment
but	but	but
I	i	I
should	should	should
not	not	not
accept	accept	accept
a	a	a
congratulatory	congratulatori	congratulatory
call	call	call
,	,	,
Trump	trump	Trump
said	said	said
in	in	in
another	anoth	another
tweet	tweet	tweet
.	.	.
Trump	trump	Trump
has	has	ha
eschewed	eschew	eschewed
tradition	tradit	tradition
in	in	in
other	other	other
calls	call	call
with	with	with
foreign	foreign	foreign
leaders	leader	leader
since	sinc	since
he	he	he
won	won	won
the	the	the
U	u	U
.	.	.
S	s	S
.	.	.
election	elect	election
,	,	,
prompting	prompt	prompting
the	the	the
White	white	White
House	hous	House
to	to	to
encourage	encourag	encourage
him	him	him
to	to	to
make	make	make
use	use	use
of	of	of
the	the	the
diplomatic	diplomat	diplomatic
expertise	expertis	expertise
and	and	and
counsel	counsel	counsel
of	of	of
the	the	the
State	state	State
Department	depart	Department
.	.	.
Trump	trump	Trump
adviser	advis	adviser
Kellyanne	kellyann	Kellyanne
Conway	conway	Conway
said	said	said
on	on	on
CNN	cnn	CNN
that	that	that
Trump	trump	Trump
was	was	wa
well	well	well
aware	awar	aware
of	of	of
what	what	what
U	u	U
.	.	.
S	s	S
.	.	.
policy	polici	policy
has	has	ha
been	been	been
on	on	on
Taiwan	taiwan	Taiwan
.	.	.
Administration	administr	Administration
officials	offici	official
said	said	said
Trump	trump	Trump
s	s	s
team	team	team
did	did	did
not	not	not
alert	alert	alert
the	the	the
White	white	White
House	hous	House
about	about	about
the	the	the
call	call	call
ahead	ahead	ahead
of	of	of
time	time	time
.	.	.
The	the	The
White	white	White
House	hous	House
also	also	also
said	said	said
after	after	after
Trump	trump	Trump
s	s	s
call	call	call
that	that	that
longstanding	longstand	longstanding
policy	polici	policy
on	on	on
China	china	China
and	and	and
Taiwan	taiwan	Taiwan
had	had	had
not	not	not
changed	chang	changed
.	.	.
Advisers	advis	Advisers
to	to	to
the	the	the
Republican	republican	Republican
president	presid	president
-elect	-elect	-elect
have	have	have
indicated	indic	indicated
that	that	that
he	he	he
is	is	is
likely	like	likely
to	to	to
take	take	take
a	a	a
more	more	more
robust	robust	robust
policy	polici	policy
toward	toward	toward
China	china	China
than	than	than
Obama	obama	Obama
,	,	,
a	a	a
Democrat	democrat	Democrat
,	,	,
and	and	and
that	that	that
Trump	trump	Trump
plans	plan	plan
to	to	to
boost	boost	boost
the	the	the
U	u	U
.	.	.
S	s	S
.	.	.
military	militari	military
in	in	in
part	part	part
in	in	in
response	respons	response
to	to	to
China	china	China
s	s	s
increasing	increas	increasing
power	power	power
in	in	in
Asia	asia	Asia
.	.	.
However	howev	However
,	,	,
details	detail	detail
of	of	of
his	his	his
plans	plan	plan
remain	remain	remain
scant	scant	scant
.	.	.
Trump	trump	Trump
lambasted	lambast	lambasted
China	china	China
throughout	throughout	throughout
the	the	the
U	u	U
.	.	.
S	s	S
.	.	.
election	elect	election
campaign	campaign	campaign
,	,	,
drumming	drum	drumming
up	up	up
headlines	headlin	headline
with	with	with
pledges	pledg	pledge
to	to	to
slap	slap	slap
45	45	45
percent	percent	percent
tariffs	tariff	tariff
on	on	on
imported	import	imported
Chinese	chines	Chinese
goods	good	good
and	and	and
label	label	label
the	the	the
country	countri	country
a	a	a
currency	currenc	currency
manipulator	manipul	manipulator
on	on	on
his	his	his
first	first	first
day	day	day
in	in	in
office	offic	office
.	.	.
Earlier	earlier	Earlier
this	this	this
week	week	week
,	,	,
Trump	trump	Trump
spoke	spoke	spoke
to	to	to
Pakistani	pakistani	Pakistani
Prime	prime	Prime
Minister	minist	Minister
Nawaz	nawaz	Nawaz
Sharif	sharif	Sharif
and	and	and
praised	prais	praised
him	him	him
,	,	,
according	accord	according
to	to	to
the	the	the
Pakistani	pakistani	Pakistani
leader	leader	leader
s	s	s
office	offic	office
,	,	,
as	as	a
a	a	a
terrific	terrif	terrific
guy	guy	guy
.	.	.
Islamabad	islamabad	Islamabad
and	and	and
Washington	washington	Washington
have	have	have
seen	seen	seen
relations	relat	relation
sour	sour	sour
in	in	in
recent	recent	recent
years	year	year
over	over	over
U	u	U
.	.	.
S	s	S
.	.	.
accusations	accus	accusation
that	that	that
Pakistan	pakistan	Pakistan
shelters	shelter	shelter
Islamist	islamist	Islamist
militants	milit	militant
who	who	who
kill	kill	kill
U	u	U
.	.	.
S	s	S
.	.	.
soldiers	soldier	soldier
in	in	in
Afghanistan	afghanistan	Afghanistan
,	,	,
a	a	a
charge	charg	charge
denied	deni	denied
by	by	by
the	the	the
South	south	South
Asian	asian	Asian
nation	nation	nation
.	.	.
Trump	trump	Trump
also	also	also
invited	invit	invited
Philippine	philippin	Philippine
leader	leader	leader
Rodrigo	rodrigo	Rodrigo
Duterte	dutert	Duterte
to	to	to
the	the	the
White	white	White
House	hous	House
next	next	next
year	year	year
during	dure	during
what	what	what
a	a	a
Duterte	dutert	Duterte
aide	aid	aide
said	said	said
was	was	wa
a	a	a
very	veri	very
engaging	engag	engaging
,	,	,
animated	anim	animated
phone	phone	phone
conversation	convers	conversation
.	.	.
Duterte	dutert	Duterte
has	has	ha
openly	open	openly
insulted	insult	insulted
Obama	obama	Obama
,	,	,
who	who	who
canceled	cancel	canceled
a	a	a
planned	plan	planned
meeting	meet	meeting
with	with	with
him	him	him
in	in	in
September	septemb	September
.	.	.
A	a	A
statement	statement	statement
issued	issu	issued
by	by	by
Trump	trump	Trump
s	s	s
transition	transit	transition
team	team	team
made	made	made
no	no	no
mention	mention	mention
of	of	of
the	the	the
invitation	invit	invitation
.	.	.
