SEOUL	seoul	SEOUL
Blue	blue	Blue
House	hous	House
s	s	s
statement	statement	statement
said	said	said
.	.	.

Trump	trump	Trump
s	s	s
speech	speech	speech
reaffirmed	reaffirm	reaffirmed
that	that	that
North	north	North
Korea	korea	Korea
should	should	should
be	be	be
made	made	made
to	to	to
realize	realiz	realize
denuclearization	denuclear	denuclearization
is	is	is
the	the	the
only	onli	only
way	way	way
to	to	to
the	the	the
future	futur	future
through	through	through
utmost	utmost	utmost
sanctions	sanction	sanction
and	and	and
pressure	pressur	pressure
,	,	,
it	it	it
said	said	said
.	.	.

Moon	moon	Moon
came	came	came
to	to	to
power	power	power
in	in	in
May	may	May
on	on	on
a	a	a
platform	platform	platform
of	of	of
more	more	more
engagement	engag	engagement
with	with	with
North	north	North
Korea	korea	Korea
.	.	.

Since	sinc	Since
Pyongyang	pyongyang	Pyongyang
s	s	s
sixth	sixth	sixth
and	and	and
largest	largest	largest
nuclear	nuclear	nuclear
test	test	test
earlier	earlier	earlier
on	on	on
Sept	sept	Sept
.	.	.

3	3	3
,	,	,
however	howev	however
,	,	,
Moon	moon	Moon
has	has	ha
said	said	said
the	the	the
time	time	time
is	is	is
not	not	not
right	right	right
for	for	for
dialogue	dialogu	dialogue
.	.	.

He	he	He
and	and	and
Trump	trump	Trump
plan	plan	plan
to	to	to
meet	meet	meet
in	in	in
New	new	New
York	york	York
early	earli	early
on	on	on
Wednesday	wednesday	Wednesday
U	u	U
.	.	.
S	s	S
.	.	.
time	time	time
,	,	,
Moon	moon	Moon
s	s	s
office	offic	office
said	said	said
.	.	.

Trump	trump	Trump
s	s	s
most	most	most
direct	direct	direct
military	militari	military
threat	threat	threat
to	to	to
attack	attack	attack
North	north	North
Korea	korea	Korea
was	was	wa
his	his	his
latest	latest	latest
expression	express	expression
of	of	of
concern	concern	concern
about	about	about
Pyongyang	pyongyang	Pyongyang
s	s	s
repeated	repeat	repeated
weapons	weapon	weapon
tests	test	test
.	.	.

The	the	The
United	unit	United
States	state	States
has	has	ha
great	great	great
strength	strength	strength
and	and	and
patience	patienc	patience
,	,	,
but	but	but
if	if	if
it	it	it
is	is	is
forced	forc	forced
to	to	to
defend	defend	defend
itself	itself	itself
or	or	or
its	it	it
allies	alli	ally
,	,	,
we	we	we
will	will	will
have	have	have
no	no	no
choice	choic	choice
but	but	but
to	to	to
totally	total	totally
destroy	destroy	destroy
North	north	North
Korea	korea	Korea
,	,	,
Trump	trump	Trump
told	told	told
the	the	the
193	193	193
-member	-member	-member
world	world	world
body	bodi	body
.	.	.

Rocket	rocket	Rocket
man	man	man
is	is	is
on	on	on
a	a	a
suicide	suicid	suicide
mission	mission	mission
for	for	for
himself	himself	himself
and	and	and
his	his	his
regime	regim	regime
.	.	.

U	u	U
.	.	.
S	s	S
.	.	.
ally	alli	ally
Japan	japan	Japan
,	,	,
which	which	which
Pyongyang	pyongyang	Pyongyang
often	often	often
threatens	threaten	threatens
to	to	to
destroy	destroy	destroy
,	,	,
has	has	ha
taken	taken	taken
a	a	a
consistently	consist	consistently
hard	hard	hard
line	line	line
on	on	on
North	north	North
Korea	korea	Korea
,	,	,
pushing	push	pushing
for	for	for
increased	increas	increased
sanctions	sanction	sanction
and	and	and
pressure	pressur	pressure
.	.	.

We	we	We
greatly	great	greatly
appreciate	appreci	appreciate
President	presid	President
Trump	trump	Trump
s	s	s
approach	approach	approach
to	to	to
changing	chang	changing
North	north	North
Korea	korea	Korea
s	s	s
policy	polici	policy
stance	stanc	stance
,	,	,
denuclearizing	denuclear	denuclearizing
the	the	the
country	countri	country
and	and	and
calling	call	calling
on	on	on
the	the	the
international	intern	international
community	communiti	community
,	,	,
including	includ	including
China	china	China
and	and	and
Russia	russia	Russia
,	,	,
for	for	for
their	their	their
cooperation	cooper	cooperation
toward	toward	toward
strengthening	strengthen	strengthening
pressure	pressur	pressure
on	on	on
North	north	North
Korea	korea	Korea
,	,	,
Chief	chief	Chief
Cabinet	cabinet	Cabinet
Secretary	secretari	Secretary
Yoshihide	yoshihid	Yoshihide
Suga	suga	Suga
told	told	told
reporters	report	reporter
.	.	.

Suga	suga	Suga
also	also	also
welcomed	welcom	welcomed
Trump	trump	Trump
s	s	s
reference	refer	reference
to	to	to
a	a	a
Japanese	japanes	Japanese
girl	girl	girl
who	who	who
was	was	wa
kidnapped	kidnap	kidnapped
by	by	by
North	north	North
Korean	korean	Korean
agents	agent	agent
in	in	in
1977	1977	1977
.	.	.

The	the	The
plight	plight	plight
of	of	of
abductees	abducte	abductees
is	is	is
a	a	a
key	key	key
issue	issu	issue
for	for	for
Japanese	japanes	Japanese
Prime	prime	Prime
Minister	minist	Minister
Shinzo	shinzo	Shinzo
Abe	abe	Abe
,	,	,
who	who	who
has	has	ha
pledged	pledg	pledged
to	to	to
rescue	rescu	rescue
them	them	them
while	while	while
in	in	in
office	offic	office
,	,	,
and	and	and
an	an	an
emotive	emot	emotive
one	one	one
for	for	for
the	the	the
Japanese	japanes	Japanese
public	public	public
.	.	.

North	north	North
Korea	korea	Korea
admitted	admit	admitted
in	in	in
2002	2002	2002
it	it	it
had	had	had
kidnapped	kidnap	kidnapped
13	13	13
Japanese	japanes	Japanese
in	in	in
the	the	the
1970s	1970s	1970s
and	and	and
1980s	1980s	1980s
to	to	to
train	train	train
spies	spi	spy
.	.	.

Five	five	Five
of	of	of
them	them	them
returned	return	returned
to	to	to
Japan	japan	Japan
but	but	but
Tokyo	tokyo	Tokyo
suspects	suspect	suspect
that	that	that
hundreds	hundr	hundred
more	more	more
may	may	may
have	have	have
been	been	been
taken	taken	taken
.	.	.

North	north	North
Korea	korea	Korea
,	,	,
which	which	which
has	has	ha
conducted	conduct	conducted
more	more	more
than	than	than
80	80	80
missile	missil	missile
tests	test	test
under	under	under
third	third	third
-generation	-gener	-generation
leader	leader	leader
Kim	kim	Kim
,	,	,
says	say	say
it	it	it
needs	need	need
its	it	it
weapons	weapon	weapon
to	to	to
protect	protect	protect
itself	itself	itself
from	from	from
U	u	U
.	.	.
S	s	S
.	.	.
aggression	aggress	aggression
.	.	.

South	south	South
Korea	korea	Korea
and	and	and
the	the	the
United	unit	United
States	state	States
are	are	are
technically	technic	technically
still	still	still
at	at	at
war	war	war
with	with	with
North	north	North
Korea	korea	Korea
after	after	after
the	the	the
1950	1950	1950
-53	-53	-53
Korean	korean	Korean
conflict	conflict	conflict
ended	end	ended
with	with	with
a	a	a
truce	truce	truce
,	,	,
not	not	not
a	a	a
peace	peac	peace
treaty	treati	treaty
.	.	.

U	u	U
.	.	.
S	s	S
.	.	.
Defence	defenc	Defence
Secretary	secretari	Secretary
Jim	jim	Jim
Mattis	matti	Mattis
told	told	told
an	an	an
Air	air	Air
Force	forc	Force
event	event	event
on	on	on
Wednesday	wednesday	Wednesday
that	that	that
the	the	the
effort	effort	effort
to	to	to
deal	deal	deal
with	with	with
Pyongyang	pyongyang	Pyongyang
was	was	wa
still	still	still
diplomatically	diplomat	diplomatically
-led	-led	-led
even	even	even
as	as	a
he	he	he
acknowledged	acknowledg	acknowledged
the	the	the
somber	somber	somber
reality	realiti	reality
that	that	that
the	the	the
Pentagon	pentagon	Pentagon
needed	need	needed
to	to	to
have	have	have
military	militari	military
options	option	option
at	at	at
the	the	the
ready	readi	ready
.	.	.

U	u	U
.	.	.
S	s	S
.	.	.
Ambassador	ambassador	Ambassador
to	to	to
the	the	the
U	u	U
.	.	.
N	n	N
.	.	.
Nikki	nikki	Nikki
Haley	haley	Haley
,	,	,
speaking	speak	speaking
to	to	to
CBS	cbs	CBS
News	news	News
,	,	,
said	said	said
on	on	on
Wednesday	wednesday	Wednesday
the	the	the
United	unit	United
States	state	States
had	had	had
lots	lot	lot
of	of	of
military	militari	military
options	option	option
on	on	on
North	north	North
Korea	korea	Korea
that	that	that
stop	stop	stop
short	short	short
of	of	of
totally	total	totally
destroying	destroy	destroying
the	the	the
country	countri	country
,	,	,
adding	ad	adding
There	there	There
are	are	are
steps	step	step
that	that	that
lead	lead	lead
up	up	up
to	to	to
that	that	that
.	.	.

No	no	No
one	one	one
wants	want	want
war	war	war
,	,	,
the	the	the
president	presid	president
doesn	doesn	doesn
t	t	t
want	want	want
war	war	war
.	.	.

We	we	We
have	have	have
tried	tri	tried
to	to	to
do	do	do
this	this	this
through	through	through
dialogue	dialogu	dialogue
,	,	,
we	we	we
have	have	have
tried	tri	tried
to	to	to
do	do	do
this	this	this
through	through	through
sanctions	sanction	sanction
,	,	,
we	we	we
have	have	have
tried	tri	tried
every	everi	every
diplomatic	diplomat	diplomatic
measure	measur	measure
that	that	that
we	we	we
possibly	possibl	possibly
can	can	can
.	.	.

We	we	We
re	re	re
not	not	not
giving	give	giving
up	up	up
on	on	on
diplomatic	diplomat	diplomatic
efforts	effort	effort
,	,	,
she	she	she
said	said	said
.	.	.

The	the	The
U	u	U
.	.	.
N	n	N
.	.	.
Security	secur	Security
Council	council	Council
has	has	ha
unanimously	unanim	unanimously
imposed	impos	imposed
nine	nine	nine
rounds	round	round
of	of	of
sanctions	sanction	sanction
on	on	on
North	north	North
Korea	korea	Korea
since	sinc	since
2006	2006	2006
,	,	,
the	the	the
latest	latest	latest
earlier	earlier	earlier
this	this	this
month	month	month
aimed	aim	aimed
at	at	at
restricting	restrict	restricting
fuel	fuel	fuel
supplies	suppli	supply
and	and	and
cutting	cut	cutting
off	off	off
textile	textil	textile
exports	export	export
,	,	,
a	a	a
key	key	key
foreign	foreign	foreign
exchange	exchang	exchange
earner	earner	earner
.	.	.

The	the	The
United	unit	United
States	state	States
has	has	ha
urged	urg	urged
China	china	China
,	,	,
North	north	North
Korea	korea	Korea
s	s	s
main	main	main
ally	alli	ally
and	and	and
trading	trade	trading
partner	partner	partner
,	,	,
and	and	and
Russia	russia	Russia
to	to	to
do	do	do
more	more	more
to	to	to
rein	rein	rein
in	in	in
Kim	kim	Kim
,	,	,
something	someth	something
Trump	trump	Trump
appeared	appear	appeared
to	to	to
allude	allud	allude
to	to	to
in	in	in
his	his	his
speech	speech	speech
.	.	.

It	it	It
is	is	is
an	an	an
outrage	outrag	outrage
that	that	that
some	some	some
nations	nation	nation
would	would	would
not	not	not
only	onli	only
trade	trade	trade
with	with	with
such	such	such
a	a	a
regime	regim	regime
but	but	but
would	would	would
arm	arm	arm
,	,	,
supply	suppli	supply
and	and	and
financially	financi	financially
support	support	support
a	a	a
country	countri	country
that	that	that
imperils	imperil	imperils
the	the	the
world	world	world
with	with	with
nuclear	nuclear	nuclear
conflict	conflict	conflict
,	,	,
Trump	trump	Trump
told	told	told
the	the	the
General	general	General
Assembly	assembl	Assembly
.	.	.

China	china	China
s	s	s
Foreign	foreign	Foreign
Ministry	ministri	Ministry
,	,	,
asked	ask	asked
to	to	to
respond	respond	respond
to	to	to
Trump	trump	Trump
s	s	s
comments	comment	comment
about	about	about
destroying	destroy	destroying
North	north	North
Korea	korea	Korea
if	if	if
it	it	it
had	had	had
to	to	to
,	,	,
said	said	said
U	u	U
.	.	.
N	n	N
.	.	.
resolutions	resolut	resolution
were	were	were
clear	clear	clear
the	the	the
Korean	korean	Korean
peninsula	peninsula	peninsula
issue	issu	issue
should	should	should
be	be	be
resolved	resolv	resolved
peacefully	peac	peacefully
through	through	through
political	polit	political
and	and	and
diplomatic	diplomat	diplomatic
means	mean	mean
.	.	.

The	the	The
resolutions	resolut	resolution
passed	pass	passed
by	by	by
the	the	the
U	u	U
.	.	.
N	n	N
.	.	.
Security	secur	Security
Council	council	Council
on	on	on
North	north	North
Korea	korea	Korea
reflected	reflect	reflected
the	the	the
common	common	common
will	will	will
and	and	and
consensus	consensus	consensus
of	of	of
the	the	the
international	intern	international
community	communiti	community
to	to	to
denuclearization	denuclear	denuclearization
of	of	of
the	the	the
Korean	korean	Korean
Peninsula	peninsula	Peninsula
,	,	,
Ministry	ministri	Ministry
spokesman	spokesman	spokesman
Lu	lu	Lu
Kang	kang	Kang
told	told	told
a	a	a
regular	regular	regular
briefing	brief	briefing
.	.	.

